ID	Average Intensity	UniProt ID	Gene symbol ID
ENSG00000106665	5.417701688462325	Q9UDT6-2	
ENSG00000106682	2936.602832795401	Q15056	
ENSG00000106723	18.510710705690247	Q9Y657	
ENSG00000106771	22.248056749017476	Q9H330-2	
ENSG00000106789	1.0905729799556936	Q92828	
ENSG00000106799	8.472859760362425	P36897-3	
ENSG00000106803	1486.651601838796	P60468	
ENSG00000106829	12.394402766873345	Q04727	
ENSG00000106853	219.13824099656364	Q14914	
ENSG00000106976	90.20215709485232	Q05193,Q05193-3	
ENSG00000106992	1232.5359053974273	P00568	
ENSG00000107021	59.392286753640455	Q9NVG8	
ENSG00000107099	1.4046033282986272	Q8NF50-3	
ENSG00000107104	2.374754339824954	Q14678	
ENSG00000107105	145.22374453090663	Q12926	
ENSG00000107164	596.1275519257456	Q96I24	
ENSG00000107201	4.0353727944190485	O95786	
ENSG00000107223	844.5648309666591	O60869	
ENSG00000107262	13.365471189790597	Q99933-4	
ENSG00000107295	130.53971770327735	Q99962	
ENSG00000107341	77.01780404775548	Q712K3	
ENSG00000107371	93.6452123412368	Q9NQT5	
ENSG00000107372	6.067571054365617	O76080	
ENSG00000107438	1478.2497344869048	O00151	
ENSG00000107554	38.031430505505085	Q6XZF7	
ENSG00000107566	363.07441406411306	O75477	
ENSG00000107581	768.795650675687	Q14152	
ENSG00000107625	174.21155663941846	Q9BQ39	
ENSG00000107643	24.878764667950193	P45983-3	
ENSG00000107651	48.967856392147354	Q9Y6Y8	
ENSG00000107669	8.090635727323642	O95260-2	
ENSG00000107738	4.1525186716573845	Q9H7M9	
ENSG00000107758	69.4531025629592	P16298	
ENSG00000107789	5.9881381311421755	Q9UNW1	
ENSG00000107798	24.036883799219613	P38571-2	
ENSG00000107819	211.68848282703243	Q9BWM7	
ENSG00000107833	264.9412859962425	O75607	
ENSG00000107862	103.09139167097015	Q92538	
ENSG00000107863	0.2236078566382686	Q5T5U3	
ENSG00000107897	38.41547593987701	Q5T8D3,Q5T8D3-2	
ENSG00000107929	105.58455458213965	Q92615	
ENSG00000107937	140.30727855654482	Q9BZE4	
ENSG00000107949	306.76455289677506	Q9P287,Q9P287-4	
ENSG00000107951	14.935494185282248	Q9NVV4	
ENSG00000107959	94.59088456388545	Q5JRX3	
ENSG00000107984	98.94921192755857	O94907	
ENSG00000108010	986.526070780805	O76003	
ENSG00000108055	111.14446874800186	Q9UQE7	
ENSG00000108061	8.111283320305287	Q9UQ13	
ENSG00000108064	408.1786194905791	Q00059	
ENSG00000108091	89.80173650780947	Q16204	
ENSG00000108094	74.37042375962744	Q13617	
ENSG00000108106	64.8091739976132	Q16763	
ENSG00000108107	1682.4722756218066	P46779	
ENSG00000108175	10.569097666851897	Q9ULJ6	
ENSG00000108179	713.245510555609	P30405	
ENSG00000108256	80.47562040580287	Q7Z417	
ENSG00000108262	6.767385125148084	Q9Y2X7-3	
ENSG00000108298	2219.0141543343334	P84098	
ENSG00000108312	30.93170333994172	P17480	
ENSG00000108344	695.2653624577745	O43242	
ENSG00000108349	1.4513220798107436	O15234	
ENSG00000108417	155.18409223439727	O76014	
ENSG00000108424	4024.6286621940662	Q14974	
ENSG00000108433	12.685490101395079	O14653	
ENSG00000108439	190.9252924505272	Q9NVS9	
ENSG00000108465	10.594929763061021	Q96JB5	
ENSG00000108468	646.1713987535684	P83916	
ENSG00000108479	124.68585465850356	P51570	
ENSG00000108518	143025.45620669005	P07737	
ENSG00000108528	110.26197527075196	Q02978	
ENSG00000108559	86.04798714972611	Q99567	
ENSG00000108561	2565.8625337464646	Q07021	
ENSG00000108578	258.8353998358534	Q13867	
ENSG00000108582	80.45349627770703	O75976	
ENSG00000108588	420.10096297774186	Q96A33	
ENSG00000108591	89.02418152929593	P55039	
ENSG00000108592	86.06451760529706	Q8IY81	
ENSG00000108599	1.2883119482823757	O43572	
ENSG00000108602	64.75220598525318	P30838	
ENSG00000108604	15.434576381175646	Q92925	
ENSG00000108639	68.13103048868534	O43760	
ENSG00000108651	5.312304401060765	Q9NYH9	
ENSG00000108654	2282.287164037415	P17844	
ENSG00000108666	17.628513512592512	Q9HAS0	
ENSG00000108669	3.121776405574765	Q15438-2	
ENSG00000108671	1119.0993515001446	O00231	
ENSG00000108679	166.0400319786944	Q08380	
ENSG00000108773	NaN		KAT2A
ENSG00000108774	1361.795656671778	P51148	
ENSG00000108799	9.440695132833898	Q92800-5	
ENSG00000108825	75.78824714659082	Q9BTE6	
ENSG00000108826	80.91109587545647	Q9P0M9	
ENSG00000108828	1271.8063595327387	Q99536	
ENSG00000108829	2066.226282655366	Q96AG4	
ENSG00000108848	75.93225701118432	O95232	
ENSG00000108854	13.038783615717435	Q9HAU4	
ENSG00000108861	455.2686652938472	P51452	
ENSG00000108883	733.7557323040887	Q15029	
ENSG00000108946	669.0572731345126	P10644	
ENSG00000108953	18796.94432552887	P62258	
ENSG00000108984	15.325587029775981	P52564	
ENSG00000109016	49.476739018699504	Q6IAN0	
ENSG00000109062	188.75759530343902	O14745	
ENSG00000109072	279.0239805096452	P04004	
ENSG00000109084	10.613162167811257	Q5BJF2	
ENSG00000109089	1.2297769821399493	Q86X02	
ENSG00000109107	2756.9519185991708	P09972	
ENSG00000109111	45.31110644985171	Q7KZ85,Q7KZ85-2	
ENSG00000109113	153.1554562288871	P0DI83,Q9BZG1	
ENSG00000109133	508.83888192096805	P57088	
ENSG00000109171	55.98939945786594	Q9P270	
ENSG00000109180	217.98280596350082	Q9NX40	
ENSG00000109270	154.62044438310272	Q9UHA4	
ENSG00000109320	37.44628244619395	P19838	
ENSG00000109321	5.04718390936799	P15514	
ENSG00000109332	1453.818563825086	P61077	
ENSG00000109436	1.2790300034407323	Q6ZT07	
ENSG00000109445	42.77157197148756	Q9Y3S2	
ENSG00000109452	10.35854964714748	O15327	
ENSG00000109475	1532.8362644270733	P49207	
ENSG00000109501	16.45385405216999	O76024	
ENSG00000109511	116.62372991267479	Q9UJ72	
ENSG00000109519	434.65257886960853	Q9HAV7	
ENSG00000109534	129.51978542979228	Q9NY12	
ENSG00000109536	52.200063850901316	Q14331	
ENSG00000109586	55.177936371829674	Q86SF2	
ENSG00000109606	1060.9316288211612	O43143	
ENSG00000109685	6.237679487244085	O96028	
ENSG00000109736	22.89141749935267	Q14728	
ENSG00000109775	9.23415792037356	Q9NUQ7	
ENSG00000109805	103.81608807581179	Q9BPX3	
ENSG00000109814	296.61510327111273	O60701	
ENSG00000109854	44.16624794933071	Q9BUP3-3	
ENSG00000109861	85.35919193231348	P53634	
ENSG00000109917	398.65450038949746	O75312	
ENSG00000109919	614.6314884490431	Q9Y6C9	
ENSG00000109920	4.861473492160281	Q8N3X1	
ENSG00000109971	29998.363617036994	P11142	
ENSG00000110025	1.4268934122186239	Q9NRS6	
ENSG00000110031	34.64345944574134	O60711	
ENSG00000110047	2442.4690870876316	Q9H4M9	
ENSG00000110048	86.76599872303538	P22059	
ENSG00000110063	136.23667809167995	Q96C86	
ENSG00000110074	20.619968117352915	Q96CU9-3	
ENSG00000110090	58.063301025926876	P50416	
ENSG00000110104	98.9350424939428	Q9H6F5	
ENSG00000110107	1409.883567609019	Q9UMS4	
ENSG00000110108	684.8560991648621	Q9BVC6	
ENSG00000110172	282.85882877916885	Q9UHD1	
ENSG00000110218	1.6386939160945297	Q96RD7	
ENSG00000110344	28.89049087388261	Q14139	
ENSG00000110367	661.4494630927679	P26196	
ENSG00000110395	34.89653254627652	P22681	
ENSG00000110429	6.315062237859226	Q9UK99	
ENSG00000110442	30.574083842666244	Q9P000	
ENSG00000110583	5.831543636755487	Q86UY6	
ENSG00000110619	287.5034804476379	P49589,P49589-2,P49589-3	
ENSG00000110696	523.5212766540303	O00193	
ENSG00000110700	3128.5645787576213	P62277	
ENSG00000110711	228.31304643662838	O00170	
ENSG00000110713	129.2153703889603	P52948-5	
ENSG00000110717	181.99478192798344	O00217	
ENSG00000110768	5.357608486808896	P32780	
ENSG00000110801	566.45403911429	O00233	
ENSG00000110841	7.59285972780296	Q86W92-2,Q86W92-4	
ENSG00000110876	NaN		SELPLG
ENSG00000110880	2394.9367547729535	Q9ULV4	
ENSG00000110906	4.163616001259632	Q9H3F6	
ENSG00000110917	344.3078317114884	Q14165	
ENSG00000110921	19.061701958618606	Q03426	
ENSG00000110955	5055.525108379451	P06576	
ENSG00000111011	16.876235312910914	Q7L4I2	
ENSG00000111052	71.96401869659508	O14910	
ENSG00000111077	10.80495786509433	Q63HR2-5	
ENSG00000111142	78.5004703470845	P50579	
ENSG00000111144	550.6098392646414	P09960	
ENSG00000111229	1781.6182923038555	O15145	
ENSG00000111231	52.69593636632869	Q9UHW5	
ENSG00000111237	1025.3084704585335	Q9UBQ0	
ENSG00000111275	279.5303472189938	P05091	
ENSG00000111300	39.10804804431968	Q14CX7	
ENSG00000111348	612.7553192954067	P52566	
ENSG00000111361	231.79553388582912	Q14232	
ENSG00000111364	2.921163144028018	Q8NHQ9	
ENSG00000111445	176.03780977298402	P40937	
ENSG00000111481	1067.4125892278416	P61923	
ENSG00000111530	494.18129038135856	Q86VP6	
ENSG00000111540	607.2280343434359	P61020	
ENSG00000111581	37.14013614228162	P57740	
ENSG00000111596	32.93635839236775	Q9NZN8	
ENSG00000111605	443.6269682283497	Q16630-2	
ENSG00000111615	116.47206958935297	Q13601	
ENSG00000111641	211.28752237574696	P46087	
ENSG00000111647	2.6558588085191213	A0JNW5	
ENSG00000111652	135.1427698811509	Q9UBW8	
ENSG00000111665	47.76884030007287	Q99618	
ENSG00000111667	249.16501858614401	P45974-2	
ENSG00000111669	39176.49564327512	P60174-1	
ENSG00000111674	12491.473638666503	P09104	
ENSG00000111678	168.59416407803042	Q99622	
ENSG00000111696	17.308995987872365	Q86UY8	
ENSG00000111707	9.520042491509555	Q9H7L9	
ENSG00000111713	0.6359291660273128	P54840	
ENSG00000111725	44.92339591905802	Q9Y478	
ENSG00000111726	103.06535293111376	Q8NFW8	
ENSG00000111731	1.3199470406387104	Q86YS7	
ENSG00000111737	1363.369198598281	Q15286	
ENSG00000111775	144.2250485721186	P12074	
ENSG00000111785	7.81200653071938	Q9NVN3-3	
ENSG00000111786	544.222618916592	Q13242	
ENSG00000111802	4.055648913004681	O95551	
ENSG00000111832	95.73215795333977	Q9H446	
ENSG00000111845	7.928248210329402	Q9NWT1	
ENSG00000111880	2.0451236292204804	O60942	
ENSG00000111906	13.01254089558048	Q7Z4H3	
ENSG00000111911	13.688679004362184	Q9NQE9	
ENSG00000111912	2.6997368946465796	Q8NI08	
ENSG00000112062	388.1837785177519	Q16539,Q16539-2	
ENSG00000112079	39.54324352063175	Q15208	
ENSG00000112096	353.6792856143638	P04179	
ENSG00000112110	44.24946321855613	Q9H0U6	
ENSG00000112118	316.27625546874424	P25205	
ENSG00000112159	0.9081023824339951	Q9NU22	
ENSG00000112186	560.2009274884252	P40123	
ENSG00000112200	2.67600321880749	Q9Y4E5-2	
ENSG00000112208	1084.9252564135916	O95816	
ENSG00000112210	52.28368841133374	Q9ULC3	
ENSG00000112245	16.657575326462883	Q93096	
ENSG00000112249	2.8032002665122357	Q8N3C0	
ENSG00000112282	0.9745781934491665	Q9ULK4-4	
ENSG00000112294	2.039083440291329	P51649	
ENSG00000112297	5.186794574281925	Q9Y4K1	
ENSG00000112304	94.46148631679645	Q9NPJ3	
ENSG00000112305	68.76374779352979	Q8IYB5-3	
ENSG00000112306	11581.78498095539	P25398	
ENSG00000112335	729.5532707517268	O60493	
ENSG00000112339	53.55372593116526	Q9Y450,Q9Y450-2	
ENSG00000112343	5.634414248162226	O00635	
ENSG00000112379	0.17340834727725193	Q5TH69	
ENSG00000112511	1.2673242820091024	O43189	
ENSG00000112514	5124.224973900229	O60888-3	
ENSG00000112531	119.73771418122134	Q96PU8	
ENSG00000112578	112.5967639695179	Q13895	
ENSG00000112640	590.8095237359006	Q14738	
ENSG00000112651	89.84540825003404	Q5T653	
ENSG00000112655	22.546308506469188	Q13308	
ENSG00000112667	454.55832863665586	O43598	
ENSG00000112685	12.681567677338093	Q96KP1	
ENSG00000112697	70.33624835970679	Q9NV96	
ENSG00000112699	61.053145886404664	O60547	
ENSG00000112742	5.457801432002537	P33981-2	
ENSG00000112759	38.219687788033326	Q99808	
ENSG00000112763	11.488973382305218	Q7KYR7-5	
ENSG00000112782	1322.8246984270095	Q9NZA1-2	
ENSG00000112851	35.08609110295027	Q96RT1-6	
ENSG00000112855	140.61016419894236	P49590	
ENSG00000112893	28.128487189055605	Q16706	
ENSG00000112972	21.115651062307894	Q01581	
ENSG00000112977	378.79978849753	P51397	
ENSG00000112984	7.302388366415178	O95235	
ENSG00000112992	449.28077202785425	Q13423	
ENSG00000112996	61.37567477582063	Q9NP92	
ENSG00000113013	3837.3127346295505	P38646	
ENSG00000113048	72.32960111041487	Q92552	
ENSG00000113068	579.8090304083298	O60925	
ENSG00000113141	37.41259716791731	Q13123	
ENSG00000113163	24.696636056467693	Q9Y5P4-2	
ENSG00000113194	200.1858597785882	Q96CS3	
ENSG00000113282	154.08555518470874	Q14677-3	
ENSG00000113312	200.27336550375298	Q99614	
ENSG00000113360	1.5884263733979709	Q9NRR4-2	
ENSG00000113368	1159.8402571615243	P20700	
ENSG00000113384	82.14990549715051	Q9H4A6	
ENSG00000113387	2718.5812429244893	P53999	
ENSG00000113407	1880.3898589606906	P26639	
ENSG00000113441	28.750920653328052	Q9UIQ6	
ENSG00000113456	8.213020202048856	O60671-2	
ENSG00000113460	302.14090783427525	Q8TDN6	
ENSG00000113504	3.2309021798626705	Q9Y666	
ENSG00000113522	59.897732919682284	Q92878	
ENSG00000113552	184.60527027362394	P46926	
ENSG00000113558	1027.713377032425	P63208	
ENSG00000113569	178.87440581449897	O75694	
ENSG00000113575	1064.454265828917	P67775	
ENSG00000113580	47.34567717900376	P04150	
ENSG00000113583	14.21743631152412	Q8NC54	
ENSG00000113593	31.989127387691198	Q96BP3	
ENSG00000113595	6.9651007265888865	P36406-3	
ENSG00000113615	82.6526896141457	O95486	
ENSG00000113643	863.6504670926308	P54136	
ENSG00000113648	2377.0278561014766	O75367-2,O75367-3	
ENSG00000113649	94.74885596820778	O14776-2	
ENSG00000113657	290.09363288793077	Q14195,Q14195-2	
ENSG00000113658	59.52751748700976	Q99717	
ENSG00000113712	82.1299140582809	P48729	
ENSG00000113719	86.39960813825903	Q969X5	
ENSG00000113734	22.56225365123374	Q12981	
ENSG00000113758	295.9772725412388	Q16643	
ENSG00000113761	24.108235794715426	Q9UL40	
ENSG00000113810	176.2010073488622	Q9NTJ3	
ENSG00000113851	2.669496175033297	Q96SW2-2	
ENSG00000113889	46.81456303661659	P01042,P01042-2	
ENSG00000114019	2.0816150451741846	Q9Y2J4	
ENSG00000114021	394.0508558055345	Q9NQR4	
ENSG00000114030	360.8776039546464	P52294	
ENSG00000114062	12.481949028291986	Q05086-3	
ENSG00000114125	37.80104650726776	Q9UBF6	
ENSG00000114127	0.5781626254585188	Q8IZH2-2	
ENSG00000114209	105.82280645824423	Q9BUL8	
ENSG00000114302	310.81862223480033	P13861	
ENSG00000114316	4.757642306645958	Q13107	
ENSG00000114331	1.788872218790182	Q15057	
ENSG00000114346	3.3326699358759706	Q9H8V3	
ENSG00000114353	578.7246160533255	P04899	
ENSG00000114374	34.29159654977839	O00507	
ENSG00000114391	4290.023505663248	P83731	
ENSG00000114416	369.9940776650644	P51114,P51114-2	
ENSG00000114439	0.8199362048534393	Q8WY36	
ENSG00000114450	503.1745191148618	Q9HAV0	
ENSG00000114480	703.774798374556	Q04446	
ENSG00000114491	106.85999413694272	P11172	
ENSG00000114503	29.133316330018253	P52298	
ENSG00000114520	9.225564401424073	O95219	
ENSG00000114573	222.1639653664586	P38606	
ENSG00000114686	83.27291673554436	P09001	
ENSG00000114738	77.56598367265876	Q16644	
ENSG00000114742	2.5699526897966365	Q8TAF3,Q8TAF3-4	
ENSG00000114744	18.52057750352027	Q86X83	
ENSG00000114767	88.71950846562657	O43818	
ENSG00000114779	453.8318040117251	Q96IU4	
ENSG00000114784	1041.0820522066633	O60739	
ENSG00000114850	276.93098797828594	Q9UNL2	
ENSG00000114867	889.449655969979	Q04637	
ENSG00000114942	11229.076202621636	P24534	
ENSG00000114988	9.665365465312918	Q9H0V9	
ENSG00000114993	2.2620215322238386	Q9BST9	
ENSG00000115042	33.44655634031438	Q96GK7	
ENSG00000115053	3680.761038830081	P19338	
ENSG00000115073	519.4746610632478	P42025	
ENSG00000115091	2053.649709550006	P61158	
ENSG00000115107	8.674190292320871	Q658P3-3	
ENSG00000115128	438.68846132557303	Q9Y3B4	
ENSG00000115145	90.01067363390732	O75886	
ENSG00000115159	157.4293546474205	P43304	
ENSG00000115183	3.196393856056877	Q9C0D5	
ENSG00000115207	0.8473995959242963	Q8WUA4	
ENSG00000115211	156.6984509528769	Q9UI10-2	
ENSG00000115216	141.79959067990575	Q9UHY1	
ENSG00000115233	787.7418618017145	O00487	
ENSG00000115234	9.080559277235023	Q15036	
ENSG00000115241	565.4614271896723	O15355	
ENSG00000115268	3239.9660300872847	P62841	
ENSG00000115275	153.72103962931925	Q13724	
ENSG00000115286	48.71592945560421	O75251	
ENSG00000115306	949.2202754787781	Q01082,Q01082-3	
ENSG00000115307	136.64604793004202	Q9Y679-2	
ENSG00000115310	1972.3978905656188	Q9NQC3,Q9NQC3-5	
ENSG00000115317	62.79181069267793	O43464	
ENSG00000115339	6.260278615162235	Q14435	
ENSG00000115350	6.56700148998305	Q9NR33	
ENSG00000115355	0.480178008428753	Q3V6T2-3	
ENSG00000115364	87.23271896824755	P49406	
ENSG00000115365	45.52037552425398	O43813	
ENSG00000115368	11.57155328420985	Q8IWA0	
ENSG00000115380	3.6184214745126613	Q12805-2	
ENSG00000115414	NaN		FN1
ENSG00000115415	150.39617030060302	P42224	
ENSG00000115419	260.42387427313133	O94925	
ENSG00000115421	0.9123214366977246	Q9BWT3	
ENSG00000115468	192.0170023552398	Q9BUP0	
ENSG00000115484	2990.23109125911	P50991	
ENSG00000115486	10.326352735452407	P38435	
ENSG00000115504	14.527294801274763	Q8NDI1-3	
ENSG00000115514	157.74675229873668	O14530	
ENSG00000115524	398.41962187624426	O75533	
ENSG00000115539	97.18394409327585	Q9H2J4	
ENSG00000115540	62.84267375320154	Q9Y3A3	
ENSG00000115541	14881.991821663876	P61604	
ENSG00000115561	195.08323278848093	Q9Y3E7	
ENSG00000115641	424.90675996673224	Q14192	
ENSG00000115648	7.857008685134401	Q9BV36,Q9BV36-2,Q9BV36-3	
ENSG00000115677	300.295501011698	Q00341	
ENSG00000115685	103.96394893817828	Q15435,Q15435-2	
ENSG00000115694	108.74816814046062	O00506	
ENSG00000115750	NaN		TAF1B
ENSG00000115756	1103.4898131249684	P37235	
ENSG00000115760	4.1441812724413385	Q9NR09	BIRC6
ENSG00000115761	8.513773745276964	Q9BSC4	
ENSG00000115806	489.5636055162406	Q9H8Y8	
ENSG00000115808	26.14780359559812	O43815	
ENSG00000115816	16.79925527331622	Q03701	
ENSG00000115839	51.757410746142654	Q15042	
ENSG00000115840	14.542470142435544	O75746	
ENSG00000115866	1509.7133611084046	P14868	
ENSG00000115875	3603.67445509148	Q16629-3	
ENSG00000115935	15.76245413644662	O43516	
ENSG00000115942	3.6597741933773005	Q13416	
ENSG00000115944	38.733906068805695	O14548	
ENSG00000115946	65.76855553527815	Q9NRX1	
ENSG00000115947	7.661641975428202	O43929	
ENSG00000115963	9.757351126359058	P61587	
ENSG00000115970	1.672027451198713	Q6YHU6	
ENSG00000115977	52.14832884770633	Q2M2I8	
ENSG00000116005	211.11801761535884	Q9UHG3	
ENSG00000116017	NaN		ARID3A
ENSG00000116030	278.7445194417527	P63165	
ENSG00000116039	144.40965862407083	P15313	
ENSG00000116062	74.97759403473859	P52701	
ENSG00000116096	184.1082099305552	P35270	
ENSG00000116120	324.8815934580481	Q9NSD9	
ENSG00000116133	20.94175806446515	Q15392	
ENSG00000116138	4.654370673270894	Q9Y2G8	
ENSG00000116141	4.494221239022414	Q9P0L2	
ENSG00000116161	1419.9989304637813	Q9HB71	
ENSG00000116171	546.4850671852558	P22307	
ENSG00000116199	6.164146268290608	O75063	
ENSG00000116209	45.31365682065874	Q9BXS4	
ENSG00000116221	90.54708129188006	Q9BZE1	
ENSG00000116237	43.919387598223224	O60725	
ENSG00000116251	6114.836390191814	P35268	
ENSG00000116260	30.44847677452392	O00391	
ENSG00000116266	14.66664222299713	O00186	
ENSG00000116285	64.62710513436218	Q9UJM3	
ENSG00000116288	6388.133545809307	Q99497	
ENSG00000116350	143.38524694850545	Q08170	
ENSG00000116353	13.103939186259982	Q9BV79	
ENSG00000116455	697.0274147050884	Q9BQA1	
ENSG00000116459	300.35461849946637	P24539	
ENSG00000116473	853.6802256436114	P62834	
ENSG00000116478	263.6052229299427	Q13547	
ENSG00000116489	2623.3582203235856	P52907	
ENSG00000116521	411.18165046521733	O14828,O14828-2	
ENSG00000116560	1932.265030521518	P23246	
ENSG00000116584	113.91378334327362	Q92974-3	
ENSG00000116586	74.72260667569971	Q9Y2Q5	
ENSG00000116641	36.51957410445974	Q96N67-4	
ENSG00000116649	2087.0594624323285	P19623	
ENSG00000116670	NaN		MAD2L2
ENSG00000116685	23.097375730135546	Q8IYS2	
ENSG00000116688	8.680971889572945	O95140	
ENSG00000116747	90.65109171676963	P10155	
ENSG00000116752	216.4320335050909	O75934	
ENSG00000116754	168.21813561423812	Q05519	
ENSG00000116761	75.95451078031795	P32929	
ENSG00000116791	53.870403785488016	Q08257	
ENSG00000116815	160.78835408151286	P19256-2	
ENSG00000116830	0.2582925384816779	Q9UNY4	
ENSG00000116863	68.81477175213548	Q9NX46	
ENSG00000116871	45.90455048072671	Q3KQU3,Q3KQU3-3	
ENSG00000116874	8.777500760121628	Q9UGM6	
ENSG00000116898	29.362860256650578	P82914	
ENSG00000116903	18.086516235674637	Q8IYI6	
ENSG00000116906	1.2081171582197778	O15228	
ENSG00000116918	84.65100163589238	Q99598	
ENSG00000116954	27.680745707027704	Q9HB90	
ENSG00000116957	107.12267203747604	Q15813	
ENSG00000116977	12.59672219768225	O00214-2	
ENSG00000117020	44.861544918678845	Q9Y243	
ENSG00000117054	73.48131411381388	P11310	
ENSG00000117118	266.5830029535798	P21912	
ENSG00000117133	14.193644470871646	Q9H9Y2	
ENSG00000117143	430.25685883353344	Q16222,Q16222-2,Q16222-3	
ENSG00000117153	NaN		KLHL12
ENSG00000117222	15.630477524715314	Q15291	
ENSG00000117228	160.37606404824209	P32455	
ENSG00000117262	9.824086547039077	B7ZAQ6-2	
ENSG00000117266	55.972574833574896	Q07002	
ENSG00000117298	146.34927281370966	P42892-3	
ENSG00000117308	197.85602343732808	Q14376	
ENSG00000117335	159.66606437680164	P15529-14,P15529-6	
ENSG00000117360	137.81590151002172	O43395	
ENSG00000117385	195.9699763352994	Q32P28	
ENSG00000117394	2068.1436906625395	P11166	
ENSG00000117399	22.522729879670077	Q12834	CDC20
ENSG00000117419	63.74004706648314	O43414	
ENSG00000117448	114.4382208803236	P14550	
ENSG00000117450	23733.53395385833	Q06830	
ENSG00000117500	92.6565501531412	Q9Y3A6	
ENSG00000117505	180.7598150406542	Q01658	
ENSG00000117519	3821.2419019166837	Q15417	
ENSG00000117523	95.24327570577898	Q9Y520-4	
ENSG00000117525	1219.1571051767962	P13726	
ENSG00000117533	7.640359812660035	O75379-2	
ENSG00000117543	23.066106303956264	Q9H2P9	
ENSG00000117592	6892.508090800521	P30041	
ENSG00000117593	16.094591276057532	Q6PI48	
ENSG00000117597	5.008052669017479	Q68CQ4	
ENSG00000117625	2.332873140904684	Q9P2K3	
ENSG00000117632	7223.214129949097	P16949	
ENSG00000117691	256.62881684144895	Q9UMX5	
ENSG00000117713	35.47332263665665	O14497	
ENSG00000117724	4.6815457910640825	P49454	
ENSG00000117748	1035.3207675460487	P15927	
ENSG00000117751	100.98113963668624	Q12972	
ENSG00000117758	127.98357809692959	Q86Y82	
ENSG00000117859	31.8394364614922	Q96SU4-7	
ENSG00000117862	435.6922032722533	O95881	
ENSG00000117868	199.53460469402154	A0FGR8-2,A0FGR8-6	
ENSG00000117877	134.23346897970097	O15446	
ENSG00000117899	192.52334841068034	Q14696	
ENSG00000117906	93.25122946361351	Q14257	
ENSG00000117984	9217.536367865792	P07339	
ENSG00000118007	4.345026325752125	Q8WVM7	
ENSG00000118058	18.805520383976514	Q03164-2	
ENSG00000118181	5350.447266186951	P62851	
ENSG00000118193	2.3745336124062693	Q15058	
ENSG00000118197	2.593700080796337	Q5T1V6	
ENSG00000118200	3.9506510455964516	Q08AD1-2,Q08AD1-3	
ENSG00000118246	4.390060377397114	Q9NYY8	
ENSG00000118257	3.485722765443068	O60462-4	
ENSG00000118260	84.7909078556718	P16220	
ENSG00000118363	146.9811696938433	Q15005	
ENSG00000118418	1180.3770819913743	Q15651	
ENSG00000118482	8.400772025495808	Q92576-2	
ENSG00000118496	1.6670947701268457	Q8TB52	
ENSG00000118508	99.65428451279237	Q13637	
ENSG00000118523	362.98766871932503	P29279	
ENSG00000118579	13.171567210707686	Q9H204	
ENSG00000118640	594.8620726793936	Q9BV40	
ENSG00000118680	7052.296874662112	O14950	
ENSG00000118689	0.36812263616642615	O43524	
ENSG00000118705	896.2141340476375	P04844,P04844-2	
ENSG00000118804	6.796692553314875	O95210	
ENSG00000118873	65.2926846151397	Q9H2M9	
ENSG00000118939	1598.6782316474685	P15374	
ENSG00000118960	6.386801979033825	Q53T59	
ENSG00000119004	10.666991024275143	Q6UW02	
ENSG00000119013	131.7346046648371	O43676	
ENSG00000119048	8.03472460197459	P63146	
ENSG00000119139	214.50079224521608	Q9UDY2	
ENSG00000119203	51.44446183920604	Q9UKF6	
ENSG00000119285	17.74849684991985	Q9H583	
ENSG00000119314	569.255253968828	O95758-1	
ENSG00000119318	1590.7704828764477	P54727	
ENSG00000119321	11.396183435665105	Q5T1M5	
ENSG00000119326	11.520315215319272	Q9UBT7-2	
ENSG00000119333	6.5421134955987466	Q96EX3	
ENSG00000119335	3539.9290099381997	Q01105,Q01105-2	
ENSG00000119383	406.7196852355312	Q15257,Q15257-2	
ENSG00000119392	1.9754132629166017	Q53GS7	
ENSG00000119396	1740.1707491772115	P61106	
ENSG00000119401	5.481203040426459	Q13049	
ENSG00000119408	94.34806221702698	Q9HC98	
ENSG00000119414	350.3345618158876	O00743	
ENSG00000119421	368.222094997988	P51970	
ENSG00000119471	575.1984622221504	Q6YN16	
ENSG00000119523	45.61301852286344	Q9H553	
ENSG00000119537	82.92177303603222	Q06136	
ENSG00000119541	133.5187353691916	O75351	
ENSG00000119559	15.263909768326428	Q9UFG5	
ENSG00000119596	27.261610519711123	P49750,P49750-4	
ENSG00000119638	19.302212697189447	Q8TD19	
ENSG00000119640	147.04423914308904	P07311	
ENSG00000119655	1185.5303491901582	P61916	
ENSG00000119669	34.83420352311337	Q9H1B7	
ENSG00000119673	19.299399269880265	P49753	
ENSG00000119689	520.0340435613736	P36957	
ENSG00000119705	971.4109467525982	Q9GZT3	
ENSG00000119707	98.68285182929884	P49756	
ENSG00000119711	32.66523710493681	Q02252	
ENSG00000119718	270.06459214271786	P49770	
ENSG00000119729	1366.856467087358	P17081	
ENSG00000119777	18.838938063720562	Q6NUQ4	
ENSG00000119778	1.2710785314949864	Q9ULI0-2	
ENSG00000119782	172.02892803643357	P68106-2	
ENSG00000119801	14.342861630129953	P62699	
ENSG00000119812	151.97761812350953	Q8NCA5-2	
ENSG00000119844	0.5219858347964255	Q6ULP2-5	
ENSG00000119878	19.381131688119314	Q9P021	
ENSG00000119888	2.64189914697959	P16422	
ENSG00000119900	5.756616902964241	Q5TC84	
ENSG00000119912	77.85791187753617	P14735	
