name,a20_DAC,apoptosis_DAC,bclxl_DAC,bid_DAC,caspase_DAC,ceramide_DAC,creb_DAC,ctla4_DAC,cytoskeletonsignaling_DAC,disc_DAC,erk_DAC,fas_DAC,fasl_DAC,fast_DAC,flip_DAC,fyn_DAC,gap_DAC,gpcr_DAC,grb2_DAC,gzmb_DAC,iap_DAC,ifng_DAC,ifngt_DAC,il2_DAC,il2ra_DAC,il2rat_DAC,il2rb_DAC,il2rbt_DAC,jak_DAC,lck_DAC,mcl1_DAC,mek_DAC,nfat_DAC,nfkb_DAC,p2_DAC,p27_DAC,pdgfr_DAC,pi3k_DAC,plcg1_DAC,proliferation_DAC,rantes_DAC,ras_DAC,s1p_DAC,sfas_DAC,smad_DAC,socs_DAC,sphk1_DAC,stat3_DAC,tbet_DAC,tcr_DAC,tnf_DAC,tpl2_DAC,tradd_DAC,zap70_DAC,il15_DAC,stimuli_DAC,cd45_DAC,stimuli2_DAC,pdgf_DAC,tax_DAC
attr_411,0.0,,0.0,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
attr_412,0.0,1.0,0.0,1.0,1.0,,0.0,,,1.0,0.0,1.0,0.0,0.0,-1.0,,0.0,,,-1.0,-1.0,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.0,,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,,-1.0,0.0,1.0,0.0,1.0,1.0
attr_413,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,0.0,-1.0,1.0,0.0,0.0,0.0,,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,-1.0,0.0,-1.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0
attr_414,0.0,1.0,0.0,1.0,1.0,,0.0,,,1.0,-1.0,1.0,0.0,0.0,-1.0,,1.0,,-1.0,0.0,-1.0,,0.0,0.0,0.0,0.0,-1.0,-1.0,,,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,-1.0,,-1.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0
attr_415,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,0.0,-1.0,1.0,0.0,0.0,0.0,,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,-1.0,0.0,-1.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
attr_416,0.0,1.0,0.0,1.0,1.0,1.0,1.0,,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
attr_417,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,-1.0,0.0,-1.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
attr_418,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
attr_419,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,-1.0,1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,-1.0,-1.0,-1.0,-1.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,1.0,1.0
attr_420,0.0,1.0,0.0,1.0,1.0,1.0,1.0,,,1.0,0.0,1.0,0.0,0.0,-1.0,,0.0,-1.0,,0.0,-1.0,1.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0
attr_421,0.0,1.0,0.0,1.0,1.0,,0.0,,-1.0,1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,-1.0,,-1.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,1.0
attr_422,0.0,1.0,0.0,1.0,1.0,,0.0,,,1.0,-1.0,1.0,0.0,0.0,-1.0,,1.0,,-1.0,0.0,-1.0,,0.0,0.0,0.0,0.0,-1.0,-1.0,,,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,-1.0,,-1.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,1.0
attr_423,0.0,1.0,0.0,1.0,1.0,,0.0,,,1.0,-1.0,1.0,0.0,0.0,-1.0,,1.0,,-1.0,0.0,-1.0,,0.0,0.0,0.0,0.0,-1.0,-1.0,,,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,-1.0,,-1.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,1.0
attr_424,0.0,1.0,0.0,1.0,1.0,,0.0,,,,-1.0,1.0,0.0,0.0,,,1.0,,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,-1.0,-1.0,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,-1.0,,-1.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0
attr_425,0.0,1.0,0.0,1.0,1.0,,0.0,,,1.0,-1.0,1.0,0.0,0.0,-1.0,,1.0,,-1.0,0.0,-1.0,,0.0,0.0,0.0,0.0,-1.0,-1.0,,,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,-1.0,,-1.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,1.0
attr_426,0.0,1.0,0.0,1.0,1.0,,0.0,,,1.0,-1.0,1.0,0.0,0.0,-1.0,,1.0,,-1.0,0.0,-1.0,,0.0,0.0,0.0,0.0,-1.0,-1.0,,,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,-1.0,,-1.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0
attr_427,0.0,1.0,0.0,1.0,1.0,1.0,,,,1.0,,1.0,0.0,0.0,-1.0,,0.0,-1.0,,,-1.0,,,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,,,0.0,0.0,-1.0,-1.0,,,0.0,0.0,,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,,0.0,,0.0,,-1.0,0.0,1.0,1.0,0.0,0.0
attr_428,0.0,1.0,0.0,1.0,1.0,,0.0,,,1.0,-1.0,1.0,0.0,0.0,-1.0,,1.0,,-1.0,0.0,-1.0,,0.0,0.0,0.0,0.0,-1.0,-1.0,,,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,-1.0,,-1.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0
attr_429,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,,1.0,-1.0,1.0,0.0,0.0,-1.0,,1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,-1.0,-1.0,-1.0,-1.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,1.0
attr_430,0.0,1.0,0.0,1.0,1.0,1.0,1.0,,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
attr_431,0.0,1.0,0.0,1.0,1.0,,0.0,,,1.0,-1.0,1.0,0.0,0.0,-1.0,,1.0,,-1.0,0.0,-1.0,,0.0,0.0,0.0,0.0,-1.0,-1.0,,,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,-1.0,,-1.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,1.0
attr_432,0.0,1.0,0.0,1.0,1.0,,,,,1.0,0.0,1.0,0.0,0.0,-1.0,,0.0,,,-1.0,-1.0,,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.0,,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0
attr_433,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,0.0,-1.0,1.0,0.0,0.0,0.0,,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,-1.0,-1.0,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,-1.0,0.0,-1.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0
attr_434,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,-1.0,1.0,0.0,0.0,,,1.0,0.0,,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,,-1.0,0.0,1.0,1.0,1.0,0.0
attr_435,0.0,1.0,0.0,1.0,1.0,,,,,1.0,0.0,1.0,0.0,0.0,-1.0,,0.0,,,-1.0,-1.0,,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.0,,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,,-1.0,0.0,1.0,1.0,1.0,0.0
attr_436,0.0,1.0,0.0,1.0,1.0,,0.0,,,1.0,-1.0,1.0,0.0,0.0,-1.0,,1.0,,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,-1.0,-1.0,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,-1.0,,-1.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0
attr_437,0.0,1.0,0.0,1.0,1.0,,,,,1.0,0.0,1.0,0.0,0.0,-1.0,,0.0,,,-1.0,-1.0,,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.0,,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,1.0
attr_438,0.0,1.0,0.0,1.0,1.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,,0.0,0.0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.0,,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
attr_439,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,1.0,-1.0,1.0,0.0,0.0,-1.0,,1.0,0.0,,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,,-1.0,0.0,1.0,0.0,0.0,0.0
attr_440,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,,1.0,-1.0,1.0,0.0,0.0,-1.0,,1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,-1.0,-1.0,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,-1.0,-1.0,-1.0,-1.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0
attr_441,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
attr_442,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,,1.0,-1.0,1.0,0.0,0.0,-1.0,,1.0,-1.0,,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,,-1.0,0.0,1.0,0.0,1.0,1.0
attr_443,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,0.0,-1.0,1.0,0.0,0.0,0.0,,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,-1.0,0.0,-1.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0
attr_444,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
attr_445,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,0.0,-1.0,1.0,0.0,0.0,0.0,,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,-1.0,0.0,-1.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0
attr_446,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,,1.0,0.0,1.0,0.0,0.0,-1.0,,0.0,-1.0,,-1.0,-1.0,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,,-1.0,0.0,1.0,0.0,1.0,1.0
attr_447,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
attr_448,0.0,1.0,0.0,1.0,1.0,,0.0,,,1.0,-1.0,1.0,0.0,0.0,-1.0,,1.0,,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,-1.0,-1.0,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,-1.0,,-1.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0
attr_449,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,-1.0,,-1.0,1.0,0.0,0.0,,-1.0,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,-1.0,0.0,-1.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,1.0,0.0
attr_450,0.0,1.0,0.0,1.0,1.0,,0.0,,-1.0,1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,-1.0,,-1.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,0.0
attr_451,0.0,1.0,0.0,1.0,1.0,,0.0,,,1.0,0.0,1.0,0.0,0.0,-1.0,,0.0,,,-1.0,-1.0,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.0,,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0
attr_452,0.0,1.0,0.0,1.0,1.0,,,,,1.0,0.0,1.0,0.0,0.0,-1.0,,0.0,,,-1.0,-1.0,,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.0,,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,,-1.0,0.0,1.0,1.0,1.0,0.0
attr_453,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,0.0,-1.0,1.0,0.0,0.0,0.0,,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,-1.0,0.0,-1.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0
attr_454,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,-1.0,1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,-1.0,-1.0,-1.0,-1.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,1.0
attr_455,0.0,1.0,0.0,1.0,1.0,,0.0,,,1.0,-1.0,1.0,0.0,0.0,-1.0,,1.0,,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,-1.0,-1.0,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,-1.0,,-1.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0
attr_456,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,-1.0,1.0,0.0,0.0,,,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,-1.0,0.0,-1.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,1.0
attr_457,0.0,1.0,0.0,1.0,1.0,,0.0,,,1.0,-1.0,1.0,0.0,0.0,-1.0,,1.0,,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,-1.0,-1.0,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,-1.0,,-1.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0
attr_458,0.0,1.0,0.0,1.0,1.0,,0.0,,-1.0,1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,-1.0,,-1.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,1.0
attr_459,0.0,1.0,0.0,1.0,1.0,,0.0,,,1.0,0.0,1.0,0.0,0.0,-1.0,,0.0,,,-1.0,-1.0,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.0,,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,,-1.0,0.0,1.0,0.0,1.0,0.0
attr_460,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,,1.0,-1.0,1.0,0.0,0.0,-1.0,,0.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
attr_461,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,0.0,-1.0,1.0,0.0,0.0,0.0,,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,-1.0,0.0,-1.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
attr_462,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,-1.0,1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,-1.0,-1.0,-1.0,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,-1.0,-1.0,-1.0,-1.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,0.0
attr_463,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,0.0,-1.0,1.0,0.0,0.0,0.0,,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,-1.0,0.0,-1.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0
attr_464,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,-1.0,1.0,0.0,0.0,,,1.0,0.0,,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,,-1.0,0.0,1.0,0.0,1.0,1.0
attr_465,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,,1.0,-1.0,1.0,0.0,0.0,-1.0,,1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,-1.0,-1.0,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,-1.0,-1.0,-1.0,-1.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0
attr_466,0.0,1.0,0.0,1.0,1.0,,0.0,,,,-1.0,1.0,0.0,0.0,,,1.0,,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,-1.0,-1.0,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,-1.0,,-1.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0
attr_467,0.0,1.0,0.0,1.0,1.0,,0.0,,,1.0,-1.0,1.0,0.0,0.0,-1.0,,1.0,,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,-1.0,-1.0,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,-1.0,,-1.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0
attr_468,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,-1.0,1.0,0.0,0.0,,,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,-1.0,-1.0,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,-1.0,0.0,-1.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0
attr_469,0.0,1.0,0.0,1.0,1.0,,0.0,,,1.0,-1.0,1.0,0.0,0.0,-1.0,,1.0,,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,-1.0,-1.0,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,-1.0,,-1.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0
