EIF2AK2:PDGFB:PDGFRB	STAT3	inactivates
EIF2AK2:PDGFB:PDGFRB	STAT3	inactivates
EIF2AK2	EIF2AK2:PDGFB:PDGFRB	activates
IKBKG	CYLD	inactivates
MAP3K2	MAP2K7	activates
MAP3K2	MAP2K4	inactivates
MAP3K3	MAP2K4	inactivates
MAP3K3	MAP2K4	inactivates
MAPK8	YWHAZ	inactivates
RPS6KA5	STK11	inactivates
RPS6KA1	STK11	inactivates
SGK1	HTT	inactivates
HTT	CREBBP	inactivates
MAPK14	CASP3	inactivates
MAPK14	CASP3	inactivates
MAPK14	CASP3	inactivates
MAPK1	RPS6KA5	inactivates
TAOK2	MAP2K3	inactivates
MAP2K6	MAP2K6	inactivates
TAOK2	MAP2K6	inactivates
MAP2K3	MAP2K3	inactivates
TAOK1	MAP2K3	inactivates
FER	CTNNB1	inactivates
FER	CTNNB1	inactivates
FYN	CTNNB1	inactivates
XIAP	ubiquitin	inactivates
TP53	AURKA	inactivates
TP53	AURKA	inactivates
TP53	AURKA	inactivates
GSK3B	SNAI1	inactivates
GSK3B	SNAI1	inactivates
GSK3B	SNAI1	inactivates
GSK3B	SNAI1	inactivates
GSK3B	SNAI1	inactivates
GSK3B	SNAI1	inactivates
SETD7	TP53	inactivates
ING1	SIRT1	inactivates
ING1	TP53	activates
PIAS1	JUN	inactivates
PIAS1	JUN	inactivates
CDK1	PLK1	inactivates
CDK1	PLK1	inactivates
STK10	PLK1	inactivates
STK10	PLK1	inactivates
STK10	PLK1	activates
PRKACA	PLK1	activates
RPS6KA1	FOS	activates
RPS6KA1	FOS	activates
AURKA	LATS2	activates
SIRT1	EP300	activates
CDK5	CTNNB1	inactivates
CDK5	CTNNB1	inactivates
EGFR	CTNNB1	inactivates
ERBB2	CTNNB1	inactivates
ERBB2	CTNNB1	inactivates
CHUK	CTNNB1	inactivates
CHUK	CTNNB1	inactivates
IKBKB	CTNNB1	inactivates
IKBKB	CTNNB1	inactivates
IKBKB	CTNNB1	inactivates
IKBKB	CTNNB1	inactivates
PTPN1	CTNNB1	activates
PTPN11	CTNNB1	activates
RPS6KA2	FOS	inactivates
RPS6KA2	FOS	inactivates
RPS6KA2	FOS	inactivates
RPS6KA2	FOS	inactivates
ABL1	JUN	inactivates
GSK3B	JUN	inactivates
GSK3B	JUN	inactivates
GSK3B	JUN	inactivates
CDC25A	EGFR	activates
ERBB2	ERBB3	inactivates
MAPK3	MAPK3	activates
MAPK1	MAPK1	inactivates
JAK3	MAPK1	inactivates
RIPK2	MAPK1	inactivates
RIPK2	MAPK1	inactivates
MAPK1	MAPK1	inactivates
DUSP22	MAPK1	inactivates
MAPK1	MAPK1	inactivates
DUSP22	MAPK1	inactivates
MAPK7	MAPK7	activates
FER	MAPK14	activates
MAP2K1	GSK3B	inactivates
GSK3B	CTNNB1	activates
CUL2	HIF1A	inactivates
EIF2AK2	NFKBIA	inactivates
EIF2AK2	NFKBIA	inactivates
RPS6KA1	NFKBIA	inactivates
RPS6KA1	NFKBIA	inactivates
PTPN13	NFKBIA	activates
DUSP10	MAPK8	activates
DUSP10	MAPK8	activates
MAPK11	MAPKAPK2	inactivates
MAPK11	MAPKAPK2	inactivates
BRAF	MAP2K1	inactivates
BRAF	MAP2K1	inactivates
BRAF	MAP2K1	inactivates
MAPK7	MAP2K5	inactivates
CDK1	EP300	inactivates
MAPK14	MAPK14	inactivates
MAP2K3	MAPK14	inactivates
MAP2K3	MAPK14	inactivates
MAPK14	MAPK14	inactivates
MAP2K4	MAPK14	inactivates
MAP2K4	MAPK14	inactivates
MAPK14	MAPK14	inactivates
MAP2K7	MAPK14	inactivates
MAPK14	MAPK14	inactivates
MAP2K7	MAPK14	inactivates
MAPK14	MAPK14	inactivates
MAP2K7	MAPK14	inactivates
DUSP1	MAPK14	activates
DUSP1	MAPK14	activates
MAP2K3	MAPK13	inactivates
MAP2K6	MAPK13	inactivates
CDK5	PAK1	inactivates
CDK1	PLK1	inactivates
MAPK8	SPI1	inactivates
MAPK8	SPI1	inactivates
MAPK8	SPI1	inactivates
SPI1	ZBTB17	activates
RPS6KA1	RPS6KA1	inactivates
MAPK3	PTPN11	inactivates
CDK5	STAT3	inactivates
CDK5	STAT3	inactivates
CDK5	STAT3	inactivates
CDK5	STAT3	inactivates
MAPK8	STAT3	inactivates
MAPK8	STAT3	inactivates
MAPK8	STAT3	inactivates
MAPK8	STAT3	inactivates
MAPK8	STAT3	inactivates
MAPK8	STAT3	inactivates
MAPK8	STAT3	inactivates
MAPK8	STAT3	inactivates
MAPK8	STAT3	inactivates
MAPK8	STAT3	inactivates
MAPK8	STAT3	inactivates
MAPK8	STAT3	inactivates
MTOR	STAT3	inactivates
MTOR	STAT3	inactivates
MTOR	STAT3	inactivates
MTOR	STAT3	inactivates
MAPK14	STAT3	inactivates
MAPK14	STAT3	inactivates
MAPK14	STAT3	inactivates
MAPK14	STAT3	inactivates
MAPK14	STAT3	inactivates
MAPK14	STAT3	inactivates
MAPK14	STAT3	inactivates
MAPK14	STAT3	inactivates
MAPK14	STAT3	inactivates
MAPK14	STAT3	inactivates
MAPK14	STAT3	inactivates
MAPK14	STAT3	inactivates
MAPK14	STAT3	inactivates
MAPK14	STAT3	inactivates
MAPK14	STAT3	inactivates
MAPK14	STAT3	inactivates
AKT1	GSK3B	activates
EGFR	CTNNB1	activates
EGFR	CTNNB1	activates
GSK3B	JUN	activates
GSK3B	JUN	activates
IKBKB	CTNNB1	activates
IKBKB	CTNNB1	activates
MAPK8	STAT3	activates
MAP2K1	GSK3B	activates
MAP2K7	MAPK14	activates
MAPK14	STAT3	activates
MAPK14	STAT3	activates
MAPK14	STAT3	activates
MAPK14	STAT3	activates
RIPK2	MAPK1	activates
RIPK2	MAPK1	activates
RPS6KA1	NFKBIA	activates
MTOR	MTOR:RICTOR	activates
MAPK8	RARA	inactivates
MAPK8	RARA	inactivates
MAPK8	RARA	inactivates
MAPK9	RARA	inactivates
MAPK1	MAPK1	inactivates
MAP2K1	MAPK1	inactivates
PTPN1	SRC	activates
AKT1	PTPN1	inactivates
AKT1	PTPN1	inactivates
AKT1	PTPN1	inactivates
MAPK11	JUN	inactivates
MAPK13	JUN	inactivates
MAPK11	JUN	inactivates
MAPK13	JUN	inactivates
MAPK12	JUN	inactivates
MAPK11	JUN	inactivates
MAPK12	JUN	inactivates
MAPK11	JUN	inactivates
MAPK11	JUN	inactivates
MAPK13	JUN	inactivates
MAPK13	JUN	inactivates
MAPK12	JUN	inactivates
MAPK11	JUN	inactivates
MAPK12	JUN	inactivates
MAP2K5	MAPK1	inactivates
MAPK6	MAPK1	activates
XIAP	COMMD1	inactivates
MAPK6	EGFR	inactivates
MAPK7	EGFR	inactivates
MAPK6	EGFR	inactivates
MAPK6	ERBB2	inactivates
MAPK7	ERBB2	inactivates
MAPK1	ERBB2	inactivates
MAPK6	ERBB2	inactivates
MAPK6	EGFR	inactivates
MAPK7	EGFR	inactivates
MAP3K2	MAP2K1	inactivates
LCK	MAPK3	inactivates
RAF1	MAP2K1	inactivates
RAF1	MAP2K1	inactivates
RAF1	MAP2K1	inactivates
RAF1	MAP2K1	inactivates
RAF1	MAP2K1	inactivates
NOTCH1	TCF3	activates
MAP2K1	TCF3	activates
MAP2K1	MAPK3	inactivates
NOTCH1	TCF3	activates
NOTCH1	TCF3	activates
NOTCH1	TCF3	activates
MAPK3	TCF3	inactivates
MAPK1	TCF3	inactivates
MAPK1	TCF3	inactivates
MAPK1	TCF3	inactivates
MAPK1	TCF3	inactivates
MAPK1	TCF3	activates
PRKCA	MAPK1	inactivates
PRKCA	MAPK1	inactivates
PRKCE	MAPK3	inactivates
MAPK1	MAPK1	inactivates
PRKCE	MAPK1	inactivates
MAPK13	MAPK14	activates
MAPK13	MAPK14	activates
SRC	IKBKB	inactivates
MAP3K1	MAP2K4	inactivates
MAP2K4	MAP2K4	inactivates
MAP3K1	MAP2K4	inactivates
RAF1	MAPK1	inactivates
RAF1	MAPK1	inactivates
RAF1	MAPK1	inactivates
MAPK8	CDC25C	inactivates
MAPK8	CDC25C	inactivates
CDC25C	CDC25C	inactivates
PKN1	CDC25C	inactivates
MAPK14	MAPK14	inactivates
PBK	MAPK14	inactivates
CDK1	FOS	inactivates
MAP3K11	CHUK	inactivates
FER	PTPN1	inactivates
MAPK1	STAT3	inactivates
MAPK1	STAT3	inactivates
MAPK1	STAT3	inactivates
MAPK1	STAT3	inactivates
MAPK7	FOS	inactivates
MAPK7	FOS	inactivates
MAP3K7	KSR1	inactivates
MAPK14	JUN	inactivates
MAPK14	JUN	inactivates
MAPK14	JUN	inactivates
MAPK14	JUN	inactivates
MAPK14	JUN	inactivates
MAPK14	JUN	inactivates
MAPK14	JUN	inactivates
MAPK14	JUN	inactivates
FER	STAT3	inactivates
FER	STAT3	inactivates
FER	STAT3	inactivates
FER	STAT3	inactivates
MAP3K11	IKBKB	inactivates
AKT1	AKT1	inactivates
RPS6KA5	AKT1	inactivates
RPS6KA5	AKT1	inactivates
RPS6KA5	AKT1	inactivates
PRKCA	AKT1	inactivates
ARAF	MAP2K1	inactivates
ARAF	MAP2K1	inactivates
ARAF	MAP2K1	inactivates
MAP3K3	MAP2K5	inactivates
MAP3K3	MAP2K5	inactivates
MAPK8	RPS6KB1	inactivates
MAPK8	RPS6KB1	inactivates
MAPK8	RPS6KB1	inactivates
MAPK9	RPS6KB1	inactivates
RPS6KA1	GSK3B	inactivates
RPS6KB1	GSK3B	inactivates
AKT1	RAF1	inactivates
HIF1A	JUN	activates
MAPK1	MAPKAPK2	inactivates
HIF1A	MAPK1	activates
PTPN7	MAPK1	activates
FAS	RAF1	activates
CREB1	FOS	activates
AKT1	GSK3B	inactivates
PTPN1	LCK	activates
MAP2K7	JUN	inactivates
MAP2K7	JUN	inactivates
MAP2K7	JUN	inactivates
MAP2K7	JUN	inactivates
MAP2K7	JUN	inactivates
GSK3B	RELA	inactivates
GSK3B	RELA	inactivates
GSK3B	RELA	inactivates
GSK3B	RELA	inactivates
GSK3B	RELA	inactivates
GSK3B	RELA	inactivates
GSK3B	RELA	inactivates
GSK3B	RELA	inactivates
GSK3B	RELA	inactivates
GSK3B	RELA	inactivates
GSK3B	RELA	inactivates
GSK3B	RELA	inactivates
GSK3B	RELA	inactivates
GSK3B	RELA	inactivates
GSK3B	RELA	inactivates
MDM2	KAT2B	inactivates
PIAS1	SUMO1	inactivates
JUN	EGFR	activates
GSK3B	MAP3K1	inactivates
GSK3B	MAP3K1	inactivates
GSK3B	MAP3K1	inactivates
RELA	RELA	inactivates
EP300	RELA	inactivates
EP300	RELA	inactivates
EP300	RELA	inactivates
EP300	RELA	inactivates
EP300	RELA	inactivates
EP300	RELA	inactivates
EP300	RELA	inactivates
EP300	RELA	inactivates
RPS6KA5	RELA	inactivates
RPS6KA5	RELA	inactivates
RPS6KA5	RELA	inactivates
RPS6KA5	RELA	inactivates
RPS6KA5	RELA	inactivates
RPS6KA5	RELA	inactivates
RPS6KA5	RELA	inactivates
RPS6KA5	RELA	inactivates
RPS6KA5	RELA	inactivates
RPS6KA5	RELA	inactivates
IKBKB	RELA	inactivates
IKBKB	RELA	inactivates
IKBKB	RELA	inactivates
IKBKB	RELA	inactivates
IKBKB	RELA	inactivates
IKBKB	RELA	inactivates
IKBKB	RELA	inactivates
MDM2	HDAC1	inactivates
MDM2	KAT2B	activates
MAP3K3	TRAF7	inactivates
MAPK14	FOS	inactivates
MAPK14	FOS	inactivates
MAPK14	FOS	inactivates
MAPK14	FOS	inactivates
MAPK14	FOS	inactivates
MAPK14	FOS	inactivates
MAPK14	FOS	inactivates
MAPK14	FOS	inactivates
MAPK12	FOS	inactivates
MAPK12	FOS	inactivates
MAPK13	FOS	inactivates
MAPK13	FOS	inactivates
MAPK9	JUN	inactivates
MAPK9	JUN	inactivates
MDM2	HDAC1	inactivates
AKT1	JUN	inactivates
AKT1	JUN	inactivates
AKT1	JUN	inactivates
AKT1	JUN	inactivates
PRPF4	ELK1	inactivates
PRPF4	JUN	inactivates
PRPF4	JUN	inactivates
PRPF4	FOS	inactivates
PRPF4	FOS	inactivates
CDK6	RB1	inactivates
PRKCA	EP300	inactivates
PRKCA	EP300	inactivates
EP300	TCF3	inactivates
CREBBP	TCF3	inactivates
KAT2B	TCF3	inactivates
MAPK14	MAPK14	inactivates
PPM1D	MAPK14	inactivates
PPM1D	CHEK1	activates
UBE2I	JUN	inactivates
SUMO1	PIAS1	activates
AKT1	EP300	inactivates
MAP2K6	MAP2K6	inactivates
EIF2AK2	MAP2K6	inactivates
MAPKAPK3	TCF3	inactivates
MAPKAPK2	TCF3	inactivates
SIRT1	EP300	activates
HIPK2	EP300	inactivates
HIPK2	EP300	inactivates
SUMO1	CREBBP	inactivates
MDM2	TP53	inactivates
PDPK1	AKT1	inactivates
MAPK8	JUN	inactivates
MAPK9	JUN	inactivates
CHUK	CREBBP	inactivates
MAPK1	PAK1	inactivates
PAK1	AURKA	inactivates
CASP3	AKT1	inactivates
MAPK14	MAPK14	inactivates
MAP3K3	MAPK14	inactivates
MAP3K3	MAPK14	inactivates
CDK5	MAP2K1	inactivates
CDK5	MAP2K1	inactivates
RPS6KA5	CREB1	inactivates
EGFR	ERBB2	inactivates
MAPK1	RPS6KA5	inactivates
MAPK14	RPS6KA5	inactivates
IKBKB	RELA	inactivates
CHUK	RELA	inactivates
CHUK	RELA	inactivates
CHUK	RELA	inactivates
CHUK	RELA	inactivates
IKBKB	RELA	inactivates
IKBKB	IKBKG	inactivates
EP300	RELA	inactivates
EP300	RELA	inactivates
RELA	RELA	activates
HDAC1	RELA	activates
MAPKAP1:MLST8:MTOR:RICTOR	AKT1	inactivates
RICTOR	AKT1	inactivates
YAP1	YWHAZ	activates
MAPKAPK2	AKT1	inactivates
SIRT1	RELA	activates
SIRT1	RELA	activates
SIRT1	RELA	activates
SIRT1	RELA	activates
SIRT1	RELA	activates
SIRT1	RELA	activates
SIRT1	RELA	activates
ERBB2	STAT3	inactivates
ERBB3	STAT3	inactivates
ERBB2	STAT3	inactivates
ERBB3	STAT3	inactivates
ERBB2	STAT3	inactivates
ERBB3	STAT3	inactivates
CREBBP	CTNNB1	inactivates
GSK3B	MDM2	inactivates
MAPK12	FOS	inactivates
MAPK12	FOS	inactivates
MAPK8	TAB1	inactivates
MAP2K6	MAP2K6	inactivates
EIF2AK2	MAP2K6	inactivates
MAPKAPK2	TCF3	inactivates
MAPKAPK2	TCF3	inactivates
MAPKAPK2	TCF3	inactivates
PRKCD	PPP2CA	inactivates
EGFR	ERBB2	inactivates
FOXO3	YWHAZ	activates
IKBKB	RELA	activates
EGFR	STAT3	activates
AKT1	EP300	activates
AKT1	EP300	activates
GSK3B	SNAI1	activates
GSK3B	SNAI1	activates
EP300	RELA	activates
PBK	MAPK14	activates
MAPK1	STAT3	activates
GSK3B	RELA	activates
MAP3K3	TRAF7	activates
MAPKAPK2	TCF3	activates
MAPKAPK2	TCF3	activates
MAPKAPK2	TCF3	activates
HIPK2	EP300	activates
HIPK2	EP300	activates
HIPK2	EP300	activates
HIPK2	EP300	activates
EP300	JUN	activates
CHUK	CREBBP	activates
CHUK	CREBBP	activates
MAPK1	PAK1	activates
CSNK2A1:CSNK2A2:CSNK2B	HDAC1	inactivates
CSNK2A1:CSNK2A2:CSNK2B	HDAC3	inactivates
MAP2K4	MAPK8	inactivates
MAP2K7	MAPK9	inactivates
MAPK7	RPS6KA1	inactivates
MAPK3	RPS6KA1	inactivates
MAPK1	RPS6KA1	inactivates
COMMD1	RELA	activates
RELA	RELA	activates
RELA	RELA	activates
IKBKG	RELA	inactivates
IKBKG	RELA	inactivates
IKBKG	RELA	inactivates
IKBKG	RELA	inactivates
MTOR	AKT1	activates
MTOR	AKT1	activates
MAP3K7	IKBKB	inactivates
MAPK8	JUN	inactivates
MAPK8	JUN	inactivates
MAP3K1	MAP2K7	inactivates
MAP3K1	MAP2K7	inactivates
MAPK1	EP300	inactivates
PRKACA	RELA	inactivates
PRKACA	RELA	inactivates
PRKACA	RELA	inactivates
PRKACA	RELA	inactivates
PRKACA	RELA	inactivates
MAP2K1	MAPK1	inactivates
RIPK2	IKBKG	inactivates
RIPK2	IKBKG	inactivates
MAPK14	JUN	inactivates
IKBKB	CDC37	inactivates
CHUK	CDC37	inactivates
IKBKB	NFKBIA	inactivates
PTPN1	STAT3	activates
PTPN1	STAT3	activates
PTPN1	STAT3	activates
PTPN1	STAT3	activates
AKT1	MDM2	inactivates
RPS6KA1	PIAS3	activates
RPS6KA1	PIAS3	activates
PRKCE	AKT1	inactivates
AKT1	GSK3B	inactivates
RPS6KA5	RELA	activates
GSK3B	MAP3K4	inactivates
GSK3B	MAP3K4	inactivates
GSK3B	MAP3K4	inactivates
MAP2K6	CTNNB1	activates
MAPK14	GSK3B	inactivates
MAPK14	GSK3B	inactivates
MAPK11	GSK3B	inactivates
MAPK13	GSK3B	inactivates
MAPK11	GSK3B	inactivates
MAPK13	GSK3B	inactivates
MAPK12	GSK3B	inactivates
MAPK14	GSK3B	inactivates
MAPK11	GSK3B	inactivates
MAPK12	GSK3B	inactivates
MAPK14	GSK3B	inactivates
MAPK6	GSK3B	inactivates
MAPK1	GSK3B	inactivates
MAPK7	GSK3B	inactivates
MAPK6	GSK3B	inactivates
TP53	CDC25A	inactivates
CHEK1	CDC25A	inactivates
CSNK1E	SKP2	inactivates
PPM1D	RELA	activates
EP300	FOS	inactivates
EP300	FOS	inactivates
SIRT1	FOS	activates
SIRT1	JUN	activates
SIRT1	JUN	activates
DKK1	GSK3B	activates
DKK1	PRKCA	activates
RELA	PPM1D	activates
JAG1	RELA	activates
JAG1	RELA	activates
JAG1	RELA	activates
JAG1	RELA	activates
JAG1	NFKBIA	activates
JAG1	PPARG	activates
JUN	NOTCH1	activates
EP300	STAT3	activates
EP300	STAT3	inactivates
EP300	STAT3	inactivates
EP300	STAT3	inactivates
EP300	STAT3	inactivates
EP300	STAT3	inactivates
EP300	STAT3	inactivates
EP300	STAT3	inactivates
STK11	PAK1	inactivates
MAPK1	MAPK1	inactivates
