MO000005412	MO000019259	inactivates
MO000017421	MO000023311	inactivates
MO000034546	MO000023311	inactivates
MO000023536	MO000023311	inactivates
MO000031006	MO000023311	inactivates
MO000020628	MO000023311	inactivates
MO000030911	MO000019469	inactivates
MO000021748	MO000022403	inactivates
MO000045420	MO000022403	inactivates
MO000045435	MO000022403	inactivates
MO000033313	MO000022403	inactivates
MO000018901	MO000034818	inactivates
MO000042946	MO000020628	inactivates
MO000032352	MO000022013	inactivates
MO000016989	MO000019469	inactivates
MO000021743	MO000019253	inactivates
MO000021743	MO000056654	inactivates
MO000020628	MO000010971	inactivates
MO000034818	MO000010971	activates
MO000020628	MO000021819	inactivates
MO000021743	MO000022403	inactivates
MO000004672	MO000032352	inactivates
MO000004677	MO000032352	inactivates
MO000021819	MO000032352	inactivates
MO000020628	MO000020210	inactivates
MO000004672	MO000021373	inactivates
MO000056883	MO000021373	inactivates
MO000004672	MO000019262	inactivates
MO000056883	MO000019262	inactivates
MO000021478	MO000019262	inactivates
MO000020210	MO000019262	activates
MO000020628	MO000010971	activates
MO000020628	MO000020210	activates
MO000021743	MO000019253	activates
MO000004672	MO000019262	activates
MO000030911	MO000020402	activates
MO000022393	MO000019259	activates
MO000031189	MO000032705	activates
MO000032335	MO000022013	activates
MO000032352	MO000022013	activates
MO000019973	MO000020402	activates
MO000054152	MO000017421	inactivates
MO000009386	MO000004677	inactivates
MO000021383	MO000021478	activates
MO000021743	MO000021383	inactivates
MO000017421	MO000021383	inactivates
MO000021819	MO000017421	inactivates
MO000009386	MO000004672	inactivates
MO000022393	MO000004672	inactivates
MO000022393	MO000004677	inactivates
MO000021172	MO000004672	inactivates
MO000021172	MO000004677	inactivates
MO000031006	MO000020628	inactivates
MO000005412	MO000127687	inactivates
MO000005412	MO000016989	inactivates
MO000021743	MO000020628	inactivates
MO000036634	MO000017421	inactivates
MO000022393	MO000017421	inactivates
MO000032335	MO000016989	inactivates
MO000089506	MO000016989	inactivates
MO000059313	MO000023311	inactivates
MO000017421	MO000016989	inactivates
MO000086652	MO000019259	inactivates
MO000022227	MO000019469	inactivates
MO000021736	MO000057832	inactivates
MO000004672	MO000057832	inactivates
MO000004681	MO000057832	inactivates
MO000004677	MO000057832	inactivates
MO000060163	MO000021373	inactivates
MO000021478	MO000021373	inactivates
MO000021373	MO000060163	activates
MO000057624	MO000019259	inactivates
MO000082393	MO000019469	inactivates
MO000031000	MO000019469	inactivates
MO000256146	MO000019469	inactivates
MO000087569	MO000019469	inactivates
MO000019975	MO000069886	inactivates
MO000059577	MO000056654	inactivates
MO000057624	MO000056654	inactivates
MO000020003	MO000033257	inactivates
MO000033313	MO000056654	inactivates
MO000019975	MO000028475	inactivates
MO000031076	MO000056654	inactivates
MO000082710	MO000083650	inactivates
MO000056654	MO000020628	inactivates
MO000057745	MO000020628	inactivates
MO000056491	MO000020628	inactivates
MO000102201	MO000004677	inactivates
MO000021819	MO000057832	inactivates
MO000021819	MO000020402	inactivates
MO000019311	MO000057745	inactivates
MO000023409	MO000023311	inactivates
MO000019481	MO000082438	inactivates
MO000057720	MO000082438	inactivates
MO000087637	MO000082438	inactivates
MO000108731	MO000109205	activates
MO000019453	MO000108731	inactivates
MO000018848	MO000032484	inactivates
MO000054154	MO000016989	inactivates
MO000088373	MO000102201	activates
MO000118076	MO000021819	inactivates
MO000004677	MO000059196	inactivates
MO000092591	MO000023445	inactivates
MO000054153	MO000017421	inactivates
MO000187847	MO000004677	inactivates
MO000187847	MO000004672	inactivates
MO000021174	MO000004672	inactivates
MO000009253	MO000017421	inactivates
MO000022393	MO000019259	inactivates
MO000031189	MO000056654	inactivates
MO000057745	MO000057832	inactivates
MO000056654	MO000057832	inactivates
MO000032687	MO000010971	inactivates
MO000022403	MO000031202	inactivates
MO000021736	MO000057832	activates
MO000021478	MO000021373	activates
MO000021819	MO000057832	activates
MO000021819	MO000020402	activates
MO000031003	MO000032335	inactivates
MO000034342	MO000032335	inactivates
MO000127687	MO000127694	inactivates
MO000019975	MO000023311	inactivates
MO000152697	MO000004672	inactivates
MO000152697	MO000004677	inactivates
MO000034342	MO000056654	inactivates
MO000130269	MO000148186	activates
MO000008230	MO000148186	activates
MO000042701	MO000148190	activates
MO000086001	MO000148190	activates
MO000058389	MO000004677	inactivates
MO000094436	MO000019469	inactivates
MO000019765	MO000021373	inactivates
MO000058481	MO000016989	inactivates
MO000032379	MO000017421	inactivates
MO000009339	MO000016989	inactivates
MO000092896	MO000016989	inactivates
MO000022210	MO000016989	inactivates
MO000004689	MO000016989	inactivates
MO000004681	MO000016989	inactivates
MO000004677	MO000016989	inactivates
MO000082710	MO000023445	inactivates
MO000030916	MO000019867	inactivates
MO000060354	MO000032335	inactivates
MO000134048	MO000167739	activates
MO000165201	MO000017421	inactivates
MO000096187	MO000023311	inactivates
MO000172355	MO000172362	activates
MO000021383	MO000036353	activates
MO000031076	MO000094750	inactivates
MO000031076	MO000023311	inactivates
MO000018003	MO000032335	activates
MO000058803	MO000017421	inactivates
MO000019259	MO000019262	inactivates
MO000054152	MO000057624	inactivates
MO000032705	MO000021478	activates
MO000102190	MO000017421	inactivates
MO000030911	MO000019975	activates
MO000086652	MO000032352	inactivates
MO000042946	MO000004681	inactivates
MO000084423	MO000004681	inactivates
MO000019352	MO000017447	inactivates
MO000082438	MO000016989	inactivates
MO000023311	MO000141917	inactivates
MO000019481	MO000022403	inactivates
MO000122429	MO000017421	inactivates
MO000130269	MO000004677	inactivates
MO000031935	MO000004677	inactivates
MO000009253	MO000022403	inactivates
MO000016989	MO000057832	inactivates
MO000033485	MO000019469	inactivates
MO000059196	MO000272952	activates
MO000019975	MO000083650	inactivates
MO000056491	MO000032766	inactivates
MO000023409	MO000032766	inactivates
MO000056654	MO000032766	inactivates
MO000019985	MO000032766	inactivates
MO000034342	MO000057832	inactivates
MO000023365	MO000032766	activates
MO000018848	MO000017421	inactivates
MO000280531	MO000017421	inactivates
MO000090102	MO000017421	inactivates
MO000069886	MO000023311	inactivates
MO000281768	MO000032335	inactivates
MO000056897	MO000019765	inactivates
MO000102384	MO000017421	inactivates
MO000019867	MO000032766	inactivates
MO000059471	MO000150826	inactivates
MO000059577	MO000150826	inactivates
MO000031189	MO000150826	inactivates
MO000018902	MO000028508	inactivates
MO000041170	MO000032766	activates
MO000017421	MO000188374	inactivates
MO000032766	MO000188374	inactivates
MO000316028	MO000004672	inactivates
MO000316028	MO000004677	inactivates
MO000018848	MO000032687	inactivates
MO000193590	MO000023365	activates
MO000193588	MO000023365	activates
MO000193589	MO000023365	activates
MO000018848	MO000023311	inactivates
MO000018962	MO000020628	inactivates
MO000079234	MO000057745	inactivates
MO000019975	MO000057745	inactivates
MO000481046	MO000057745	inactivates
MO000481046	MO000019975	activates
MO000324017	MO000019975	activates
MO000023365	MO000019975	activates
MO000084718	MO000019975	activates
MO000032687	MO000057832	inactivates
MO000022229	MO000019469	inactivates
MO000329204	MO000023365	inactivates
MO000085056	MO000331158	activates
MO000085056	MO000331302	activates
MO000069886	MO000085056	inactivates
MO000023575	MO000056654	activates
MO000031076	MO000023642	inactivates
MO000094750	MO000085056	inactivates
MO000019975	MO000017421	inactivates
MO000030911	MO000017421	inactivates
MO000020402	MO000339608	activates
MO000086426	MO000339608	activates
MO000057832	MO000339608	activates
MO000057832	MO000339611	activates
MO000026496	MO000339611	activates
MO000132762	MO000057832	activates
MO000023473	MO000057832	activates
MO000036590	MO000057832	activates
MO000032481	MO000069886	inactivates
MO000022403	MO000019453	inactivates
MO000096187	MO000019453	inactivates
MO000022403	MO000022013	inactivates
MO000022403	MO000023365	inactivates
MO000022403	MO000021478	inactivates
MO000096187	MO000021478	inactivates
MO000022403	MO000022013	activates
MO000032481	MO000042701	activates
MO000172355	MO000348826	inactivates
MO000019262	MO000348826	inactivates
MO000019262	MO000172355	activates
MO000172355	MO000424204	activates
MO000172355	MO000424351	activates
MO000172355	MO000424972	activates
MO000172355	MO000425143	activates
MO000172355	MO000425680	activates
MO000172355	MO000427481	activates
MO000172355	MO000429820	activates
MO000127694	MO000429938	activates
MO000167739	MO000430924	activates
MO000172355	MO000431763	activates
MO000172355	MO000432959	activates
MO000172355	MO000433377	activates
MO000172355	MO000440084	activates
MO000172355	MO000440730	activates
MO000172355	MO000441062	activates
MO000172355	MO000441674	activates
MO000188374	MO000448305	activates
MO000172355	MO000449399	activates
MO000172355	MO000452539	activates
MO000172355	MO000454959	activates
MO000172355	MO000456260	activates
MO000172355	MO000457272	activates
MO000172355	MO000461949	activates
MO000172355	MO000463769	activates
MO000172355	MO000467199	activates
MO000172355	MO000467861	activates
MO000172355	MO000472270	activates
MO000172355	MO000473303	activates
MO000172355	MO000473697	activates
MO000031202	MO000004681	activates
MO000023445	MO000034342	inactivates
MO000023445	MO000004672	activates
MO000023445	MO000021736	activates
MO000044885	MO000032481	activates
MO000085311	MO000057832	activates
MO000022425	MO000057832	activates
MO000085311	MO000021478	activates
MO000085311	MO000020146	activates
MO000035083	MO000022013	activates
MO000083053	MO000022013	activates
MO000271468	MO000022013	activates
MO000083051	MO000022013	activates
MO000035080	MO000022013	activates
MO000083054	MO000022013	activates
MO000083056	MO000022013	activates
MO000035082	MO000022013	activates
MO000083060	MO000022013	activates
MO000023642	MO000032352	activates
MO000021383	MO000020210	activates
MO000021383	MO000021373	activates
MO000056756	MO000021373	activates
MO000021383	MO000010971	activates
MO000056756	MO000010971	activates
MO000480318	MO000172355	inactivates
MO000021373	MO000172355	inactivates
MO000057419	MO000172355	activates
MO000022013	MO000518114	activates
MO000010971	MO000520287	activates
MO000019975	MO000522347	activates
MO000079234	MO000522347	activates

