"","TF","symbol","gene"
"1103","V.ETV5FOXO1_02","ETV5","PTTG1"
"1104","V.ETV5FOXO1_02","ETV5","ITGB8"
"1105","V.ETV5FOXO1_02","ETV5","TUBA4A"
"1106","V.ETV5FOXO1_02","ETV5","CTNNB1"
"1107","V.ETV5FOXO1_02","ETV5","EP300"
"1108","V.ETV5FOXO1_02","ETV5","UBC"
"1109","V.ETV5FOXO1_02","ETV5","COL4A2"
"1110","V.ETV5FOXO1_02","ETV5","CDK1"
"1111","V.ETV5FOXO1_02","ETV5","SET"
"1112","V.ETV5FOXO1_02","ETV5","ANXA1"
"1113","V.ETV5FOXO1_02","ETV5","WWOX"
"1114","V.ETV5FOXO1_02","ETV5","DDX5"
"1115","V.ETV5FOXO1_02","ETV5","VIM"
"1116","V.ETV5FOXO1_02","ETV5","RASA1"
"1117","V.ETV5FOXO1_02","ETV5","BCR"
"1118","V.ETV5FOXO1_02","ETV5","PIK3R2"
"1119","V.ETV5FOXO1_02","ETV5","TGFB1"
"1120","V.ETV5FOXO1_02","ETV5","SMAD9"
"1121","V.ETV5FOXO1_02","ETV5","ARID3A"
"1122","V.ETV5FOXO1_02","ETV5","SOCS1"
"1123","V.ETV5FOXO1_02","ETV5","PRKCZ"
"1124","V.ETV5FOXO1_02","ETV5","SKIL"
"1125","V.ETV5FOXO1_02","ETV5","MDM2"
"1126","V.ETV5FOXO1_02","ETV5","RRM2B"
"1127","V.ETV5FOXO1_02","ETV5","S100A2"
"1128","V.ETV5FOXO1_02","ETV5","KRT8"
"1129","V.ETV5FOXO1_02","ETV5","CASP7"
"1130","V.ETV5FOXO1_02","ETV5","SNX9"
"1131","V.ETV5FOXO1_02","ETV5","LIMK2"
"1132","V.ETV5HOXA2_01","ETV5","VIM"
"1133","V.ETV5HOXA2_01","ETV5","SRPK1"
"1134","V.ETV5HOXA2_01","ETV5","VASP"
"1135","V.ETV5HOXA2_01","ETV5","WWOX"
"1136","V.ETV5HOXA2_01","ETV5","HMGB2"
"1137","V.ETV5HOXA2_01","ETV5","GSN"
"1138","V.ETV5HOXA2_01","ETV5","PTK2"
"1139","V.ETV5TCF3_01","ETV5","BCL3"
"1140","V.ETV5TCF3_01","ETV5","SNRPA"
"1141","V.ETV5TCF3_01","ETV5","GSN"
"1142","V.ETV5TCF3_01","ETV5","TRIOBP"
"1143","V.ETV5TCF3_01","ETV5","TNC"
"1144","V.ETV5TCF3_01","ETV5","PAK2"
"1145","V.ETV5TCF3_01","ETV5","PSMC2"
"1146","V.ETV5TCF3_01","ETV5","CSNK2A1"
"1147","V.ETV5TCF3_01","ETV5","CABLES2"
"1148","V.ETV5TCF3_01","ETV5","RHOA"
"1149","V.ETV5TCF3_01","ETV5","MBP"
"1150","V.ETV5TCF3_01","ETV5","THBS1"
"1151","V.ETV5TCF3_01","ETV5","SOCS3"
"1152","V.ETV5TCF3_01","ETV5","CSK"
"1153","V.ETV5TCF3_01","ETV5","PXN"
"1154","V.ETV5TCF3_01","ETV5","SCAMP1"
"1155","V.ETV5TCF3_01","ETV5","KRT8"
"1156","V.ETV5TCF3_01","ETV5","VTN"
"1157","V.ETV5TCF3_01","ETV5","RFWD2"
"1158","V.ETV5TCF3_01","ETV5","TAF1B"
"1159","V.ETV5TCF3_01","ETV5","CDC25A"
"1160","V.ETV5TCF3_01","ETV5","BUB1"
"1161","V.ETV5TCF3_01","ETV5","CCNA2"
"1162","V.ETV5TCF3_01","ETV5","TUBB"
"1163","V.ETV5TCF3_01","ETV5","MSH2"
"1164","V.ETV5TCF3_01","ETV5","TPX2"
"1165","V.ETV5TCF3_01","ETV5","SMAD9"
"1166","V.ETV5TCF3_01","ETV5","KLHL12"
"1167","V.ETV5TCF3_01","ETV5","SKIL"
"1168","V.ETV5TCF3_01","ETV5","DYNLL1"
"1169","V.ETV5TCF3_01","ETV5","NCK1"
"1170","V.ETV5TCF3_01","ETV5","TGFB1"
"1171","V.ETV5TCF3_01","ETV5","E2F4"
"1172","V.ETV5TCF3_01","ETV5","TUBA4A"
"1173","V.ETV5TCF3_01","ETV5","KAT5"
"1174","V.ETV5TCF3_01","ETV5","SOS1"
"1175","V.ETV5TCF3_01","ETV5","MAP2K1"
"1176","V.ETV5TCF3_01","ETV5","TNK2"
"1177","V.ETV5TCF3_01","ETV5","HTRA2"
"1178","V.ETV5TCF3_01","ETV5","CAV1"
"1179","V.ETV5TCF3_01","ETV5","MYC"
"1180","V.ETV5TCF3_01","ETV5","TOP2A"
"1181","V.ETV5TCF3_01","ETV5","CKAP5"
"1182","V.ETV5TCF3_01","ETV5","IRS1"
"1183","V.ETV5TCF3_01","ETV5","DOK4"
"1184","V.ETV5TCF3_01","ETV5","SOCS5"
"1185","V.ETV5TCF3_01","ETV5","FGF13"
"1186","V.ETV5TCF3_01","ETV5","CTCF"
"1187","V.ETV5TCF3_01","ETV5","HSP90AA1"
"1188","V.ETV5TCF3_01","ETV5","CASP3"
"1189","V.ETV5TCF3_01","ETV5","TGFA"
"1190","V.ETV5TCF3_01","ETV5","CDC16"
"1191","V.ETV5TCF3_01","ETV5","PRKCA"
"1192","V.ETV5TCF3_01","ETV5","CRKL"
"1193","V.ETV5TCF3_01","ETV5","ATP1B1"
"1194","V.ETV5TCF3_01","ETV5","SMAD3"
"1195","V.ETV5TCF3_01","ETV5","SETDB1"
"1196","V.ETV5TCF3_01","ETV5","PPP2R5A"
"1197","V.ETV5TCF3_01","ETV5","STX6"
"1198","V.ETV5TCF3_01","ETV5","FYN"
"1199","V.ETV5TCF3_01","ETV5","EZR"
"1200","V.ETV5TCF3_01","ETV5","SP1"
"1201","V.ETV5TCF3_01","ETV5","PTPRF"
"1202","V.ETV5TCF3_01","ETV5","SELPLG"
"1203","V.ETV5TCF3_01","ETV5","TNIK"
"1204","V.ETV5TCF3_01","ETV5","GPS2"
"1205","V.ETV5TCF3_01","ETV5","PML"
"1206","V.ETV5TCF3_01","ETV5","BCR"
"1207","V.ETV5TCF3_01","ETV5","PIN1"
"1208","V.ETV5TCF3_01","ETV5","FAS"
"1209","V.ETV5TCF3_01","ETV5","CASP7"
"1210","V.ETV5TCF3_01","ETV5","STAT1"
"1211","V.ETV5TCF3_01","ETV5","PIAS4"
"1212","V.ETV5TCF3_01","ETV5","STAT3"
"1213","V.ETV5TCF3_01","ETV5","CDK5"
"1214","V.ETV5TCF3_01","ETV5","MAD2L1"
"1215","V.ETV5TCF3_01","ETV5","ARIH2"
"1216","V.ETV5TCF3_01","ETV5","RHOD"
"1217","V.ETV5TCF3_01","ETV5","PIK3R1"
"1218","V.ETV5TCF3_01","ETV5","LIMK2"
"1219","V.ETV5TCF3_01","ETV5","SMURF2"
"1220","V.ETV5TCF3_01","ETV5","JUN"
"1221","V.ETV5TCF3_01","ETV5","SF3B3"
"1222","V.ETV5TCF3_01","ETV5","ADAM17"
"1223","V.ETV5TCF3_01","ETV5","PRKDC"
"1224","V.ETV5TCF3_01","ETV5","TP53"
"1225","V.ETV5TCF3_01","ETV5","KAT2B"
"1226","V.ETV5TCF3_01","ETV5","ABL1"
"1227","V.ETV5TCF3_01","ETV5","MEX3B"
"1228","V.ETV5TCF3_01","ETV5","STX1A"
"1229","V.ETV5TCF3_01","ETV5","UBC"
"1230","V.ETV5TCF3_01","ETV5","CAPN1"
"1231","V.ETV5TCF3_01","ETV5","GIPC1"
"1232","V.ETV5TCF3_01","ETV5","PLAUR"
"1233","V.ETV5TCF3_01","ETV5","STAT5B"
"1234","V.ETV5TCF3_01","ETV5","TGM2"
"1235","V.ETV5TCF3_01","ETV5","MAD2L2"
"1236","V.ETV5TCF3_01","ETV5","COPS6"
"1237","V.ETV5TCF3_01","ETV5","IFI16"
"1238","V.ETV5TCF3_01","ETV5","SNRNP70"
"1239","V.ETV5TCF3_01","ETV5","ITGA5"
"1240","V.ETV5TCF3_01","ETV5","JAK1"
"1241","V.ETV5TCF3_01","ETV5","SHC1"
"1242","V.ETV5TCF3_01","ETV5","LTBP3"
"1243","V.ETV5TCF3_01","ETV5","SRRM1"
"1244","V.ETV5TCF3_01","ETV5","CBL"
"1245","V.ETV5TCF3_01","ETV5","C3"
"1246","V.ETV5TCF3_01","ETV5","HNRNPK"
"1247","V.ETV5TCF3_01","ETV5","IGF1R"
"1248","V.ETV5TCF3_01","ETV5","RRAS2"
"1249","V.ETV5TCF3_01","ETV5","ITGAV"
"1250","V.ETV5TCF3_01","ETV5","TRIM33"
"1251","V.ETV5TCF3_01","ETV5","RASGRF1"
"1252","V.ETV5TCF3_01","ETV5","CBLB"
"1253","V.ETV5TCF3_01","ETV5","SERPINA1"
"1254","V.ETV5TCF3_01","ETV5","HUWE1"
"1255","V.ETV5TCF3_01","ETV5","PIAS3"
"1256","V.ETV5TCF3_01","ETV5","CD55"
"1257","V.ETV5TCF3_01","ETV5","AURKB"
"1258","V.ETV5TCF3_01","ETV5","DSP"
"1259","V.ETV5TCF3_01","ETV5","PRPF40A"
"1260","V.ETV5TCF3_01","ETV5","PARD3"
"1261","V.ETV5TCF3_01","ETV5","PRKACA"
"1262","V.ETV5TCF3_01","ETV5","CDC20"
"1263","V.ETV5TCF3_01","ETV5","HDAC3"
"1264","V.ETV5TCF3_01","ETV5","ITGB3"
"1265","V.ETV5TCF3_01","ETV5","CTGF"
"1266","V.ETV5TCF3_01","ETV5","PLCG1"
"1267","V.ETV5TCF3_01","ETV5","CALM1"
"1268","V.ETV5TCF3_01","ETV5","GRB2"
"1269","V.ETV5TCF3_01","ETV5","GRB10"
"1270","V.ETV5TCF3_01","ETV5","CDK1"
"1271","V.ETV5TCF3_01","ETV5","GSK3B"
"1272","V.ETV5TCF3_01","ETV5","CHUK"
"1273","V.ETV5TCF3_01","ETV5","BACE1"
"1274","V.ETV5TCF3_01","ETV5","PKD1"
"1275","V.ETV5TCF3_01","ETV5","TEC"
"1276","V.ETV5TCF3_01","ETV5","TPR"
"1277","V.ETV5TCF3_01","ETV5","VASP"
"1278","V.ETV5TCF3_01","ETV5","TJP1"
"1279","V.ETV5TCF3_01","ETV5","CDC27"
"1280","V.ETV5TCF3_01","ETV5","RASA1"
"1281","V.ETV5TCF3_01","ETV5","SERBP1"
"1282","V.ETV5TCF3_01","ETV5","PTTG1"
"1283","V.ETV5TCF3_01","ETV5","TSG101"
"1284","V.ETV5TCF3_01","ETV5","CEBPB"
"1285","V.ETV5TCF3_01","ETV5","HBEGF"
"1286","V.ETV5TCF3_01","ETV5","GOPC"
"1287","V.ETV5TCF3_01","ETV5","BRCA1"
"1288","V.ETV5TCF3_01","ETV5","FBLN1"
"1289","V.ETV5TCF3_01","ETV5","CREBBP"
"1290","V.ETV5TCF3_01","ETV5","YWHAB"
"1291","V.ETV5TCF3_01","ETV5","WWOX"
"1292","V.ETV5TCF3_01","ETV5","JAK2"
"1293","V.ETV5TCF3_01","ETV5","GORASP1"
"1294","V.ETV5TCF3_01","ETV5","CD82"
"1295","V.ETV5TCF3_01","ETV5","TACC3"
"1296","V.ETV5TCF3_01","ETV5","MSN"
"1297","V.ETV5TCF3_01","ETV5","TRIM24"
"1298","V.ETV5TCF3_01","ETV5","CASP9"
"1299","V.ETV5TCF3_01","ETV5","PSEN1"
"1300","V.ETV5TCF3_01","ETV5","ACTB"
"1301","V.ETV5TCF3_01","ETV5","TFDP1"
"1302","V.ETV5TCF3_01","ETV5","CASP8"
"1303","V.ETV5TCF3_01","ETV5","PIAS1"
"1304","V.ETV5TCF3_01","ETV5","NMT1"
"1305","V.ETV5TCF3_01","ETV5","TGFBR1"
"1306","V.ETV5TCF3_01","ETV5","HIPK3"
"1307","V.ETV5TCF3_01","ETV5","PTPN11"
"1308","V.ETV5TCF3_01","ETV5","PTPRA"
"1309","V.ETV5TCF3_01","ETV5","RASSF1"
"1310","V.ETV5TCF3_01","ETV5","SNX9"
"1311","V.ETV5TCF3_01","ETV5","FZR1"
"1312","V.ETV5TCF3_01","ETV5","CDH1"
"1313","V.ETV5TCF3_01","ETV5","CASP6"
"1314","V.ETV5TCF3_01","ETV5","KIF11"
"1315","V.ETV5TCF3_01","ETV5","NMT2"
"1316","V.ETV5TCF3_01","ETV5","TAF9"
"1317","V.ETV5TCF3_01","ETV5","PBK"
"1318","V.ETV5TCF3_01","ETV5","HABP4"
"1319","V.ETV5TCF3_01","ETV5","ITGB8"
"1320","V.ETV5TCF3_01","ETV5","MOCOS"
"1321","V.ETV5TCF3_01","ETV5","HDAC1"
"1322","V.ETV5TCF3_01","ETV5","MED28"
"1323","V.ETV5TCF3_01","ETV5","PPM1D"
"1324","V.ETV5TCF3_01","ETV5","CSNK1D"
"1325","V.ETV5TCF3_01","ETV5","IL4R"
"1326","V.ETV5TCF3_01","ETV5","ITGB4"
"1327","V.ETV5TCF3_01","ETV5","MAPT"
"1328","V.ETV5TCF3_01","ETV5","ING5"
"1329","V.ETV5TCF3_01","ETV5","TBP"
"1330","V.ETV5TCF3_01","ETV5","HRAS"
"1331","V.ETV5TCF3_01","ETV5","HMGA2"
"1332","V.ETV5TCF3_01","ETV5","SMAD2"
"1333","V.ETV5TCF3_01","ETV5","TAF12"
"1334","V.ETV5TCF3_01","ETV5","MAPKAPK5"
"1335","V.ETV5TCF3_01","ETV5","PPP2CA"
"1336","V.ETV5TCF3_01","ETV5","VIM"
"1337","V.ETV5TCF3_01","ETV5","ARID3A"
"1338","V.ETV5TCF3_01","ETV5","ZHX1"
"1339","V.ETV5TCF3_01","ETV5","PRKCZ"
"1340","V.ETV5TCF3_01","ETV5","EEA1"
"1341","V.ETV5TCF3_01","ETV5","SPARC"
"1342","V.ETV5TCF3_01","ETV5","ITGA6"
"1343","V.ETV5TCF3_01","ETV5","DLG4"
"1344","V.ETV5TCF3_01","ETV5","CASP1"
"1345","V.ETV5TCF3_01","ETV5","SH3D19"
"1346","V.ETV5TCF3_01","ETV5","DNAJB2"
"1347","V.ETV5TCF3_01","ETV5","MMP14"
"1348","V.ETV5TCF3_01","ETV5","SPTAN1"
"1349","V.ETV5TCF3_01","ETV5","ERBB2"
"1350","V.ETV5TCF3_01","ETV5","SNAP29"
"1351","V.ETV5TCF3_01","ETV5","DAG1"
"1352","V.ETV5TCF3_01","ETV5","SH3YL1"
"1353","V.ETV5TCF3_01","ETV5","PTK2"
"1354","V.ETV5TCF3_01","ETV5","MAPK8"
"1355","V.ETV5TCF3_01","ETV5","PAG1"
"1356","V.ETV5TCF3_01","ETV5","USP8"
"1357","V.ETV5TCF3_01","ETV5","EVL"
"1358","V.ETV5TCF3_01","ETV5","CD44"
"1359","V.ETV5TCF3_01","ETV5","AP2B1"
"1360","V.ETV5TCF3_01","ETV5","CHEK1"
"1361","V.ETV5TCF3_01","ETV5","PKN1"
"1362","V.ETV5TCF3_01","ETV5","ANAPC10"
"1363","V.ETV5TCF3_01","ETV5","PDGFRB"
"1364","V.ETV5TCF3_01","ETV5","DAXX"
"1365","V.ETV5TCF3_01","ETV5","NFKB1"
"1366","V.ETV5TCF3_01","ETV5","APBB1"
"1367","V.ETV5TCF3_01","ETV5","BCAR1"
"1368","V.ETV5TCF3_01","ETV5","NDC80"
"1369","V.ETV5TCF3_01","ETV5","MDM2"
"1370","V.ETV5TCF3_01","ETV5","PRKCD"
"1371","V.ETV5TCF3_01","ETV5","NUF2"
"1372","V.ETV5TCF3_01","ETV5","PTPRS"
"1373","V.ETV5TCF3_01","ETV5","ICAM1"
"1374","V.ETV5TCF3_01","ETV5","HTT"
"1375","V.ETV5TCF3_01","ETV5","BARD1"
"1376","V.ETV5TCF3_01","ETV5","KAT2A"
"1377","V.ETV5TCF3_01","ETV5","ATXN1"
"1378","V.ETV5TCF3_01","ETV5","ANXA6"
"1379","V.ETV5TCF3_01","ETV5","ATF3"
"1380","V.ETV5TCF3_01","ETV5","ADAM9"
"1381","V.ETV5TCF3_01","ETV5","NCL"
"1382","V.ETV5TCF3_01","ETV5","LRP1"
"1383","V.ETV5TCF3_01","ETV5","TACC1"
"1384","V.ETV5TCF3_01","ETV5","ITGA3"
"1385","V.ETV5TCF3_01","ETV5","ANXA1"
"1386","V.ETV5TCF3_01","ETV5","PTK2B"
"1387","V.ETV5TCF3_01","ETV5","BIRC6"
"1388","V.ETV5TCF3_01","ETV5","AR"
"1389","V.ETV5TCF3_01","ETV5","AURKA"
"1390","V.ETV5TCF3_01","ETV5","CRK"
"1391","V.ETV5TCF3_01","ETV5","NCOR2"
"1392","V.ETV5TCF3_01","ETV5","AP2A1"
"1393","V.ETV5TCF3_01","ETV5","SNRPD2"
"1394","V.ETV5TCF3_01","ETV5","CHD3"
"1395","V.ETV5TCF3_01","ETV5","LCK"
"1396","V.ETV5TCF3_01","ETV5","FN1"
"1397","V.ETV5TCF3_01","ETV5","COL4A2"
"1398","V.ETV5TCF3_01","ETV5","ITGB5"
"1399","V.ETV5TCF3_01","ETV5","CAMK2G"
"1400","V.ETV5TCF3_01","ETV5","ACTN4"
"1401","V.ETV5TCF3_01","ETV5","HDAC2"
"1402","V.ETV5TCF3_01","ETV5","LYN"
"1403","V.ETV5TCF3_01","ETV5","COL13A1"
"1404","V.ETV5TCF3_01","ETV5","STAT5A"
"1405","V.ETV5TCF3_01","ETV5","YWHAG"
"1406","V.ETV5TCF3_01","ETV5","PLK1"
"1407","V.ETV5TCF3_01","ETV5","PLD2"
"1408","V.ETV5TCF3_01","ETV5","PAK1"
"1409","V.ETV5TCF3_01","ETV5","HSPG2"
"1410","V.ETV5TCF3_01","ETV5","PKIA"
"1411","V.ETV5TCF3_01","ETV5","RB1"
"1412","V.ETV5TCF3_01","ETV5","CTNNB1"
"1413","V.ETV5TCF3_01","ETV5","PTPN1"
"1414","V.ETV5TCF3_01","ETV5","ROCK1"
"1415","V.ETV5TCF3_01","ETV5","EGFR"
"1416","V.ETV5TCF3_01","ETV5","PFN2"
"1417","V.ETV5TCF3_01","ETV5","SDC2"
"1418","V.ETV5TCF3_01","ETV5","SRPK1"
"1419","V.ETV5TCF3_01","ETV5","SLC9A3R1"
"1420","V.ETV5TCF3_01","ETV5","SOCS1"
"1421","V.ETV5TCF3_01","ETV5","PIK3R2"
"1422","V.ETV5TCF3_01","ETV5","STUB1"
"1423","V.ETV5TCF3_01","ETV5","PLSCR1"
"1424","V.ETV5TCF3_01","ETV5","DDX5"
"1425","V.ETV5TCF3_01","ETV5","SET"
"1426","V.ETV5TCF3_01","ETV5","CDKN1A"
"1427","V.ETV5TCF3_01","ETV5","ITGB1"
"1428","V.ETV5TCF3_01","ETV5","UBE2I"
"1429","V.ETV5TCF3_01","ETV5","IL7R"
"1430","V.ETV5TCF3_01","ETV5","COL1A1"
"1431","V.ETV5TCF3_01","ETV5","EP300"
"1432","V.ETV5TCF3_01","ETV5","COPS5"
"1433","V.ETV5TCF3_01","ETV5","TBL1X"
"1434","V.ETV5TCF3_01","ETV5","IRS2"
"1435","V.ETV5TCF3_01","ETV5","HMGB2"
"1436","V.ETV5TCF3_01","ETV5","S100A2"
"1437","V.ETV5TCF3_01","ETV5","MAPK13"
"1438","V.ETV5TCF3_01","ETV5","DCN"
"1439","V.ETV5TCF3_01","ETV5","SMAD4"
"1440","V.ETV5TCF3_01","ETV5","CXXC5"
"1441","V.ETV5TCF3_01","ETV5","RAD51"
"1442","V.ETV5TCF3_01","ETV5","SMAD5"
"1443","V.ETV5TCF3_01","ETV5","SVIL"
"1444","V.ETV5TCF3_01","ETV5","SRC"
"1445","V.ETV5TCF3_01","ETV5","BRCA2"
"1446","V.ETV5TCF3_01","ETV5","PPL"
"1447","V.ETV5TCF3_01","ETV5","NR3C1"
"1448","V.ETV5TCF3_01","ETV5","BGN"
"1449","V.ETV5TCF3_01","ETV5","RRM2B"
"1450","V.ETV5TCF3_01","ETV5","HSPA1A"
"1451","V.ETV5TCF3_01","ETV5","CDC42"
"1452","V.FOXM1_Q3","FOXM1","PTK2"
"1453","V.FOXM1_Q3","FOXM1","TPR"
"1454","V.FOXM1_Q3","FOXM1","SMAD5"
"1455","V.FOXM1_Q3","FOXM1","ATF3"
"1456","V.FOXM1_Q3","FOXM1","SELPLG"
"1457","V.FOXM1_Q3","FOXM1","HUWE1"
"1458","V.FOXM1_Q3","FOXM1","GRB2"
"1459","V.FOXM1_Q3","FOXM1","DDX5"
"1460","V.FOXM1_Q3","FOXM1","CRKL"
"1461","V.FOXM1_Q3","FOXM1","BRCA1"
"1462","V.FOXM1_Q3","FOXM1","MYC"
"1463","V.FOXM1_Q3","FOXM1","PTPRA"
"1464","V.FOXM1_Q3","FOXM1","MAP2K1"
"1465","V.FOXM1_Q3","FOXM1","BGN"
"1466","V.FOXM1_Q3","FOXM1","COL4A2"
"1467","V.FOXM1_Q3","FOXM1","STAT1"
"1468","V.FOXM1_Q3","FOXM1","FGF13"
"1469","V.FOXM1_Q3","FOXM1","SET"
"1470","V.FOXM1_Q3","FOXM1","TOM1L1"
"1471","V.FOXM1_Q3","FOXM1","TRIM24"
"1472","V.FOXM1_Q3","FOXM1","CASP8"
"1473","V.FOXM1_Q3","FOXM1","TP53"
"1474","V.FOXM1_Q3","FOXM1","WWOX"
"1475","V.FOXM1_Q3","FOXM1","NUF2"
"1476","V.FOXM1_Q3","FOXM1","IGFBP3"
"1477","V.FOXM1_Q3","FOXM1","TAF12"
"1478","V.FOXM1_Q3","FOXM1","RRM2B"
"1479","V.FOXM1_Q3","FOXM1","USP8"
"1480","V.FOXM1_Q3","FOXM1","DAXX"
"1481","V.FOXM1_Q3","FOXM1","SMAD9"
"1482","V.FOXM1_Q3","FOXM1","S100A2"
"1483","V.FOXM1_Q3","FOXM1","CKAP5"
"1484","V.FOXM1_Q3","FOXM1","MAPK8"
"1485","V.FOXM1_Q3","FOXM1","IFI16"
"1486","V.FOXM1_Q3","FOXM1","TAF9"
"1487","V.FOXM1_Q3","FOXM1","PIAS3"
"1488","V.FOXM1_Q3","FOXM1","CTNNB1"
"1489","V.FOXM1_Q3","FOXM1","CALM1"
"1490","V.FOXM1_Q3","FOXM1","ERBB2"
"1491","V.FOXM1_Q3","FOXM1","ARID3A"
"1492","V.HDAC2_02","HDAC2","EGFR"
"1493","V.HDAC2_02","HDAC2","TRIOBP"
"1494","V.HDAC2_02","HDAC2","MMP14"
"1495","V.HDAC2_02","HDAC2","SH3YL1"
"1496","V.HDAC2_02","HDAC2","CD55"
"1497","V.HDAC2_02","HDAC2","ITGB1"
"1498","V.HDAC2_02","HDAC2","CSK"
"1499","V.HDAC2_02","HDAC2","CKAP5"
"1500","V.HDAC2_02","HDAC2","TP53"
"1501","V.HDAC2_02","HDAC2","FYN"
"1502","V.HDAC2_02","HDAC2","GORASP1"
"1503","V.HDAC2_02","HDAC2","GRB2"
"1504","V.HDAC2_02","HDAC2","MEX3B"
"1505","V.HDAC2_02","HDAC2","TRIM24"
"1506","V.HDAC2_02","HDAC2","NR3C1"
"1507","V.HDAC2_02","HDAC2","CD82"
"1508","V.HDAC2_02","HDAC2","DCN"
"1509","V.HDAC2_02","HDAC2","PIAS3"
"1510","V.HDAC2_02","HDAC2","TOM1L1"
"1511","V.HDAC2_02","HDAC2","CCNA2"
"1512","V.HDAC2_02","HDAC2","BUB1"
"1513","V.HDAC2_02","HDAC2","MSH2"
"1514","V.HDAC2_02","HDAC2","S100A2"
"1515","V.HDAC2_02","HDAC2","SMAD4"
"1516","V.HDAC2_02","HDAC2","SRPK1"
"1517","V.HDAC2_02","HDAC2","AP2B1"
"1518","V.HDAC2_02","HDAC2","PAK1"
"1519","V.HDAC2_04","HDAC2","CDC20"
"1520","V.HDAC2_04","HDAC2","MMP14"
"1521","V.HDAC2_04","HDAC2","MDM2"
"1522","V.HDAC2_04","HDAC2","BRCA1"
"1523","V.HDAC2_04","HDAC2","HNRNPK"
"1524","V.HDAC2_04","HDAC2","TBP"
"1525","V.HDAC2_04","HDAC2","APBB1"
"1526","V.HDAC2_04","HDAC2","TPR"
"1527","V.HDAC2_04","HDAC2","CEBPB"
"1528","V.HDAC2_04","HDAC2","ITGB3"
"1529","V.HDAC2_04","HDAC2","TOP2A"
"1530","V.HDAC2_04","HDAC2","ITGA3"
"1531","V.HDAC2_04","HDAC2","GPS2"
"1532","V.HDAC2_04","HDAC2","MBP"
"1533","V.HDAC2_04","HDAC2","HBEGF"
"1534","V.HDAC2_04","HDAC2","IL4R"
"1535","V.HDAC2_04","HDAC2","TNIK"
"1536","V.HDAC2_04","HDAC2","PLD2"
"1537","V.HDAC2_04","HDAC2","FBLN1"
"1538","V.HDAC2_04","HDAC2","CREBBP"
"1539","V.HDAC2_04","HDAC2","MAPK8"
"1540","V.HDAC2_04","HDAC2","PTTG1"
"1541","V.HDAC2_04","HDAC2","CHEK1"
"1542","V.HDAC2_04","HDAC2","PLCG1"
"1543","V.HDAC2_04","HDAC2","LRP1"
"1544","V.HDAC2_04","HDAC2","NCL"
"1545","V.HDAC2_04","HDAC2","CRK"
"1546","V.HDAC2_04","HDAC2","LIMK2"
"1547","V.HDAC2_04","HDAC2","PARD3"
"1548","V.HDAC2_04","HDAC2","NFKB1"
"1549","V.HDAC2_04","HDAC2","PSMC2"
"1550","V.HDAC2_04","HDAC2","NDC80"
"1551","V.HDAC2_04","HDAC2","SHC1"
"1552","V.HDAC2_04","HDAC2","HSPA1A"
"1553","V.HDAC2_04","HDAC2","CDC42"
"1554","V.HDAC2_04","HDAC2","CTCF"
"1555","V.HDAC2_04","HDAC2","GOPC"
"1556","V.HDAC2_04","HDAC2","SPTAN1"
"1557","V.HDAC2_04","HDAC2","TRIM24"
"1558","V.HDAC2_04","HDAC2","FGF13"
"1559","V.HDAC2_04","HDAC2","SRC"
"1560","V.HDAC2_04","HDAC2","MAPT"
"1561","V.HDAC2_04","HDAC2","ARID3A"
"1562","V.HDAC2_04","HDAC2","PRKACA"
"1563","V.HDAC2_04","HDAC2","ADAM17"
"1564","V.HDAC2_04","HDAC2","TRIOBP"
"1565","V.HDAC2_04","HDAC2","STAT1"
"1566","V.HDAC2_04","HDAC2","SNX9"
"1567","V.HDAC2_04","HDAC2","ITGB1"
"1568","V.HDAC2_04","HDAC2","CDH1"
"1569","V.HDAC2_04","HDAC2","PPL"
"1570","V.HDAC2_04","HDAC2","C3"
"1571","V.HDAC2_04","HDAC2","NCOR2"
"1572","V.HDAC2_04","HDAC2","PSEN1"
"1573","V.HDAC2_04","HDAC2","PRPF40A"
"1574","V.HDAC2_04","HDAC2","CRKL"
"1575","V.HDAC2_04","HDAC2","PRKCA"
"1576","V.HDAC2_04","HDAC2","USP8"
"1577","V.HDAC2_04","HDAC2","PAG1"
"1578","V.HDAC2_04","HDAC2","TNC"
"1579","V.HDAC2_04","HDAC2","TJP1"
"1580","V.HDAC2_04","HDAC2","ANAPC10"
"1581","V.HDAC2_04","HDAC2","RHOD"
"1582","V.HDAC2_04","HDAC2","TACC3"
"1583","V.HDAC2_04","HDAC2","MAP2K1"
"1584","V.HDAC2_04","HDAC2","CSNK1D"
"1585","V.HDAC2_04","HDAC2","YWHAG"
"1586","V.HDAC2_04","HDAC2","PDGFRB"
"1587","V.HDAC2_04","HDAC2","COL13A1"
"1588","V.HDAC2_04","HDAC2","RASA1"
"1589","V.HDAC2_04","HDAC2","ITGB4"
"1590","V.HDAC2_04","HDAC2","CBL"
"1591","V.HDAC2_04","HDAC2","CCNA2"
"1592","V.HDAC2_04","HDAC2","TP53"
"1593","V.HDAC2_04","HDAC2","DOK4"
"1594","V.HDAC2_04","HDAC2","SET"
"1595","V.HDAC2_04","HDAC2","PTPN11"
"1596","V.HDAC2_04","HDAC2","AR"
"1597","V.HDAC2_04","HDAC2","AURKB"
"1598","V.HDAC2_04","HDAC2","SLC9A3R1"
"1599","V.HDAC2_04","HDAC2","ARIH2"
"1600","V.HDAC2_04","HDAC2","ZHX1"
