attr	ADAM9	ANXA1	ATF3	AURKA	BACE1	BGN	BIRC6	BUB1	CABLES2	CCNG2	CD55	CDC20	CHEK2	CKAP5	COL13A1	CTNNB1	CXXC5	DNAJB2	EGFR	ERBB2	ERBB3	EVL	FBLN1	FDPS	FGF13	FN1	FOS	FOXM1	FYN	GSK3B	GSN	HDAC3	HIPK2	HMGA2	HMGB2	HMGCR	HUWE1	ICAM1	IGF1R	IL4R	IL7R	ITGB8	JUN	KAT2A	LATS2	LIMK2	LRP1	LTBP3	MAD2L2	MAPK1	MAPK13	MAPK14	MAPK6	MAPKAPK2	MAPT	MEX3B	MOCOS	MVD	MVK	NDC80	NUF2	PAG1	PIAS1	PIAS3	PKIA	PLK1	PMVK	PPM1D	PRPF4	PTPRA	RASGRF1	RELA	RFWD2	RHOA	RHOD	ROCK1	RPS6KA1	RPS6KA5	RRM2B	S100A2	SELPLG	SERPINA1	SH3YL1	SHC1	SKIL	SMAD2	SMAD4	SNAI1	SNAP29	SNRPA	SREBF2	SRPK1	STAT3	STX6	TACC1	TAF12	TAF1B	TBL1X	TCF3	TGFA	TGFB1	TNIK	TNK2	TOP2A	TP53	TP53:SMAD2	TP63	TPR	TPX2	TRIM33	TRIOBP	UBE2I	VDR	VIM	WNT5A	ZBTB17
attractor303	1	1	1	1	1	1	-1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	0	1	-1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	0	1	1	1	-1	1	1	1	1	1	0	1	-1	-1	1	1	1	0	-1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	1	0	1	1	-1	1	0	1	-1	1	1	1	1	0
attractor307	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	0	1	1	1	1	1	1	-1	1	1	1	0	0	1	1	1	1	1	-1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	0	1	1	1	-1	1	1	1	1	1	1	1	1	0
attractor309	-1	1	1	1	-1	1	1	1	1	-1	-1	-1	1	1	1	1	1	1	-1	-1	-1	1	1	1	1	1	1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	0	1	1	0	1	-1	-1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	-1	1	1	1	1	-1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	-1	1	1	-1	1	-1	1	-1	1	1	1	1	1
attractor311	-1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	-1	-1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	0	0	1	1	-1	-1	1	1	-1	1	1	-1	1	0
attractor313	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	0	-1	0	1	1	1	1	-1	1	1	1	1	-1	1	1	-1	1	1	-1	1	0	-1	0	0	0	-1	1	1	1	1	0	0	0	0	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	0	1	1	1	-1	1	1	1	1	0	1	1	1	0
attractor314	1	1	1	1	-1	1	-1	1	1	-1	-1	1	1	1	1	-1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	0	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	-1	1	0	1	1	1	1	-1	1	-1	1	1	1	0	0	1	-1	1	1	1	-1	0	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	0
attractor318	-1	1	1	1	-1	1	1	1	1	1	1	-1	-1	1	1	1	1	-1	1	1	1	-1	-1	1	1	1	1	-1	-1	1	1	0	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	-1	-1	1	1	1	1	0	0	1	-1	-1	1	1	1	1	-1	1	1	-1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	0	1	1	-1	1	0	1	1	1	1	1	1	0
attractor319	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	-1	-1	1	1	1	0	1	-1	-1	1	1	1	-1	1	1	1	-1	-1	1	1	-1	1	-1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1
attractor324	1	1	1	1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	-1	-1	1	-1	1	1	1	-1	-1	1	0	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	-1	-1	0	1	1	1	1	-1	-1	1	1	1	1	0	1	1	-1	-1	1	1	-1	0	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	0	1	1	1	-1	1	0	1	-1	1	1	1	1	0
attractor325	-1	1	1	1	1	1	1	1	1	1	-1	1	0	-1	1	1	1	1	1	1	1	-1	-1	1	-1	1	1	-1	1	-1	1	0	0	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	-1	-1	0	1	0	1	1	-1	1	-1	1	1	0	0	0	1	1	1	1	1	0	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	0	1	1	-1	1	0	1	1	1	1	1	1	0
attractor327	-1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	-1	0	1	-1	1	1	-1	1	1	1	1	1	-1	1	1	-1	1	1	-1	0	1	1	1	1	-1	-1	-1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	-1	1	1	-1	1	-1	1	-1	1	1	1	1	1
attractor328	1	1	1	1	1	1	1	1	-1	-1	-1	1	0	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	-1	0	1	1	1	1	-1	1	1	0	0	0	1	-1	-1	1	1	0	0	1	-1	1	-1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	-1	1	1	0
attractor331	1	1	1	1	1	1	1	1	1	1	-1	-1	1	-1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	-1	-1	-1	1	0	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	-1	1	1	1	0	1	1	-1	-1	-1	1	1	0	0	0	1	1	-1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	0	1	1	1	-1	1	0	1	1	1	1	1	1	0
attractor332	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	0	1	1	-1	1	1	1	0	0	0	1	1	-1	1	1	1	0	-1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	0	1	1	-1	1	0	1	1	1	1	1	1	0
attractor333	1	1	1	1	1	1	-1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	0	0	1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	0	0	0	-1	1	1	1	1	-1	1	1	0	-1	-1	-1	1	1	1	1	1	-1	-1	1	-1	1	1	0	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1
attractor334	1	1	1	1	-1	1	-1	1	1	-1	-1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	-1	-1	-1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	0	-1	1	0	1	-1	1	1	1	1	0	1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	1	1	1	-1	1	1	1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	-1	1	1	1	1	1	1	1	1	0
attractor335	1	1	1	1	1	1	-1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	-1	1	-1	-1	1	1	-1	1	1	0	0	-1	1	1	-1	1	1	1	1	-1	1	1	0	-1	-1	1	-1	0	1	0	0	0	1	1	1	1	1	0	1	1	0	1	-1	1	1	0	0	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	-1	1	0	-1	1	1	0
attractor342	1	1	1	-1	-1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	-1	1	1	-1	0	1	1	1	-1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	0
attractor343	-1	1	1	1	1	1	-1	1	1	1	1	-1	-1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	0	0	1	1	1	-1	1	-1	1	1	1	-1	1	1	-1	-1	1	1	1	1	0	0	1	-1	1	-1	1	1	-1	-1	1	1	-1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	-1	1	1	1	1	1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1
attractor345	1	1	1	1	1	1	1	1	1	-1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	0	0	-1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	0	1	1	-1	1	1	1	1	1	1	1	-1	-1	1	1	1	0	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	0	0	1	1	-1	1	0	1	1	1	1	1	1	0
attractor350	-1	1	1	1	1	1	1	1	1	1	-1	-1	1	-1	1	1	1	1	1	1	1	-1	-1	1	-1	1	1	1	1	1	-1	0	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	-1	1	0	1	0	0	0	-1	-1	-1	1	1	1	1	1	0	-1	1	-1	1	1	1	-1	1	-1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	0	1	1	1	1
attractor358	1	1	1	1	-1	-1	-1	1	1	1	1	-1	0	1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	0	-1	0	0	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	-1	0	-1	0	0	0	-1	1	-1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	-1	1	0	0	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	0	0	1	1	1	-1	-1	1	-1	1	1	1	1	1	-1	1	1	1
attractor359	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	-1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	0	1	1	1	1	-1	-1	-1	1	1	0	0	1	1	-1	-1	1	1	1	0	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	0	1	1	-1	1	1	1	1	1	1	1	1	0
attractor360	1	1	1	1	1	1	1	1	1	1	1	-1	-1	-1	1	-1	1	1	1	1	1	-1	-1	1	-1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	-1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1
attractor361	1	1	1	1	1	1	-1	1	1	1	1	1	0	-1	1	-1	1	1	1	1	1	-1	-1	1	1	1	1	-1	-1	1	-1	0	0	-1	1	1	1	1	1	1	1	1	1	1	0	1	-1	1	1	1	1	0	0	1	-1	1	-1	1	1	-1	-1	1	1	1	1	1	1	0	1	1	1	-1	1	1	-1	1	1	0	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1
attractor367	1	1	1	1	-1	1	1	1	1	-1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	0	0	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	-1	1	1	1	-1	-1	1	0	-1	1	-1	1	0	0	1	-1	1	-1	1	1	1	0	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	-1	1	1	1	1	0	1	1	1	1
attractor368	1	1	1	1	1	1	-1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	-1	1	-1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	-1	-1	1	1	-1	1	1	1	0	1	-1	-1	-1	1	1	1	1	1	1	1	-1	1	1	1	0	-1	1	-1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	0	0	1	1	-1	1	0	1	1	1	1	1	1	0
attractor369	1	1	1	1	-1	-1	1	1	1	-1	-1	1	1	1	1	-1	1	1	1	1	1	-1	-1	1	-1	1	1	1	-1	0	-1	0	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	-1	-1	0	1	0	0	0	-1	1	-1	1	1	0	1	0	1	-1	1	1	1	-1	1	-1	1	1	-1	1	-1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	-1	1	1	1	-1	0	1	1	1	-1	1	1	1	1	1	1	1	1	0
attractor372	1	-1	1	1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	1	1	-1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	-1	1	1	1	-1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	-1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	-1	0	1	1	1	-1	1	1	1	1	1	1	1	1	0
attractor373	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	0	0	-1	1	1	-1	1	-1	1	1	-1	-1	1	1	-1	1	-1	1	1	1	0	1	1	-1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	0	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	-1	1	-1	1	1	-1	1	-1	1	1	1	1	1	1	1
attractor375	1	1	1	1	1	1	-1	1	1	-1	1	1	0	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	-1	0	0	1	1	1	-1	1	1	1	1	-1	1	1	0	1	-1	-1	-1	0	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	0	0	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	-1	1	1	1	1	1	1	0	1	1	1	-1	1	0	1	1	1	1	1	1	0
attractor377	1	1	1	1	1	-1	1	1	1	-1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	-1	-1	1	1	1	1	-1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	0	1	1	0	1	-1	1	-1	1	1	1	1	0	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	-1	1	1	1	1	1	1	1	-1	1	0	-1	1	-1	1	1	1	1	1	-1	1	1	0
attractor380	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	-1	1	0	0	1	1	1	-1	1	1	1	1	-1	-1	1	1	-1	1	1	-1	1	1	1	0	1	-1	1	-1	1	1	1	1	1	1	-1	-1	1	1	0	0	-1	1	1	1	1	-1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	-1	1	1	-1	1	-1	1	1	1	1	1	1	1
attractor381	1	1	1	1	1	1	-1	1	1	1	1	1	0	-1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	-1	1	1	1	0	0	1	1	1	1	1	1	1	1	-1	1	1	0	-1	-1	1	-1	0	1	0	0	1	1	1	-1	1	1	-1	-1	1	1	-1	-1	1	1	0	0	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1
attractor382	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	0	1	0	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	-1	-1	1	1	1	-1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	0	0	1	1	-1	1	1	1	1	1	1	1	1	0
attractor384	1	1	-1	1	-1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	-1	1	-1	1	-1	1	-1	-1	1	0	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	-1	0	1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	-1	-1	1	-1	1	-1	1	1	1	1	1	1	1
attractor391	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	-1	1	-1	0	1	1	0	1	-1	1	-1	1	-1	1	0	1	1	-1	-1	1	-1	1	1	-1	1	-1	1	1	-1	1	0	1	1	1	1	1	-1	1	1	1	-1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	0	1	1	1	1	1	1	0
attractor392	1	1	-1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	-1	1	-1	1	1	-1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	-1	-1	1	1	1	1	1	-1	1	-1	1	1	0	0	0	1	-1	-1	1	1	1	1	-1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	-1	-1	1	1	1	1	1	1	0	1	1	1	-1	1	1	1	-1	1	1	1	1	0
attractor396	1	-1	1	1	1	-1	-1	1	1	-1	1	1	-1	1	1	-1	1	-1	1	1	1	1	-1	1	1	-1	1	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	0	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	-1	1	1	1	1	1	-1	0	1	1	1	-1	1	1	1	1	1	1	1	1	0
attractor400	1	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	-1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	0	-1	1	0	1	-1	1	1	1	1	-1	-1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	1	1	-1	1	-1	1	1	1	1	1	1	1
attractor401	1	-1	-1	1	-1	-1	-1	1	1	-1	-1	-1	1	1	1	-1	1	-1	1	1	1	1	-1	1	1	1	-1	-1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	-1	-1	-1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	-1	1	1	1	-1	1	1	1	1	1	1	-1	1	0	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	0	1	1	-1	1	1	1	-1	1	1	1	1	0
attractor404	1	1	1	1	-1	1	1	-1	1	-1	1	1	1	-1	1	1	1	1	-1	-1	-1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	-1	0	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	0	1	1	1	-1	1	0	1	1	1	1	1	1	0
attractor405	1	1	1	1	1	1	-1	1	1	-1	1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	-1	1	0	0	1	1	1	-1	1	1	1	1	-1	1	1	-1	-1	1	-1	-1	1	1	1	1	1	1	-1	-1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1
attractor406	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	-1	0	1	1	0	1	1	1	-1	1	1	1	-1	1	1	1	1	-1	1	1	1	-1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1
attractor407	1	1	1	1	-1	1	1	1	1	-1	1	1	-1	-1	1	1	-1	1	1	1	1	-1	-1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	1	-1	1	-1	1	1	1	-1	1	-1	-1	1	1	1	0	1	1	0	1	-1	-1	-1	1	1	1	0	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	0	-1	1	1	1	1	1	0
attractor414	-1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	-1	1	-1	1	1	-1	-1	1	1	1	-1	1	1	-1	0	-1	1	1	-1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1
attractor423	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	-1	-1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	-1	1	1	1	0	-1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1
attractor430	-1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	0	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	-1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	0
attractor434	1	1	1	1	1	1	1	1	1	-1	1	-1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	-1	-1	1	-1	0	1	1	0	1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	1	-1	1	-1	1	-1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1
attractor438	-1	1	1	1	-1	1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	-1	-1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	-1	-1	0	1	1	0	1	1	-1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	-1	1	-1	1	1	1	1	1	1	1
attractor440	1	1	1	1	1	1	1	1	1	-1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	-1	-1	-1	0	1	1	0	1	-1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	0	-1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	-1	1	1	-1	1	-1	1	1	1	1	1	1	1
