ID	average_intensity
Q5JTH9	203.0
Q5JTJ3-3	1010.0
Q5JTV8	286.0
Q5JU69	3.73
Q5JUA8	23.4
Q5JVF3-2	2.83
Q5JVM0	53.4
Q5JVS0	126.0
Q5JVZ5	14.5
Q5JW58	32.9
Q5JWB9	61.5
Q5JWF2	94.4
Q5K651	2.11
Q5LJA5	608.0
Q5M775	11.5
Q5M775-2	3.44
Q5M9N0	3.68
Q5MIZ7-3	10.7
Q5MNZ6	22.5
Q5PRF9	0.595
Q5QJE6	59.6
Q5QPG6	95.4
Q5QPM7	217.0
Q5R370	2690.0
Q5R372-4	1.45
Q5R3I4	179.0
Q5RI15	148.0
Q5RI18	2900.0
Q5RKV6	232.0
Q5SNT6	35.0
Q5SQN1	4.17
Q5SQT3	448.0
Q5SRE5	27.3
Q5SSJ5	283.0
Q5ST30	43.4
Q5SW79	37.5
Q5SW79-3	40.3
Q5SWX8	5.25
Q5SY16	210.0
Q5SYE7-2	1.96
Q5SYF9	0.833
Q5SZE1	450.0
Q5T011-5	0.0676
Q5T0N5-3	55.0
Q5T0W9	26.1
Q5T160	7.46
Q5T1M5	36.3
Q5T1V6	16.4
Q5T200	3.45
Q5T280	41.0
Q5T2E6	7.24
Q5T2R2-3	4.85
Q5T321	20.5
Q5T370	0.71
Q5T3F8-3	0.27
Q5T3I0	17.3
Q5T440	23.9
Q5T447	2.06
Q5T4S7-3	68.7
Q5T5P2	12.6
Q5T5U3	554.0
Q5T5X7	1.49
Q5T5Y3	16.1
Q5T653	114.0
Q5T6F2	33.9
Q5T6W1	13000.0
Q5T852	38.7
Q5T8A0	129.0
Q5T8D3	41.7
Q5T8D3-2	3.1
Q5T8P6	59.3
Q5T8P6-2	64.4
Q5T8P6-3	60.9
Q5T946	742.0
Q5T9A4	308.0
Q5T9P7	6.41
Q5TA45-2	19.1
Q5TA58	24.4
Q5TAE8	0.72
Q5TAW7	62.5
Q5TAX3	1.0
Q5TB19	902.0
Q5TB21	2.31
Q5TB53	142.0
Q5TBH0	7.41
Q5TBK7	827.0
Q5TBM3	684.0
Q5TBP9	16.8
Q5TBQ1	1.3
Q5TCU6	976.0
Q5TDG9	0.798
Q5TDH0	114.0
Q5TFE4	116.0
Q5TGY1	4.02
Q5TGZ0	25.7
Q5TH30	216.0
Q5TH58	32.3
Q5THJ4-2	2.37
Q5U5Q3	22.3
Q5U5X0	118.0
Q5UCC4-2	8.78
Q5UIP0	6.61
Q5VIR6-2	6.04
Q5VIR6-4	12.8
Q5VSL9	8.74
Q5VT06	10.5
Q5VT25-5	5.26
Q5VT52	39.4
Q5VT52-3	42.2
Q5VT94	114.0
Q5VTE0	56900.0
Q5VTE6-2	20.7
Q5VTL8	51.4
Q5VTQ0-2	4.29
Q5VTR2	16.3
Q5VU43-3	22.7
Q5VV41	52.0
Q5VV42	16.0
Q5VVM0	270.0
Q5VW32	314.0
Q5VW36	0.465
Q5VW38-2	7.09
Q5VWC4	814.0
Q5VWQ8-4	4.67
Q5VWZ2	218.0
Q5VWZ2-2	201.0
Q5VXI4	22.3
Q5VXN0	234.0
Q5VYK3	169.0
Q5VYS8	2.74
Q5VYW8	8.45
Q5VZ89	8.71
Q5VZE5	21.6
Q5VZF2-3	192.0
Q5VZK9	25.5
Q5VZL5-4	1.94
Q5VZM0	27.2
Q5VZM2-2	16.3
Q5W0C6	7.83
Q5W0G0	0.208
Q5W0J6	58.6
Q5W0Q3	13.8
Q5W0V3	9.19
Q5W111	35.7
Q5XKP0	69.3
Q63HN8	6.45
Q63HN8-4	6.43
Q63HR2-5	13.6
Q63ZY3-3	2.83
Q63ZY4	204.0
Q641Q2	38.2
Q658Y4	32.1
Q659C4	34.4
Q66GS9	50.7
Q66K14-2	35.6
Q66LE6	92.1
Q66PJ3	46.4
Q676U5	9.64
Q68CP9	13.8
Q68CQ4	14.7
Q68CQ7	132.0
Q68CZ2	8.77
Q68D10	5.93
Q68D58	10.9
Q68DH5	61.0
Q68E01-2	36.4
Q68EM7	18.6
Q69YH5	20.2
Q69YN2	16.0
Q69YN4	6.63
Q6BDS2	239.0
Q6DCA0	1.44
Q6DD87	15.5
Q6DD88	618.0
Q6DKI1	253.0
Q6DKJ4	15.9
Q6DKK2	5.26
Q6DT37	1.99
Q6EEV4-2	14.6
Q6EEV6	2980.0
Q6FGY5	377.0
Q6FI81	371.0
Q6FIF0-2	52.5
Q6GMR7	37.4
Q6GMV2	53.6
Q6GMV3	255.0
Q6GQQ9	13.1
Q6GYQ0	59.7
Q6I9Y2	54.1
Q6IA69	17.1
Q6IA86-3	45.3
Q6IAA8	435.0
Q6IAN0	0.414
Q6IBS0	394.0
Q6ICB0	16.3
Q6ICG6-3	3.29
Q6IN84	3.1
Q6IN85	29.3
Q6IQ22	9.94
Q6IQ49-2	11.6
Q6KC79	1.48
Q6L8Q7	95.8
Q6MZV4	7.9
Q6N043-2	2.83
Q6N069	48.6
Q6NS38	27.2
Q6NSH3	1.93
Q6NTF9	4.62
Q6NUK1	469.0
Q6NUK4	55.4
Q6NUQ1	54.2
Q6NUQ4	32.3
Q6NVY1	201.0
Q6NW34	2.46
Q6NWY9-2	24.3
Q6NXE6	39.4
Q6NXG1	2.62
Q6NXG1-4	8.94
Q6NXT1	17.2
Q6NXT6	0.851
Q6NYC1	11.3
Q6NYC8	17.2
Q6NZ53	208.0
Q6NZ67	57.3
Q6NZI2	11.3
Q6NZY4	24.3
Q6P087-2	58.4
Q6P0Q8	1.18
Q6P158	5.65
Q6P161	125.0
Q6P1J9	42.5
Q6P1K2	52.0
Q6P1K8	10.6
Q6P1L8	303.0
Q6P1M0	25.6
Q6P1M3-2	80.4
Q6P1N0	39.5
Q6P1N9	204.0
Q6P1Q9	52.6
Q6P1W8	5.78
Q6P1X5	1.44
Q6P1X6	111.0
Q6P2C8	9.9
Q6P2E9	150.0
Q6P2H3-2	9.32
Q6P2I3	63.6
Q6P2Q9	198.0
Q6P3S6	21.0
Q6P3W7	32.2
Q6P3X3	12.8
Q6P4A7	14.4
Q6P4F2	13.1
Q6P4I2	1.58
Q6P4Q7	56.5
Q6P4R8-3	2.37
Q6P577	10.2
Q6P582	65.6
Q6P587	220.0
Q6P597	34.2
Q6P5Z2	0.443
Q6P6B7	19.0
Q6P6C2	13.4
Q6P996	89.9
Q6P9B6	339.0
Q6P9B9	2.79
Q6PCB5	44.2
Q6PCB7	26.4
Q6PD62	15.6
Q6PD74	42.1
Q6PFW1-7	12.1
Q6PGP7	32.0
Q6PI48	402.0
Q6PID8-2	23.1
Q6PIU2	151.0
Q6PIW4-2	29.4
Q6PJF5-2	19.6
Q6PJG2	6.03
Q6PJG6	23.5
Q6PJT7	73.7
Q6PJT7-2	71.6
Q6PJT7-3	73.1
Q6PK04	70.9
Q6PKG0	276.0
Q6PKG0-3	255.0
Q6PKH6	7.25
Q6PL18	1.69
Q6PL24	13.4
Q6PML9	347.0
Q6QNY1	14.2
Q6R327	7.47
Q6RFH5	58.2
Q6RW13	215.0
Q6SJ93	12.3
Q6SPF0	2.55
Q6STE5-2	15.2
Q6UB35	189.0
Q6ULP2-5	3.09
Q6UN15	85.3
Q6UN15-3	102.0
Q6UUV9	0.697
Q6UW02	51.1
Q6UW56	87.9
Q6UW78	5.76
Q6UWE0	2.34
Q6UWJ1-3	11.8
Q6UWP7-3	51.2
Q6UX04	19.5
Q6UXB3	2160.0
Q6UXH1-4	33.9
Q6UXN9	201.0
Q6UXV4	168.0
Q6VY07	7.1
Q6WCQ1	44.9
Q6WCQ1-2	43.3
Q6WKZ4	6.36
Q6XE24-4	31.3
Q6XQN6	359.0
Q6XZF7	2.68
Q6Y288	10900.0
Q6YHK3	3.56
Q6YHU6	7.28
Q6YN16	252.0
Q6YP21-3	162.0
Q6ZMG9	2.8
Q6ZMI0	0.0554
Q6ZN04	5.38
Q6ZN50	11.0
Q6ZNB6	15.1
Q6ZQQ6	2.0
Q6ZQW0	0.397
Q6ZRP7	25.5
Q6ZRS2-2	5.72
Q6ZRV2	270.0
Q6ZSJ8	202.0
Q6ZSL5	0.107
Q6ZT07	9.2
Q6ZT12	19.2
Q6ZT21-2	12.2
Q6ZTU2	28.6
Q6ZU65	16.7
Q6ZUV0	3.15
Q6ZVM7	49.6
Q6ZWJ1	3.97
Q6ZWT7	2.8
Q6ZXV5-2	25.0
Q709C8-3	10.1
Q709F0	0.146
Q70CQ2	11.7
Q70E73	14.5
Q70E73-7	7.1
Q70UQ0	10.9
Q70UQ0-4	43.9
Q712K3	36.6
Q71RC2	40.8
Q71SY5-5	0.433
Q71U36	46100.0
Q71UM5	6410.0
Q75N03	82.3
Q75QN2	30.0
Q76FK4-4	4.73
Q7KYR7-5	1.74
Q7KZ85	14.8
Q7KZ85-2	18.0
Q7KZF4	1320.0
Q7KZI7-8	46.2
Q7L014	186.0
Q7L0Y3	466.0
Q7L1Q6	508.0
Q7L1Q6-2	545.0
Q7L1W4	6.8
Q7L2E3	66.2
Q7L2E3-2	66.9
Q7L2H7	465.0
Q7L2J0	14.5
Q7L4I2	5.33
Q7L523	18.2
Q7L576	150.0
Q7L5D6	32.7
Q7L5N7	0.578
Q7L5Y9	7.01
Q7L775	3.99
Q7L7X3	16.2
Q7L804	2.78
Q7L8J4	5.0
Q7L8L6	3.55
Q7L8W6	4.47
Q7L9L4	156.0
Q7LBC6	21.2
Q7LBR1	86.1
Q7LG56	71.9
Q7LGA3	10.3
Q7RTP6	2.24
Q7RTS7	7740.0
Q7RTS9-2	0.597
Q7RTV0	439.0
Q7Z2E3-7	9.28
Q7Z2K6	8.95
Q7Z2T5	16.6
Q7Z2W4	105.0
Q7Z2W9	156.0
Q7Z2Z2	67.3
Q7Z392	13.0
Q7Z3B3	11.8
Q7Z3C6	3.83
Q7Z3D6-2	14.5
Q7Z3E2	11.6
Q7Z3E5	11.2
Q7Z3J2	24.5
Q7Z3K3-5	26.1
Q7Z3T8	7.32
Q7Z406-6	310.0
Q7Z417	97.0
Q7Z422-2	110.0
Q7Z434	512.0
Q7Z478	5.72
Q7Z4G1	57.9
Q7Z4G4	6.77
Q7Z4H3	103.0
Q7Z4H7	2.29
Q7Z4I7-3	63.1
Q7Z4Q2	39.8
Q7Z4R8	7.72
Q7Z4W1	432.0
Q7Z589	3.04
Q7Z5G4	96.5
Q7Z5J4	8.25
Q7Z5K2	8.65
Q7Z5L9	90.0
Q7Z5L9-2	94.8
Q7Z5Q1-7	26.8
Q7Z6B7	4.15
Q7Z6E9	6.28
Q7Z6I8	110.0
Q7Z6M1	21.4
Q7Z6M4	1.38
Q7Z6Z7	122.0
Q7Z739	105.0
Q7Z794	9760.0
Q7Z7C8	746.0
Q7Z7E8	31.3
Q7Z7F7	6.52
Q7Z7H5	118.0
Q7Z7H8	41.2
Q7Z7K0	88.3
Q7Z7K6	1.18
Q7Z7K6-3	0.772
Q7Z7L7	3.85
Q86SF2	3.85
Q86SK9-2	20.4
Q86SQ0	3.23
Q86SX6	98.9
Q86SZ2	8.58
Q86T03	49.6
Q86T14	219.0
Q86T24	3.39
Q86TB9	19.3
Q86TB9-4	19.6
Q86TI2	79.8
Q86TM6-2	33.9
Q86TN4	45.0
Q86TP1	9.78
Q86TU7	24.5
Q86TV6	1.59
Q86TV8	23.8
Q86TX2	125.0
Q86U28	1770.0
Q86U38	42.8
Q86U42-2	371.0
Q86U44	14.6
Q86U86-5	12.3
Q86U90	4.08
Q86UA1	21.5
Q86UE4	546.0
Q86UE8-3	9.85
Q86UF2	0.363
Q86UK7	35.8
Q86UK7-2	35.7
Q86UP2	293.0
Q86UP2-2	308.0
Q86UU0-4	39.3
Q86UU1-2	22.1
Q86UV5	15.2
Q86UY0	1240.0
Q86UY6	48.0
Q86UY8	666.0
Q86V15	16.7
Q86V15-2	784.0
Q86V21	75.9
Q86V48	15.8
Q86V85	5.02
Q86VH2-2	0.377
Q86VI3	60.0
Q86VN1	18.1
Q86VP6	1300.0
Q86VS8	19.7
Q86VU5	27.2
Q86VX2	43.4
Q86W42	73.0
Q86W50	6.75
Q86W56	1.07
Q86W92-2	16.7
Q86W92-4	19.3
Q86WA6-2	0.74
Q86WA8	62.1
Q86WJ1	19.2
Q86WQ0	47.9
Q86WR0	69.5
Q86WX3	893.0
Q86X10	14.0
Q86X53	14.7
Q86X55-1	241.0
Q86X76-2	113.0
Q86X83	45.8
Q86XA9	44.7
Q86XI2	6.67
Q86XP3	163.0
Q86XZ4	4.6
Q86Y07	11.2
Q86Y37	12.9
Q86Y39	11.0
Q86Y56	70.8
Q86Y79	21.9
Q86Y82	206.0
Q86YB8	3.82
Q86YL5	3.31
Q86YM6	2.27
Q86YM7	488.0
Q86YN1	1.48
Q86YP4	14.7
Q86YS6	3.79
Q86YS7	7.18
Q86YV9	2.79
Q8IU81	16.8
Q8IUD2	39.3
Q8IUF8	10.8
Q8IUH3-3	4.67
Q8IUH4	8.43
Q8IUI8-2	3.87
Q8IUR0	127.0
Q8IUS5	4.48
Q8IUX1-4	1.16
Q8IV08	139.0
Q8IV38	5.27
Q8IV48	56.4
Q8IVD9	50.7
Q8IVF2-3	116.0
Q8IVH4	12.1
Q8IVH8-3	513.0
Q8IVL1-3	2.6
Q8IVL5	38.7
Q8IVM0	56.1
Q8IVM0-2	35.3
Q8IVS2	69.7
Q8IVT2	3.02
Q8IWA0	81.0
Q8IWA4	6.76
Q8IWB7	26.3
Q8IWB9	5.76
Q8IWC1	4.47
Q8IWE2	9.46
Q8IWF6	0.248
Q8IWI9	0.286
Q8IWJ2	0.236
Q8IWL3	4.98
Q8IWR0	2.6
Q8IWS0	68.6
Q8IWT0	3.57
Q8IWT6	0.988
Q8IWV7	8.5
Q8IWV8	1.15
Q8IWW6-3	11.4
Q8IWX8	97.3
Q8IWZ3	33.3
Q8IWZ3-4	33.4
Q8IWZ3-6	32.0
Q8IWZ8	14.6
Q8IX01	7.11
Q8IX04	23.0
Q8IX12-2	142.0
Q8IX90	2.67
Q8IXB1	63.6
Q8IXH7-4	66.8
Q8IXI1	383.0
Q8IXI2-4	4.02
Q8IXJ6-2	49.0
Q8IXK0-2	37.7
Q8IXM2	101.0
Q8IXM2-2	110.0
Q8IXM3	193.0
Q8IXM6-2	18.7
Q8IXQ4	8.14
Q8IXT5	6.67
Q8IXU6	16.4
Q8IY17-2	6.23
Q8IY31	1.87
Q8IY33	2.92
Q8IY37	5.06
Q8IY57-3	44.7
Q8IY63-2	31.8
Q8IY67	175.0
Q8IY81	151.0
Q8IY95-2	33.3
Q8IYB1	14.0
Q8IYB5-3	21.2
Q8IYB7	0.232
Q8IYB8	87.0
Q8IYD1	460.0
Q8IYI6	13.1
Q8IYJ3-2	5.94
Q8IYL3	25.2
Q8IYQ7	4.21
Q8IYU8	19.9
Q8IZ07	40.5
Q8IZ21-3	7.08
Q8IZ41	9.48
Q8IZ69	16.6
Q8IZ73	11.9
Q8IZ81	59.7
Q8IZ83	141.0
Q8IZA0	235.0
Q8IZD4	1.52
Q8IZF6-2	23.0
Q8IZH2-2	12.8
Q8IZL8	366.0
Q8IZP0-3	150.0
Q8IZP0-5	159.0
Q8IZQ5	52.3
Q8IZV5	4.87
Q8IZW8	3.87
Q8N0U8	160.0
Q8N0W3	28.6
Q8N0X4	10.6
Q8N0Y2-2	15.3
Q8N108-17	7.49
Q8N122	6.94
Q8N142	157.0
Q8N163	357.0
Q8N183	697.0
Q8N1A0-2	10.2
Q8N1F7	270.0
Q8N1G0	19.3
Q8N1G2	1.07
Q8N1G4	504.0
Q8N1Q1	37.9
Q8N201	13.5
Q8N2F6-3	36.6
Q8N2F6-4	39.0
Q8N2K0	7.28
Q8N2M8	1170.0
Q8N2Z9	20.7
Q8N335	84.5
Q8N357	5.27
Q8N392	15.1
Q8N3C0	67.4
Q8N3D4	2.78
Q8N3E9	4.59
Q8N3F8	82.4
Q8N3L3	6.85
Q8N3R9	2.25
Q8N3U4-2	27.0
Q8N3X1	5.33
Q8N3Z6	1.5
Q8N474	1.27
Q8N488	18.7
Q8N4C8	25.8
Q8N4H5	0.267
Q8N4P3	8.88
Q8N4Q1	435.0
Q8N4T8	0.737
Q8N4V1	122.0
Q8N543	14.8
Q8N573-2	28.6
Q8N573-5	18.6
Q8N573-8	4.33
Q8N584	6.13
Q8N5A5-3	12.3
Q8N5C6	8.34
Q8N5F7	62.1
Q8N5G0-2	3.64
Q8N5G2	12.5
Q8N5I2	206.0
Q8N5I9	0.564
Q8N5K1	327.0
Q8N5L8	15.4
Q8N5M4	4.79
Q8N5N7	328.0
Q8N5P1	8.96
Q8N5S9	3.62
Q8N612	11.5
Q8N668	15.7
Q8N684-2	155.0
Q8N6H7	75.0
Q8N6M0	65.7
Q8N6N3-2	6.75
Q8N6R0	39.2
Q8N6T3	44.7
Q8N749	444.0
Q8N766	153.0
Q8N7H5	51.8
Q8N806	22.5
Q8N884	17.0
Q8N8A6	8.7
Q8N8N7	32.1
Q8N8S7	199.0
Q8N8S7-2	224.0
Q8N954	17.9
Q8N983-4	269.0
Q8N999	47.0
Q8N9D7	128.0
Q8N9E0	6.12
Q8N9N2-2	16.9
Q8N9N7	20.1
Q8N9Q2	1.23
Q8N9T8	18.6
Q8NAF0	6.59
Q8NAV1	34.0
Q8NB15-2	220.0
Q8NB16	6.72
Q8NB37	110.0
Q8NB37-2	22.3
Q8NB46	71.2
Q8NB49-2	0.661
Q8NB78	42.8
Q8NB90	66.7
Q8NBA8	1.0
Q8NBF2	99.0
Q8NBF6	10.9
Q8NBI5	1.19
Q8NBJ4-2	30.4
Q8NBJ5	346.0
Q8NBJ7	450.0
Q8NBL1	98.2
Q8NBM4	7.79
Q8NBM8	338.0
Q8NBN3	10.6
Q8NBN7	144.0
Q8NBP0	0.247
Q8NBQ5	10.3
Q8NBR6-2	37.4
Q8NBS9	1300.0
Q8NBT2	50.9
Q8NBU5	229.0
Q8NBX0	186.0
Q8NBY3	228.0
Q8NC51	2790.0
Q8NC51-2	2830.0
Q8NC51-3	3040.0
Q8NC54	34.8
Q8NC56	38.8
Q8NC60	16.8
Q8NCA5-2	171.0
Q8NCE2-2	3.83
Q8NCG7	1.89
Q8NCJ5	166.0
Q8NCL4	1.58
Q8NCN5	26.3
Q8NCR0	0.684
Q8NCW5	1860.0
Q8ND04	1.87
Q8ND24	11.6
Q8ND30	42.1
Q8ND56	64.3
Q8ND76-3	123.0
Q8ND82	4.56
Q8ND98	45.2
Q8NDI1-3	6.51
Q8NDN9	0.0114
Q8NDT2	99.6
Q8NDV7-6	10.6
Q8NDX5-2	57.9
Q8NDZ4	17.7
Q8NE01	6.07
Q8NE71	164.0
Q8NE86-3	76.2
Q8NEC7	2.64
Q8NEF9	7.77
Q8NEJ9-2	16.3
Q8NEW0	1.58
Q8NEY1-3	5.69
Q8NEY8-8	6.66
Q8NEZ2	9.93
Q8NEZ4	0.66
Q8NEZ5	15.7
Q8NF37	19.6
Q8NF64-3	50.6
Q8NFA0	2.28
Q8NFC6	1.77
Q8NFF5-2	166.0
Q8NFH3	297.0
Q8NFH4	164.0
Q8NFH8-4	2.69
Q8NFJ5	6.48
Q8NFQ8	106.0
Q8NFU3	210.0
Q8NFU3-4	801.0
Q8NFV4	146.0
Q8NFW8	86.6
Q8NG11-2	22.2
Q8NHP6	17.8
Q8NHP8	38.2
Q8NHU6	0.207
Q8NHV4	19.1
Q8NHZ8	132.0
Q8NI08	5.29
Q8NI22	1050.0
Q8NI22-3	581.0
Q8NI27	82.3
Q8NI35	7.8
Q8NI36	130.0
Q8NI37	13.9
Q8NI60	39.8
Q8TAA9-2	21.8
Q8TAE8	166.0
Q8TAF3	8.28
Q8TAF3-4	11.5
Q8TAG9	65.5
Q8TAP9	1.93
Q8TAQ2	47.2
Q8TAQ2-2	42.8
Q8TAT6	182.0
Q8TAV4-2	1.01
Q8TB36	31.7
Q8TB45	2.49
Q8TB52	5.96
Q8TB61-3	66.3
Q8TB72-3	15.8
Q8TB96	2.04
Q8TBA6-2	13.2
Q8TBC4	371.0
Q8TBF2	29.5
Q8TBP6	11.6
Q8TBQ9	21.7
Q8TBX8	75.2
Q8TBZ6	2.37
Q8TC07-2	58.5
Q8TC12	157.0
Q8TC24	179.0
Q8TCA0	152.0
Q8TCC3	13.7
Q8TCD5	168.0
Q8TCE6-2	24.5
Q8TCF1	7.6
Q8TCG1	37.1
Q8TCJ2	140.0
Q8TCS8	285.0
Q8TCT8	23.9
Q8TCT9-2	240.0
Q8TCT9-5	305.0
Q8TCY9-2	7.54
Q8TCZ2	19.1
Q8TD08-2	0.662
Q8TD16-2	22.7
Q8TD19	90.7
Q8TD26	1.01
Q8TD30	98.9
Q8TD43	14.1
Q8TDB6	2.36
Q8TDD1	76.1
Q8TDD1-2	77.0
Q8TDN6	502.0
Q8TDQ7	181.0
Q8TDX7	45.5
Q8TDZ2	704.0
Q8TE02	3.19
Q8TE77	26.3
Q8TEA8	43.3
Q8TEB1	3.95
Q8TED0	84.4
Q8TEM1	16.3
Q8TEM1-2	20.1
Q8TEQ6	161.0
Q8TER5	4.22
Q8TEU7	12.7
Q8TEX9	444.0
Q8TF05-2	62.4
Q8TF46	44.0
Q8TF68	36.6
Q8TF68-3	14.6
Q8TF72	16.6
Q8TF74	29.0
Q8WTS6	120.0
Q8WTW3	13.9
Q8WU76	1.86
Q8WU79	48.1
Q8WU90	116.0
Q8WUA2	21.5
Q8WUA4	17.4
Q8WUA7	1.37
Q8WUB8-3	15.2
Q8WUD1	477.0
Q8WUD4	31.1
Q8WUF5	91.8
Q8WUF8	39.0
Q8WUH1	20.8
Q8WUH2	5.22
Q8WUH6	386.0
Q8WUI4-3	2.41
Q8WUM0	119.0
Q8WUP2	5.05
Q8WUQ7	14.2
Q8WUU5	3.52
Q8WUW1	134.0
Q8WUX9	63.4
Q8WUY1	135.0
Q8WUZ0	1.48
Q8WV22	2.32
Q8WV41	0.045
Q8WV74	82.1
Q8WV92	3.79
Q8WVB6	51.3
Q8WVC0	18.8
Q8WVJ2	739.0
Q8WVK2	54.5
Q8WVL7	3.79
Q8WVM7	13.4
Q8WVM8	255.0
Q8WVT3	100.0
Q8WVV9-2	34.2
Q8WVV9-4	311.0
Q8WVX9	43.3
Q8WVY7	149.0
Q8WW01	49.3
Q8WW12	611.0
Q8WW59	16.4
Q8WWB7	12.6
Q8WWC4	25.0
Q8WWH5	10.3
Q8WWI5-3	15.0
Q8WWK9	1.66
Q8WWM7	199.0
Q8WWQ0	9.2
Q8WWV3	43.5
Q8WWY3	149.0
Q8WX92	43.1
Q8WX93-3	91.1
Q8WXA3-2	14.1
Q8WXA9-2	66.3
Q8WXC6	319.0
Q8WXD5	40.5
Q8WXE0-2	47.3
Q8WXE1-2	6.29
Q8WXF1	147.0
Q8WXH0	39.6
Q8WXI9	98.7
Q8WXX5	164.0
Q8WY22	3.37
Q8WY36	6.21
Q8WY91	6.43
Q8WYA0	1.25
Q8WYA6	98.4
Q8WYL5	14.1
Q8WYP5	24.8
Q8WYQ5	92.3
Q8WZ82	93.4
Q8WZA0	80.2
Q8WZA9	49.9
Q92466	77.5
Q92481	80.8
Q92485	1.62
Q92499	606.0
Q92520	262.0
Q92522	242.0
Q92526	564.0
Q92530	228.0
Q92536	61.3
Q92538	79.1
Q92539	1.75
Q92540-2	4.5
Q92541	18.5
Q92542-2	87.6
Q92544	629.0
Q92545	1.76
Q92551	14.5
Q92552	287.0
Q92572	265.0
Q92575	57.2
Q92576-2	2.23
Q92585	2.75
Q92597	1530.0
Q92598	1420.0
Q92598-2	1420.0
Q92599-2	465.0
Q92600	38.4
Q92604	99.1
Q92609	39.3
Q92611	384.0
Q92615	70.8
Q92616	392.0
Q92620	4.74
Q92621	66.2
Q92625	0.987
Q92626	9.35
Q92636	24.0
Q92643	62.9
Q92664-2	0.0234
Q92665	261.0
Q92667	27.8
Q92688-2	4410.0
Q92692	19.1
Q92692-2	113.0
Q92696	341.0
Q92738	12.6
Q92747	257.0
Q92754	4.4
Q92759	12.7
Q92769	342.0
Q92783-2	192.0
Q92785	35.5
Q92793	1.37
Q92794	5.22
Q92796-2	85.4
Q92797	46.3
Q92800-5	18.1
Q92804-2	614.0
Q92805	70.9
Q92820	242.0
Q92828	19.8
Q92834-4	48.1
Q92843-2	256.0
Q92844	32.8
Q92845	67.2
Q92871	466.0
Q92878	141.0
Q92882	298.0
Q92888	143.0
Q92888-3	142.0
Q92889	201.0
Q92890	223.0
Q92896	97.1
Q92900	415.0
Q92900-2	417.0
Q92901	671.0
Q92905	283.0
Q92917	62.9
Q92922	57.9
Q92925	56.0
Q92930	507.0
Q92945	2310.0
Q92947	222.0
Q92973-2	518.0
Q92974-3	157.0
Q92979	233.0
Q92989	16.9
Q92990	23.0
Q92995	16.7
Q93008	55.2
Q93009	147.0
Q93034	46.9
Q93050-1	38.4
Q93050-3	38.6
Q93052	272.0
Q93062-3	6.22
Q93084-2	343.0
Q93084-4	343.0
Q93096	75.6
Q93100-4	7.46
Q95604	37.2
Q969E2-2	0.572
Q969E4	32.9
Q969E8	7.42
Q969F1	3.03
Q969F9	0.234
Q969G3	97.8
Q969G5	197.0
Q969H8	1690.0
Q969M3	437.0
Q969N2-5	16.4
Q969P6-2	80.8
Q969Q0	2050.0
Q969S2-2	27.5
Q969S3	23.8
Q969S9-3	0.534
Q969T4	105.0
Q969U7	89.2
Q969V3	208.0
Q969V5	3.1
Q969X5	1390.0
Q969X6	90.3
Q969Z0	213.0
Q96A23	2.72
Q96A33	377.0
Q96A35	228.0
Q96A49	130.0
Q96A57	3.91
Q96A65	64.5
Q96A73-2	12.7
Q96AB3	633.0
Q96AC1	168.0
Q96AD0	97.3
Q96AE4	1960.0
Q96AE4-2	1950.0
Q96AG4	1790.0
Q96AQ6-2	20.0
Q96AQ8	1.3
Q96AT1	61.9
Q96AT9	732.0
Q96AX1	14.0
Q96AY3	6.71
Q96B23-2	15.9
Q96B26	156.0
Q96B36	108.0
Q96B45	121.0
Q96B49	3.27
Q96B97	2.89
Q96B97-2	85.7
Q96BD8	2.92
Q96BH1	2.98
Q96BI3	10.5
Q96BJ3	105.0
Q96BK5	126.0
Q96BM9	394.0
Q96BN8	14.7
Q96BP2	5.12
Q96BP3	22.9
Q96BR1	0.524
Q96BR5	89.9
Q96BW5	42.5
Q96C01	192.0
Q96C19	919.0
Q96C36	987.0
Q96C57	8.21
Q96C86	360.0
Q96C90	539.0
Q96CB8	12.1
Q96CF2	93.3
Q96CM8	3.02
Q96CN7	285.0
Q96CN9	12.2
Q96CP2	135.0
Q96CP7	43.7
Q96CQ1	0.00832
Q96CR6	31.1
Q96CS3	317.0
Q96CT7	209.0
Q96CU9-3	5.14
Q96CV9	38.7
Q96CV9-2	3.67
Q96CW1	367.0
Q96CW1-2	367.0
Q96CW5	0.946
Q96D46	71.6
Q96D53	1.04
Q96D70	0.61
Q96D71-3	29.5
Q96DA6	225.0
Q96DB5	125.0
Q96DE0	15.4
Q96DF8	11.6
Q96DG6	3.35
Q96DH6-2	97.0
Q96DI7	233.0
Q96DP5	1.24
Q96DU7	19.9
Q96DV4	208.0
Q96DX5-3	16.6
Q96DZ1	16.8
Q96E11-3	382.0
Q96E17	157.0
Q96E39	908.0
Q96E52	1.33
Q96EB1	2.63
Q96EB6	2.02
Q96EC8	9.11
Q96ED9-2	6.55
Q96EE3	129.0
Q96EH3	1.04
Q96EI5	6.95
Q96EK4	24.8
Q96EK5	34.6
Q96EK6	468.0
Q96EK9	118.0
Q96EL2	52.5
Q96EL3	277.0
Q96EM0	2.43
Q96EN8	107.0
Q96EP0	191.0
Q96EP5	894.0
Q96ER3	5.15
Q96ER9	177.0
Q96ES6	0.0784
Q96ES7	71.2
Q96EU6-2	33.8
Q96EV2	8.68
Q96EV8	25.3
Q96EY1	133.0
