ID	Yes density per 1000bp	No density per 1000bp	Yes-No ratio	Model cutoff	P-value
V$NFKB1_05	5.465909090909091	4.210699048244174	1.2981001558846454	0.8325	9.782169813842125E-7
V$PRDM1_07	2.3636363636363638	1.8214637348211355	1.2976576576576577	0.8223	9.496140890036651E-4
V$LBP9_03	4.079545454545455	3.1440761404660322	1.297533924843424	0.8055	2.0897809706191842E-5
V$PBX4_01	1.8522727272727273	1.4276337381030522	1.2974425287356322	0.6686	0.003079654741373336
V$ZNF541_02	1.7159090909090908	1.3226124056448967	1.2973635235732008	0.745	0.0042330909852054295
V$ZNF98_02	1.340909090909091	1.0338037413849688	1.2970634920634923	0.8036	0.010289602630895093
V$ZXDL_02	4.920454545454546	3.7938956350508697	1.2969398788927338	0.9579	3.4433727444477405E-6
V$TFDP1_03	3.6477272727272725	2.8126025598949784	1.2969224037339557	0.8407	5.5584015620588355E-5
V$ZNF30_02	0.9659090909090909	0.744995077125041	1.2965308370044053	0.7491	0.025740363653366075
V$ZNF320_01	0.7954545454545455	0.6137184115523465	1.2961229946524067	0.6942	0.03964216058023494
V$NR2C2_04	0.4886363636363636	0.3774204135214966	1.2946739130434781	0.9988	0.09000201878410197
V$ZNF293_04	1.4318181818181819	1.1060059074499509	1.2945845697329377	0.8333	0.008684497657043546
V$FOXO1_03	0.45454545454545453	0.35116508040695765	1.294392523364486	0.9462	0.09911141138289593
V$RUNX2_01	0.9090909090909091	0.7023301608139153	1.294392523364486	0.7462	0.030437304013087408
V$ZNF84_01	0.9090909090909091	0.7023301608139153	1.294392523364486	0.8306	0.030437304013087408
V$ZNF214_05	1.2954545454545454	1.0009845749917952	1.2941803278688524	0.6955	0.01204539073715166
V$EGR1_04	15.375	11.880538234328847	1.2941332872928177	0.7832	1.2382258994713446E-15
V$BTEB3_02	36.25	28.017722349852313	1.2938239428370621	0.6989	2.725393528201293E-34
V$DPF2_01	13.659090909090908	10.55792582868395	1.2937286291576002	0.7802	4.6702088112801406E-14
V$BTEB1_02	33.18181818181818	25.65802428618313	1.2932335635712457	0.6914	1.8735589540992246E-31
V$TBX1_04	0.7045454545454546	0.544798162126682	1.2932228915662651	0.652	0.051500857715654526
V$KLF14_02	4.2727272727272725	3.304890055792583	1.2928500496524329	0.8108	1.7449722949416198E-5
