ID	Gene symbol ID
MO000083807	SMAD3
MO000084118	SMAD1
MO000084127	SMAD3
MO000084128	SMAD3
MO000084130	SMAD3
MO000084135	SMAD3
MO000084155	SMAD3
MO000084160	SMAD3
MO000084165	SMAD3
MO000084169	SMAD3
MO000084171	SMAD1
MO000084175	SMAD4
MO000084184	SMAD1
MO000084190	SMAD4
MO000084212	SMAD4
MO000084215	SMAD1
MO000084224	SMAD1
MO000084233	SMAD4
MO000084669	SMAD1
MO000084673	SMAD3
MO000084675	SMAD4
MO000084706	SMAD3
MO000084708	SMAD3
MO000084710	SMAD3
MO000084727	SMAD3
MO000084730	SMAD3
MO000084736	SMAD3
MO000084742	SMAD1
MO000084748	SMAD4
MO000084752	SMAD1
MO000084754	SMAD4
MO000084756	SMAD1
MO000084854	SMAD4
MO000084906	VDR
MO000084907	VDR
MO000085016	SMAD3
MO000085019	SMAD3
MO000085021	SMAD3
MO000085026	SMAD3
MO000085027	SMAD3
MO000085028	SMAD3
MO000085033	SMAD1
MO000085035	SMAD4
MO000085038	SMAD1
MO000085042	SMAD4
MO000085045	SMAD1
MO000085049	SMAD4
MO000085351	SMAD3
MO000086381	SMAD1
MO000086413	SMAD1,SMAD4
MO000086426	SMAD4
MO000088815	VDR
MO000089701	SMAD2
MO000089702	SMAD3
MO000089704	SMAD3
MO000092803	SMAD4
MO000092807	SMAD4
MO000093461	SMAD4
MO000093979	HSPA2
MO000094760	TGFB1
MO000095043	VDR
MO000095636	SMAD3
MO000096694	ACAT2
MO000096696	ACAT2
MO000096699	ACAT2
MO000096784	ACAT2
MO000097352	HMGCS1
MO000097353	HMGCS1
MO000097376	HMGCS1
MO000097382	MVK
MO000097383	MVK
MO000097394	PMVK
MO000097395	PMVK
MO000097408	PMVK
MO000097411	MVD
MO000097412	MVD
MO000097535	FDPS
MO000097560	FDPS
MO000097564	FDPS
MO000097698	HMGCR
MO000097699	HMGCR
MO000097704	HMGCR
MO000098383	SMAD3
MO000099143	SMAD3
MO000099149	SMAD3
MO000099179	SMAD3
MO000099180	SMAD3
MO000099314	SMAD3
MO000099315	SMAD3
MO000099481	CXCL8
MO000100315	SMAD4
MO000100316	SMAD4
MO000100317	SMAD4
MO000100318	SMAD4
MO000100319	SMAD4
MO000100320	SMAD4
MO000102637	SMAD2
MO000102638	SMAD3
MO000102646	SMAD4
MO000102748	SMAD2
MO000103185	VDR
MO000107537	SREBF1
MO000110477	HSPB1
MO000110494	HSPB1
MO000113008	HMGCR
MO000113217	HMGCR
MO000113232	HMGCR
MO000113997	HSPA2
MO000114374	CXCL12
MO000114377	CXCL12
MO000114406	CXCL12
MO000114413	CXCL12
MO000115397	SREBF1
MO000115726	SREBF1
MO000115967	SREBF1
MO000115976	SREBF1
MO000115989	SREBF1
MO000116009	SREBF1
MO000116013	SREBF1
MO000116014	SREBF1
MO000116320	VDR
MO000116323	VDR
MO000116344	VDR
MO000116518	SMAD3
MO000116993	VDR
MO000117025	HMGCR
MO000117585	BHLHE41
MO000117586	BHLHE41
MO000118568	VDR
MO000118569	VDR
MO000118657	VDR
MO000120981	VDR
MO000120986	VDR
MO000121060	VDR
MO000121061	VDR
MO000121158	VDR
MO000121248	VDR
MO000121347	VDR
MO000121351	VDR
MO000121447	VDR
MO000121463	VDR
MO000121489	VDR
MO000121490	VDR
MO000121491	VDR
MO000121568	VDR
MO000121663	VDR
MO000121664	VDR
MO000121665	VDR
MO000121666	VDR
MO000121667	VDR
MO000121669	VDR
MO000121723	VDR
MO000121851	VDR
MO000122129	VDR
MO000122137	VDR
MO000122139	VDR
MO000122140	VDR
MO000122144	VDR
MO000122206	VDR
MO000122213	VDR
MO000122221	VDR
MO000122227	VDR
MO000122235	VDR
MO000122237	VDR
MO000122292	VDR
MO000122547	VDR
MO000122876	VDR
MO000122986	SMAD3,SMAD4
MO000123010	SMAD3
MO000123013	SMAD4
MO000123394	HSPB1
MO000123398	HSPB1
MO000123411	HSPB1
MO000123421	SMAD3,SMAD4
MO000123818	SMAD2
MO000123819	SMAD1
MO000123821	SMAD3
MO000123842	HSPB1
MO000124075	SMAD3
MO000124140	SMAD2
MO000124141	SMAD3
MO000124154	SMAD4
MO000124207	SREBF1
MO000124269	VDR
MO000124271	VDR
MO000125535	SMAD3,SMAD4
MO000125580	SMAD3
MO000126484	SMAD3
MO000127212	SMAD3
MO000127922	VDR
MO000127980	VDR
MO000128015	VDR
MO000128481	HMGCR
MO000129149	VDR
MO000129363	VDR
MO000129364	VDR
MO000129372	VDR
MO000129461	VDR
MO000129463	VDR
MO000129464	VDR
MO000129567	VDR
MO000129643	VDR
MO000129901	VDR
MO000130126	VDR
MO000130233	VDR
MO000131193	VDR
MO000131225	VDR
MO000131310	HMGCR
MO000131324	HMGCR
MO000131332	HMGCR
MO000131334	VDR
MO000131338	HSPA2
MO000131344	HSPA2
MO000131355	HSPA2
MO000131401	HSPA2
MO000135414	PMVK
MO000135427	PMVK
MO000135688	PMVK
MO000135794	PMVK
MO000135884	PMVK
MO000136178	PMVK
MO000136288	PMVK
MO000136306	PMVK
MO000136494	ACAT2
MO000137060	HSPB1
MO000137123	HSPB1
MO000137337	CXCL5
MO000138177	CXCL8
MO000138491	CCNG2
MO000138492	CCNG2
MO000146685	SMAD4
MO000146686	SMAD4
MO000146720	MVK
MO000146721	MVK
MO000147498	HSPA2
MO000150126	SMAD1,SMAD2,SMAD3,SMAD4
MO000150536	VDR
MO000151759	VDR
MO000151927	VDR
MO000151970	VDR
MO000151991	VDR
MO000151992	VDR
MO000152120	VDR
MO000152177	VDR
MO000152203	VDR
MO000152260	VDR
MO000156472	VDR
MO000156569	VDR
MO000156570	VDR
MO000156571	VDR
MO000156572	VDR
MO000156690	VDR
MO000156701	VDR
MO000156785	VDR
MO000156786	VDR
MO000156829	VDR
MO000156962	VDR
MO000158528	VDR
MO000160543	VDR
MO000162466	SMAD3
MO000162467	SMAD3
MO000162700	VDR
MO000162895	VDR
MO000164099	HSPB1
MO000164354	HSPB1
MO000164387	HSPB1
MO000164416	HSPB1
MO000166264	VDR
MO000166396	SREBF1
MO000168016	VDR
MO000168017	VDR
MO000169195	SMAD2
MO000169437	SMAD2
MO000169567	SMAD2,SMAD4
MO000170212	SMAD3
MO000170336	CXCL8
MO000170337	CXCL8
MO000170397	CXCL8
MO000172085	CXCL8
MO000172086	CXCL5
MO000172090	CXCL8
MO000172106	CXCL8
MO000172544	HMGCS1
MO000172545	HMGCS1
MO000173222	CXCL8
MO000173403	CXCL8
MO000173406	CXCL8
MO000179081	SMAD1
MO000179991	VDR
MO000179994	VDR
MO000179995	VDR
MO000179996	VDR
MO000186343	VDR
MO000188939	FDPS
MO000191674	ACAT2
MO000192402	TGFB1
MO000192403	TGFB1
MO000192404	TGFB1
MO000192405	TGFB1
MO000192406	TGFB1
MO000192407	TGFB1
MO000192408	TGFB1
MO000192409	TGFB1
MO000192410	TGFB1
MO000192411	TGFB1
MO000192961	BHLHE41
MO000193201	SMAD3
MO000194645	HSPB1
MO000194886	HSPB1
MO000195768	HSPB1
MO000195945	HSPA2
MO000196498	SMAD3
MO000196499	SMAD4
MO000197574	TGFB1
MO000197575	TGFB1
MO000197848	TGFB1
MO000197850	TGFB1
MO000199389	SMAD3
MO000199679	SMAD3
MO000199680	SMAD3
MO000199681	SMAD3
MO000199771	TGFB1
MO000200036	SREBF1
MO000200386	SMAD3
MO000200400	SMAD3
MO000200401	SMAD3
MO000200594	SMAD3
MO000200595	SMAD2
MO000200596	SMAD3
MO000200597	SMAD2
MO000201826	HSPA2
MO000201827	HSPA2
MO000202031	FDPS
MO000202048	SREBF1
MO000202186	SREBF1
MO000202495	HSPB1
MO000202538	SMAD2,SMAD3
MO000202539	SMAD2,SMAD3
MO000202706	HSPB1
MO000202783	SMAD4
MO000202867	SMAD1,SMAD2,SMAD3,SMAD4
MO000203008	TGFB1
MO000253988	SMAD4
MO000253989	SMAD4
MO000257355	CXCL12
MO000257356	CXCL12
MO000257357	CXCL12
MO000257358	CXCL12
MO000257559	SREBF1
MO000259217	SMAD3,SMAD4
MO000259248	SMAD3
MO000259272	SMAD3
MO000268847	VDR
MO000269050	HMGCR
MO000269052	HMGCR
MO000269905	SMAD2
MO000270183	VDR
MO000270321	SMAD3
MO000270325	SMAD3
MO000270329	SMAD3
MO000270331	SMAD3
MO000270356	HSPB1
MO000271593	SMAD3
MO000271594	SMAD3
MO000271756	TGFB1
MO000271757	TGFB1
MO000271758	TGFB1
MO000271759	TGFB1
MO000271760	TGFB1
MO000271930	HSPB1
MO000272050	TGFB1
MO000272051	TGFB1
MO000272052	TGFB1
MO000272053	TGFB1
MO000272054	TGFB1
MO000272055	TGFB1
MO000272056	TGFB1
MO000272089	TGFB1
MO000272130	TGFB1
MO000272175	TGFB1
MO000272176	TGFB1
MO000272177	TGFB1
MO000272178	TGFB1
MO000272209	SMAD4
MO000272211	SMAD2
MO000272212	SMAD2,SMAD4
MO000272321	TGFB1
MO000272322	TGFB1
MO000272323	TGFB1
MO000272355	SMAD2,TGFB1
MO000272356	SMAD2
MO000272395	SMAD3
MO000272401	SMAD3,TGFB1
MO000272402	SMAD3
MO000272522	SMAD2,SMAD3,SMAD4
MO000272549	SMAD2
MO000272550	SMAD3
MO000272551	SMAD4
MO000272592	TGFB1
MO000272594	TGFB1
MO000272682	TGFB1
MO000272683	SMAD3,TGFB1
MO000272684	TGFB1
MO000272729	TGFB1
MO000272730	TGFB1
MO000272731	TGFB1
MO000272732	TGFB1
MO000272733	TGFB1
MO000272734	TGFB1
MO000272735	TGFB1
MO000272794	TGFB1
MO000272848	TGFB1
MO000272849	TGFB1
MO000272851	TGFB1
MO000272852	TGFB1
MO000272853	TGFB1
MO000273105	SMAD2,SMAD3
MO000273300	SMAD4
MO000273331	SMAD2
MO000273332	SMAD3
MO000273449	TGFB1
MO000273451	TGFB1
MO000273455	TGFB1
MO000273464	TGFB1
MO000273466	TGFB1
MO000273469	TGFB1
MO000273470	TGFB1
MO000273471	TGFB1
MO000273596	SMAD3
MO000273597	SMAD3
MO000276668	HSPB1
MO000277051	SMAD1,SMAD2,SMAD3,SMAD4
MO000279105	SMAD3,SMAD4
MO000279106	SMAD3,SMAD4
MO000279127	SMAD3,SMAD4
MO000279145	SMAD3,SMAD4
MO000279222	SMAD3
MO000279223	SMAD3
MO000279225	SMAD3
MO000279226	SMAD3
MO000279227	SMAD3
MO000279236	SMAD2
MO000279237	SMAD3
MO000279243	SMAD3
MO000279263	SMAD2,SMAD4
MO000279265	SMAD2,SMAD4
MO000279267	SMAD2,SMAD4
MO000279298	TGFB1
MO000279369	SMAD1
MO000279375	SMAD2,SMAD3,SMAD4
MO000279380	SMAD2
MO000279382	SMAD3
MO000279399	SMAD2
MO000279698	SMAD3
MO000279699	SMAD3
MO000279700	SMAD3
MO000279701	SMAD3
MO000279702	SMAD3
MO000279703	SMAD3
MO000279704	SMAD3
MO000279718	SMAD2
MO000279719	SMAD3
MO000279720	SMAD3
MO000279721	SMAD2
MO000279722	SMAD2
MO000279723	SMAD3
MO000279726	SMAD3
MO000279824	HSPB1
MO000280455	BHLHE41
MO000280472	SMAD2,SMAD3,SMAD4
MO000280473	SMAD2,SMAD3,SMAD4
MO000280565	SMAD1
MO000280663	SMAD2
MO000280669	SMAD3
MO000280671	SMAD2
MO000280672	SMAD3
MO000280680	SMAD2
MO000284620	SMAD3
MO000284621	SMAD3
MO000284627	SMAD3
MO000286869	SMAD3
MO000287237	SMAD3
MO000287283	SMAD3
MO000287340	VDR
MO000287478	SMAD2
MO000287512	SMAD3
MO000287527	SMAD4
MO000287601	SMAD3
MO000287607	SMAD3
MO000287623	SMAD3
MO000287635	SMAD3
MO000287655	HSPB1
MO000287656	HSPB1
MO000287668	CXCL8
MO000287669	CXCL8
MO000287709	SMAD3
MO000287727	SMAD2,SMAD3
MO000287728	SMAD3
MO000287729	SMAD3
MO000287730	SMAD3
MO000287731	SMAD3
MO000287732	SMAD3
MO000287733	SMAD3
MO000287734	SMAD3
MO000287735	SMAD3
MO000287736	SMAD3
MO000287737	SMAD4
MO000287738	SMAD4
MO000287739	SMAD4
MO000287827	VDR
MO000288077	SMAD3
MO000288106	SMAD3
MO000288115	SMAD3
MO000288225	SMAD3
MO000288285	SMAD4
MO000288310	SMAD3
MO000288323	SMAD3
MO000288371	SMAD3
MO000288372	SMAD3
MO000288373	SMAD3
MO000288374	SMAD3
MO000288375	SMAD3
MO000288376	SMAD3
MO000288377	SMAD4
MO000288378	SMAD4
MO000288421	VDR
MO000288447	VDR
MO000288502	VDR
MO000288503	VDR
MO000288609	SMAD4
MO000288876	TGFB1
MO000288896	TGFB1
MO000288898	TGFB1
MO000288910	TGFB1
MO000288911	TGFB1
MO000288912	TGFB1
MO000288914	TGFB1
MO000288915	SMAD1
MO000288924	SMAD3
MO000288926	SMAD3
MO000292816	SMAD3
MO000292870	BHLHE41
MO000293104	SMAD4
MO000293106	SMAD2
MO000293107	SMAD3
MO000293108	SMAD4
MO000293109	SMAD4
MO000293926	SMAD3
MO000300181	ACAT2
MO000300842	HMGCS1
MO000300843	HMGCS1
MO000301181	ACAT2
MO000301410	HMGCS1
MO000301434	ACAT2
MO000302234	HSPB1
MO000302320	HMGCS1
MO000303276	HSPA2
MO000305387	ACAT2
MO000305526	MVK
MO000305577	HSPB1
MO000305683	HSPA2
MO000305684	HSPA2
MO000305741	HMGCS1
MO000305817	HSPA2
MO000306263	HSPB1
MO000306447	HMGCS1
MO000306452	HSPB1
MO000306510	HMGCS1
MO000306629	ACAT2
MO000306802	HMGCS1
MO000307113	HSPB1
MO000307207	PMVK
MO000307454	HSPB1
MO000307638	HSPB1
MO000307762	HSPB1
MO000308403	SMAD1
MO000308575	SMAD1
MO000308580	SMAD1
MO000308581	SMAD1
MO000308694	SMAD2
MO000311708	VDR
MO000312135	FDPS
MO000312192	HMGCR
MO000312636	VDR
MO000313161	SMAD1
MO000314455	SMAD3
MO000315249	SMAD3
MO000316537	VDR
MO000316538	VDR
MO000316539	VDR
MO000316556	VDR
MO000316558	VDR
MO000317546	SMAD1
MO000318071	SMAD4
MO000318072	SMAD3,SMAD4
MO000318408	HSPB1
MO000318413	HSPB1
MO000318414	HSPB1
MO000319185	SREBF1
MO000319186	SREBF1
MO000319941	SMAD2
MO000320331	SMAD2
MO000320524	SMAD4
MO000321624	SMAD2,SMAD3,SMAD4
MO000321789	SMAD1
MO000321791	SMAD1
MO000321795	SMAD1
MO000321796	SMAD1
MO000322272	SMAD2
MO000322596	SMAD1
MO000322597	SMAD1
MO000322621	SMAD2
MO000322622	SMAD3
MO000322639	SMAD1
MO000322664	SMAD1
MO000322665	SMAD2
MO000322673	SMAD1
MO000322689	SMAD1
MO000322693	SMAD1
MO000322694	SMAD1
MO000323569	HSPB1
MO000323748	HSPB1
MO000323787	HSPB1
MO000323846	HSPB1
MO000323860	HSPB1
MO000324103	TGFB1
MO000324307	SMAD4
MO000324308	SMAD2
MO000324315	SMAD1
MO000324833	SMAD3
MO000327616	CCNG2
MO000328268	CXCL12
MO000329925	FDPS
MO000330122	ACAT2
MO000330144	HSPB1
MO000330218	MVD
MO000330621	HMGCS1
MO000331332	FDPS
MO000332233	SREBF1
MO000332234	SREBF1
MO000332235	SREBF1
MO000332361	HSPB1
MO000332619	HSPB1
MO000332939	SMAD2,SMAD3
MO000333019	CXCL12
MO000333020	CXCL12
MO000333040	CXCL12
MO000333232	SMAD3
MO000333493	VDR
MO000333494	VDR
MO000335269	ACAT2
MO000335878	HSPB1
MO000336014	CXCL12
MO000336697	SMAD2
MO000336837	HSPB1
MO000339184	SMAD1
MO000339601	SMAD3
MO000339602	SMAD3
MO000339603	SMAD3
MO000339608	SMAD4
MO000339611	SMAD3
MO000339624	SMAD4
MO000339807	HSPB1
MO000340315	SMAD4
MO000341181	SMAD3,SMAD4
MO000348513	HMGCS1
MO000421193	HSPA2
MO000422520	HSPB1
MO000422648	HSPB1
MO000425476	MVK
MO000427043	PMVK
MO000427238	PMVK
MO000427574	HSPA2
MO000429157	HSPA2
MO000430878	PMVK
MO000431001	PMVK
MO000431014	HMGCS1
MO000436940	PMVK
MO000437069	PMVK
MO000437100	HMGCS1
MO000437109	PMVK
MO000437224	HMGCS1
MO000437235	HMGCS1
MO000437305	PMVK
MO000437351	PMVK
MO000437416	FDPS
MO000437430	HMGCS1
MO000439220	MVD
MO000439315	MVK
MO000440791	PMVK
MO000442516	SMAD4
MO000442619	TGFB1
MO000442620	TGFB1
MO000442621	TGFB1
MO000442622	TGFB1
MO000442623	TGFB1
MO000442624	TGFB1
MO000442790	MVK
MO000442791	MVK
MO000443698	FDPS
MO000443699	FDPS
MO000443700	FDPS
MO000443701	FDPS
MO000443702	FDPS
MO000443703	FDPS
MO000443704	FDPS
MO000443705	FDPS
MO000443706	FDPS
MO000443707	FDPS
MO000443708	FDPS
MO000443709	FDPS
MO000444440	SMAD3
MO000444441	SMAD3
MO000444442	SMAD3
MO000444443	SMAD2,SMAD3
MO000444444	SMAD3
MO000445144	ACAT2
MO000446477	HMGCR
MO000446510	HSPA2
MO000447505	HMGCR
MO000447634	HSPA2
MO000447952	HSPB1
MO000449774	HMGCR
MO000450371	HMGCS1
MO000452863	HSPA2
MO000452875	TGFB1
MO000453045	HSPA2
MO000453242	HMGCR
MO000454292	HSPB1
MO000454368	MVK
MO000456251	HSPA2
MO000456707	TGFB1
MO000458330	TGFB1
MO000459590	HMGCR
MO000459729	HMGCS1
MO000460195	PMVK
MO000460231	HMGCS1
MO000460386	HMGCS1
MO000464075	PMVK
MO000464083	HMGCS1
MO000466219	PMVK
MO000466322	HMGCS1
MO000466333	PMVK
MO000466685	ACAT2
MO000468562	HMGCR
MO000469269	HSPA2
MO000470991	HSPA2
MO000471025	HSPA2
MO000472811	SREBF1
MO000472812	SREBF1
MO000475824	HSPA2
MO000476280	HMGCS1
MO000476423	SMAD2
MO000476424	SMAD3
MO000476489	HSPA2
MO000477601	HSPA2
MO000477848	HSPA2
MO000478036	TGFB1
MO000478108	MVK
MO000478604	CCNG2
MO000478605	CCNG2
MO000478606	CCNG2
MO000478607	CCNG2
MO000478791	PMVK
MO000480083	HSPA2
MO000480306	SMAD1
MO000480307	SMAD3
MO000480308	SMAD2
MO000480909	FDPS
MO000480930	SMAD2
MO000480973	SREBF1
MO000481009	HMGCS1
MO000481566	SREBF1
MO000481798	SMAD1
MO000481997	SMAD3
MO000482012	ACAT2
MO000482061	HMGCS1
MO000482072	SMAD3
MO000482459	SREBF1
MO000482784	HSPB1
MO000483030	SMAD2
MO000483186	SREBF1
MO000483389	SREBF1
MO000483632	SMAD3
MO000484355	MVD
MO000484452	HMGCS1
MO000484570	SREBF1
MO000484611	SREBF1
MO000484771	FDPS
MO000484815	SMAD2
MO000484858	SMAD3
MO000484980	SMAD2
MO000486958	HSPB1
MO000487110	HSPB1
MO000490038	HSPB1
MO000490941	SMAD3
MO000492367	HSPB1
MO000492674	SMAD2
MO000494126	MVD
MO000494251	HSPA2
MO000498051	BHLHE41
MO000499317	MVD
MO000502736	MVD
MO000503366	BHLHE41
MO000503512	HSPA2
MO000503555	BHLHE41
MO000503659	BHLHE41
MO000505732	MVD
MO000506959	HSPB1
MO000507090	HSPB1
MO000508075	MVD
MO000508386	MVD
MO000511749	HSPB1
