leuk_attr apop_attr a20 apoptosis bclxl bid caspase ceramide creb ctla4 cytoskeletonsignaling disc erk fas fasl fast flip fyn gap gpcr grb2 gzmb iap ifng ifngt il2 il2ra il2rat il2rb il2rbt jak lck mcl1 mek nfat nfkb p2 p27 pdgfr pi3k plcg1 proliferation rantes ras s1p sfas smad socs sphk1 stat3 tbet tcr tnf tpl2 tradd zap70 il15 stimuli cd45 stimuli2 pdgf tax
is_050934 is_027960 1 -1 -1 -1 -1 -1 1 1 -1 -1 1 -1 1 1 1 1 1 -1 -1 1 -1 1 -1 1 -1 -1 1 1 -1 -1 1 1 1 -1 1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 -1 -1 0 0 0 0 0 0
is_050934 is_028035 -1 1 -1 1 1 1 1 0 -1 1 1 1 1 1 1 -1 1 -1 -1 1 -1 1 1 1 1 -1 1 1 1 -1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 -1 -1 1 0 1 1 1 -1 0 0 0 0 0 0
is_050934 is_028069 1 -1 -1 1 -1 1 1 1 -1 -1 -1 -1 1 1 1 -1 1 -1 -1 1 -1 1 1 1 1 1 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0
is_050934 is_028087 1 -1 -1 -1 -1 1 1 1 -1 -1 1 1 1 -1 1 -1 1 -1 -1 -1 -1 1 1 1 1 1 -1 -1 -1 -1 1 -1 1 -1 1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0
is_050934 is_028103 1 -1 -1 1 1 1 1 1 -1 -1 1 1 1 1 1 -1 -1 -1 -1 -1 -1 1 -1 1 1 -1 1 1 -1 1 1 1 1 -1 1 -1 -1 -1 1 1 -1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 -1 1 1 0 0 0 0 0 0
is_050934 is_028116 -1 -1 -1 1 1 1 -1 0 -1 -1 -1 1 1 -1 1 -1 1 -1 -1 -1 -1 1 -1 -1 1 1 -1 -1 -1 1 1 -1 -1 -1 1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 1 1 1 -1 0 0 0 0 0 0
is_050934 is_028286 -1 -1 -1 1 -1 1 1 1 1 -1 -1 -1 -1 -1 1 1 1 -1 -1 1 -1 1 -1 -1 1 1 -1 -1 1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 1 -1 -1 1 1 -1 -1 1 -1 0 0 0 0 0 0
is_050934 is_028290 1 1 -1 1 1 1 1 1 -1 -1 1 1 1 1 1 1 1 -1 1 1 -1 1 1 -1 -1 -1 1 1 1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 1 -1 -1 -1 1 1 1 1 -1 0 0 0 0 0 0
is_050934 is_028308 -1 -1 -1 -1 -1 1 1 1 1 1 1 1 1 1 1 1 1 -1 -1 -1 1 1 1 -1 1 -1 1 -1 -1 -1 1 -1 -1 -1 1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 0 0 0 0 0 0
is_050934 is_028592 1 -1 1 1 -1 1 1 1 -1 -1 1 -1 1 1 1 1 -1 -1 1 -1 -1 1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 -1 -1 1 1 -1 -1 -1 1 -1 1 -1 1 1 1 -1 -1 1 0 0 0 0 0 0 0
is_050934 is_028691 1 -1 1 -1 -1 1 1 1 -1 -1 1 1 1 1 1 -1 1 -1 -1 -1 1 1 1 1 1 1 1 -1 1 -1 1 1 1 -1 1 1 -1 -1 -1 1 -1 -1 -1 1 -1 1 -1 1 -1 1 -1 -1 -1 -1 0 0 0 0 0 0
is_050934 is_028856 -1 1 -1 1 1 1 1 1 -1 -1 1 1 -1 -1 1 1 1 -1 1 -1 -1 1 -1 -1 1 1 1 1 1 1 1 1 -1 -1 1 -1 -1 -1 1 1 1 -1 -1 -1 -1 1 -1 -1 1 1 -1 -1 1 0 0 0 0 0 0 0
is_050934 is_028901 1 -1 1 -1 -1 1 1 0 -1 1 -1 1 1 1 1 -1 1 -1 1 -1 -1 1 1 1 1 1 1 1 1 1 1 1 1 -1 1 -1 -1 -1 1 1 -1 1 -1 -1 -1 -1 -1 1 1 0 -1 -1 1 1 0 0 0 0 0 0
is_050934 is_028953 1 -1 -1 1 -1 1 1 1 -1 -1 -1 -1 1 1 1 1 1 -1 1 1 -1 1 -1 1 1 -1 1 -1 1 -1 1 -1 1 1 1 -1 -1 -1 -1 1 1 -1 -1 1 -1 1 -1 -1 -1 1 1 1 1 -1 0 0 0 0 0 0
is_050934 is_029080 1 1 -1 1 1 1 1 1 -1 -1 1 -1 -1 -1 1 1 -1 -1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 1 -1 -1 -1 1 -1 -1 1 -1 0 0 0 0 0 0
is_050934 is_029127 -1 -1 -1 1 -1 1 1 1 -1 1 1 1 1 -1 1 -1 -1 -1 -1 -1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 -1 1 -1 -1 -1 1 1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 1 -1 0 0 0 0 0 0
is_050934 is_029222 1 -1 -1 1 -1 1 1 0 -1 -1 1 1 -1 1 1 -1 -1 -1 -1 1 -1 1 -1 -1 1 1 1 -1 -1 1 -1 1 -1 -1 1 -1 -1 -1 -1 -1 1 -1 -1 1 -1 1 -1 -1 -1 0 -1 -1 1 1 0 0 0 0 0 0
is_050934 is_029223 1 -1 -1 1 1 1 1 0 -1 -1 -1 -1 1 1 1 -1 1 -1 -1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 1 1 -1 -1 1 1 -1 -1 -1 -1 1 1 -1 -1 1 -1 1 -1 -1 -1 0 1 -1 1 -1 0 0 0 0 0 0
is_050934 is_029304 -1 1 1 -1 1 1 1 1 -1 -1 1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 1 1 1 -1 -1 1 -1 1 -1 -1 -1 -1 -1 -1 1 -1 0 0 0 0 0 0
is_050934 is_029321 1 -1 1 -1 -1 1 1 0 -1 -1 -1 1 -1 1 1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 -1 -1 -1 1 1 -1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 0 1 1 1 -1 0 0 0 0 0 0
is_050934 is_029390 1 -1 1 1 -1 1 1 0 1 -1 1 1 1 1 1 1 -1 -1 -1 -1 -1 1 1 1 1 1 1 -1 1 -1 1 1 -1 1 1 1 -1 -1 -1 1 1 -1 -1 -1 -1 1 -1 1 -1 0 1 -1 1 -1 0 0 0 0 0 0
is_050934 is_029398 -1 1 -1 1 1 -1 1 1 -1 -1 1 -1 1 1 1 1 -1 -1 -1 -1 -1 1 1 1 1 1 1 1 -1 -1 -1 1 -1 -1 1 -1 -1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 1 -1 -1 1 -1 0 0 0 0 0 0
is_050934 is_029510 1 -1 -1 1 -1 1 1 1 1 -1 1 1 1 1 1 1 1 -1 -1 -1 -1 1 1 1 1 -1 1 -1 -1 -1 -1 1 -1 1 1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 1 1 -1 0 0 0 0 0 0
is_050934 is_029667 1 -1 -1 1 1 1 1 1 -1 1 1 -1 1 -1 1 -1 1 -1 -1 -1 -1 1 1 1 -1 -1 1 1 -1 -1 -1 1 -1 -1 1 -1 -1 -1 1 1 -1 1 -1 -1 -1 1 -1 -1 -1 -1 1 -1 1 -1 0 0 0 0 0 0
is_050934 is_029675 1 -1 1 -1 -1 1 1 0 -1 1 1 -1 1 -1 1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 -1 0 -1 -1 1 -1 0 0 0 0 0 0
is_050934 is_029736 1 -1 1 -1 -1 1 1 1 -1 -1 -1 -1 -1 -1 1 -1 1 -1 -1 -1 -1 1 1 1 1 1 1 -1 -1 -1 1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 -1 0 0 0 0 0 0
is_050934 is_029737 -1 -1 -1 1 -1 1 1 1 -1 1 1 1 1 -1 1 1 1 -1 -1 -1 -1 1 1 1 1 1 1 -1 -1 1 1 1 -1 -1 1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 1 -1 -1 -1 1 1 -1 1 0 0 0 0 0 0 0
is_050934 is_029829 -1 -1 -1 1 -1 1 1 1 -1 -1 1 1 1 -1 1 -1 1 -1 -1 -1 -1 1 1 -1 1 -1 1 1 -1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 -1 1 -1 0 0 0 0 0 0
is_050934 is_029866 1 -1 1 1 -1 1 1 1 -1 -1 1 1 1 -1 1 -1 -1 -1 -1 1 -1 1 1 1 1 1 -1 -1 -1 -1 1 -1 -1 -1 1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 -1 0 0 0 0 0 0
is_050934 is_029927 1 1 -1 1 1 1 1 0 -1 -1 -1 -1 1 1 1 1 1 -1 1 -1 -1 -1 1 1 1 1 1 -1 1 -1 1 -1 1 -1 1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 1 -1 1 1 0 -1 -1 1 -1 0 0 0 0 0 0
is_050934 is_030023 1 -1 -1 -1 -1 1 1 1 -1 -1 1 1 1 -1 1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 1 1 1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 1 -1 1 -1 -1 1 -1 -1 -1 0 0 0 0 0 0
is_050934 is_030259 -1 -1 -1 1 1 -1 1 0 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 -1 -1 1 -1 -1 1 1 -1 1 -1 1 -1 -1 -1 -1 1 -1 -1 -1 1 -1 1 -1 -1 -1 0 1 1 1 -1 0 0 0 0 0 0
is_050934 is_030390 1 -1 1 1 -1 1 1 1 -1 -1 1 1 1 1 1 1 -1 -1 -1 -1 -1 -1 -1 1 1 1 1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 -1 0 0 0 0 0 0
is_050934 is_030411 1 -1 -1 -1 1 1 1 1 -1 1 -1 -1 -1 1 1 -1 1 -1 1 -1 -1 1 1 1 1 1 1 -1 1 -1 1 -1 1 -1 1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 -1 1 -1 0 0 0 0 0 0
is_050934 is_030524 -1 -1 -1 1 -1 1 1 0 -1 1 1 1 1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 1 1 -1 -1 -1 -1 1 -1 1 -1 1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 1 -1 -1 -1 0 1 -1 1 0 0 0 0 0 0 0
is_050934 is_030732 -1 1 -1 1 1 -1 -1 0 -1 -1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 -1 1 -1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 -1 -1 -1 0 1 -1 1 -1 0 0 0 0 0 0
is_050934 is_030848 -1 1 1 -1 1 1 1 1 -1 1 -1 1 -1 1 1 1 1 -1 1 -1 -1 1 1 1 1 -1 1 -1 -1 1 1 -1 1 -1 1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 1 1 -1 1 0 0 0 0 0 0 0
is_050934 is_031025 -1 -1 1 -1 -1 -1 1 1 -1 -1 1 -1 1 -1 1 -1 1 -1 -1 -1 1 1 -1 1 1 1 1 -1 1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 1 -1 1 -1 -1 -1 -1 1 -1 0 0 0 0 0 0
is_050934 is_031301 1 -1 -1 -1 -1 1 1 1 -1 -1 1 -1 1 1 1 -1 -1 -1 -1 -1 -1 1 1 1 1 1 1 -1 -1 1 1 1 1 -1 1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 1 -1 -1 -1 1 -1 -1 -1 -1 0 0 0 0 0 0
is_050934 is_031385 1 -1 1 -1 -1 -1 1 1 1 -1 1 -1 1 1 1 1 -1 -1 -1 -1 1 1 1 1 -1 -1 1 -1 -1 1 1 1 1 1 1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 0 0 0 0 0 0
is_050934 is_031563 1 -1 1 1 -1 1 1 1 -1 -1 1 1 1 1 1 -1 -1 -1 1 -1 -1 1 1 1 1 1 1 -1 1 -1 1 1 1 -1 1 1 -1 -1 1 1 1 1 -1 -1 -1 1 -1 1 -1 1 1 -1 -1 -1 0 0 0 0 0 0
is_050934 is_031599 -1 -1 -1 1 1 1 1 1 -1 -1 1 -1 1 -1 1 -1 -1 -1 -1 1 -1 1 -1 1 1 1 -1 -1 1 -1 -1 1 1 -1 1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 1 -1 -1 -1 1 -1 -1 1 -1 0 0 0 0 0 0
is_050934 is_031686 1 -1 -1 1 -1 1 1 1 1 1 1 1 1 -1 1 1 1 -1 -1 -1 -1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 1 -1 -1 -1 1 1 -1 1 -1 1 -1 1 -1 -1 -1 1 -1 -1 -1 -1 0 0 0 0 0 0
is_050934 is_031908 1 1 -1 1 1 1 1 1 -1 -1 1 -1 1 1 1 -1 -1 -1 -1 -1 -1 1 1 1 1 1 -1 -1 1 -1 -1 1 1 -1 1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 1 1 -1 0 0 0 0 0 0
is_050934 is_031956 1 -1 1 1 -1 1 1 1 -1 -1 -1 1 1 1 1 -1 1 -1 -1 -1 -1 1 1 1 1 1 1 -1 -1 1 1 -1 1 -1 1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 -1 0 0 0 0 0 0
is_050934 is_032033 -1 1 -1 1 1 1 1 1 -1 1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 -1 -1 1 -1 -1 -1 -1 1 -1 -1 -1 -1 1 1 -1 -1 1 -1 1 -1 -1 -1 1 -1 -1 1 1 0 0 0 0 0 0
is_050934 is_032042 1 -1 -1 -1 -1 1 1 1 -1 -1 1 -1 1 1 1 -1 1 -1 -1 -1 1 1 1 1 1 1 1 1 1 1 1 -1 -1 1 1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 1 -1 1 -1 -1 1 -1 1 1 0 0 0 0 0 0
is_050934 is_032128 1 -1 -1 1 1 1 1 1 -1 1 -1 1 -1 -1 1 -1 1 -1 -1 -1 -1 1 1 1 1 1 1 -1 -1 1 -1 -1 1 -1 1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 -1 0 0 0 0 0 0
is_050934 is_032148 -1 1 -1 1 1 1 1 1 -1 -1 -1 1 1 1 1 1 1 -1 -1 1 -1 1 1 -1 1 1 1 -1 1 -1 1 -1 -1 -1 1 1 -1 -1 1 1 -1 -1 -1 -1 -1 1 -1 1 1 1 -1 -1 1 -1 0 0 0 0 0 0
is_050934 is_032284 1 -1 -1 1 1 1 1 0 -1 -1 -1 -1 1 1 1 -1 1 -1 -1 -1 -1 1 1 -1 -1 -1 1 -1 -1 -1 1 -1 -1 -1 1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 1 -1 -1 -1 0 1 1 1 -1 0 0 0 0 0 0
is_050934 is_032329 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 1 -1 1 1 1 -1 -1 1 -1 -1 -1 -1 -1 1 -1 1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 0 0 0 0 0 0
is_050934 is_032438 -1 -1 -1 1 -1 1 1 1 -1 -1 1 1 -1 1 1 -1 -1 -1 1 1 -1 1 1 1 1 1 1 -1 1 -1 -1 1 -1 -1 1 -1 -1 -1 1 1 1 1 -1 1 -1 -1 -1 -1 1 -1 1 -1 1 -1 0 0 0 0 0 0
is_050934 is_032506 -1 -1 -1 1 1 1 1 1 1 -1 1 1 1 -1 1 1 1 -1 -1 1 -1 1 -1 1 1 -1 1 1 -1 -1 1 1 1 -1 1 -1 -1 -1 1 -1 1 -1 -1 1 -1 1 -1 -1 -1 1 1 -1 1 -1 0 0 0 0 0 0
is_050934 is_032586 1 -1 -1 -1 -1 1 1 1 -1 1 -1 -1 -1 1 1 -1 -1 -1 -1 1 -1 1 1 1 1 1 -1 -1 1 1 1 -1 1 -1 1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 1 -1 -1 -1 1 1 -1 1 -1 0 0 0 0 0 0
is_050934 is_032637 1 1 -1 -1 1 1 1 0 -1 1 1 1 1 1 1 1 -1 -1 -1 -1 -1 1 1 1 1 1 1 1 1 -1 -1 1 1 1 1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 1 -1 -1 1 0 1 -1 1 -1 0 0 0 0 0 0
is_050934 is_032653 1 1 1 -1 1 1 1 1 -1 -1 1 1 1 1 1 1 -1 -1 -1 -1 -1 1 1 1 1 -1 -1 -1 -1 1 -1 1 1 1 1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 1 -1 -1 -1 1 1 -1 1 -1 0 0 0 0 0 0
is_050934 is_032771 -1 -1 -1 1 1 1 1 0 -1 -1 1 1 1 1 -1 -1 -1 -1 1 1 -1 -1 1 1 1 -1 1 1 -1 -1 -1 1 1 -1 1 -1 -1 -1 1 1 -1 -1 -1 1 -1 1 -1 -1 -1 0 1 -1 1 -1 0 0 0 0 0 0
is_050934 is_032792 -1 1 -1 1 1 1 1 0 1 -1 1 1 1 1 1 1 -1 -1 -1 -1 -1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 1 -1 -1 -1 1 1 1 1 -1 1 -1 -1 -1 -1 -1 0 -1 -1 1 0 0 0 0 0 0 0
is_050934 is_032861 1 -1 -1 1 1 1 1 0 1 1 1 1 1 1 1 1 -1 -1 1 1 -1 1 1 1 1 1 1 -1 1 -1 1 -1 -1 -1 1 1 -1 -1 -1 1 -1 -1 -1 1 -1 -1 -1 1 -1 0 -1 -1 1 -1 0 0 0 0 0 0
is_050934 is_032952 1 1 -1 -1 1 1 1 1 1 1 1 1 1 -1 -1 1 -1 -1 1 -1 -1 1 -1 1 1 -1 1 1 1 1 1 -1 -1 -1 1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 -1 1 0 0 0 0 0 0 0
is_050934 is_033036 1 1 -1 1 1 1 1 1 -1 1 1 -1 -1 1 1 1 -1 -1 -1 1 -1 1 1 -1 1 1 1 1 1 -1 1 1 1 -1 1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 1 1 -1 1 -1 0 0 0 0 0 0
is_050934 is_033201 1 1 -1 1 1 1 1 1 1 -1 -1 1 1 1 1 1 -1 -1 1 1 -1 1 -1 1 1 -1 1 -1 -1 1 1 -1 -1 -1 1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 1 1 0 0 0 0 0 0 0
is_050934 is_033369 -1 -1 -1 1 -1 1 1 1 -1 -1 1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 1 -1 -1 1 -1 -1 -1 1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 1 -1 1 1 1 -1 -1 1 -1 0 0 0 0 0 0
is_050934 is_033377 -1 -1 1 -1 -1 1 1 1 1 -1 1 -1 -1 1 1 1 -1 -1 -1 1 1 1 -1 -1 -1 -1 1 -1 -1 -1 1 -1 -1 -1 1 -1 -1 -1 -1 1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 -1 0 0 0 0 0 0
is_050934 is_033424 -1 1 -1 1 1 1 1 1 1 -1 1 -1 1 1 1 1 -1 -1 -1 -1 -1 1 1 -1 -1 -1 1 1 1 1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 -1 -1 1 -1 1 -1 -1 1 1 -1 -1 1 0 0 0 0 0 0 0
is_050934 is_033445 1 -1 -1 1 1 1 1 0 -1 1 1 1 1 1 1 -1 -1 -1 -1 1 -1 1 1 -1 1 1 -1 -1 1 1 1 1 -1 -1 1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 1 -1 -1 -1 0 -1 -1 1 -1 0 0 0 0 0 0
is_050934 is_033529 -1 -1 -1 1 -1 1 1 1 -1 -1 1 1 1 -1 1 -1 -1 -1 -1 1 -1 1 1 1 -1 -1 1 -1 -1 -1 -1 -1 1 -1 1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 0 0 0 0 0 0
is_050934 is_033536 1 -1 1 -1 -1 1 1 1 -1 1 1 -1 1 1 1 -1 1 -1 -1 -1 -1 1 1 1 1 -1 1 1 1 1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 -1 -1 1 -1 1 -1 -1 1 1 1 -1 1 -1 0 0 0 0 0 0
is_050934 is_033547 1 -1 -1 -1 -1 1 1 0 -1 1 1 1 1 1 1 -1 1 -1 -1 1 1 1 1 1 1 1 1 1 -1 -1 1 1 1 1 1 -1 -1 -1 -1 1 1 -1 -1 1 -1 -1 -1 -1 -1 0 1 -1 1 -1 0 0 0 0 0 0
is_050934 is_033548 1 -1 1 1 -1 1 1 1 -1 -1 1 -1 1 1 1 -1 1 -1 1 1 -1 1 -1 1 1 1 1 -1 1 -1 1 -1 -1 -1 1 -1 -1 -1 -1 1 1 -1 -1 1 -1 -1 -1 1 -1 1 1 1 1 -1 0 0 0 0 0 0
is_050934 is_033555 1 -1 -1 1 -1 1 1 1 -1 1 1 1 1 1 1 -1 1 -1 -1 -1 -1 1 1 -1 1 -1 1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 1 0 0 0 0 0 0
is_050934 is_033596 1 -1 -1 1 1 1 1 0 -1 -1 1 1 1 -1 1 -1 -1 -1 1 -1 -1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 1 -1 -1 -1 -1 1 -1 1 -1 1 -1 1 -1 -1 -1 0 1 1 1 -1 0 0 0 0 0 0
is_050934 is_033610 1 -1 -1 1 1 1 1 1 1 -1 1 -1 -1 -1 1 1 1 -1 -1 1 -1 1 -1 -1 -1 -1 1 -1 -1 -1 1 1 -1 -1 1 -1 -1 -1 1 1 1 -1 -1 1 -1 1 -1 -1 -1 -1 1 1 1 -1 0 0 0 0 0 0
is_050934 is_033616 1 -1 -1 1 -1 1 1 0 -1 -1 1 -1 1 -1 1 -1 1 -1 -1 1 -1 1 -1 -1 1 -1 1 1 -1 1 1 1 1 -1 1 -1 -1 1 1 1 -1 1 -1 -1 -1 1 -1 -1 -1 0 -1 -1 -1 -1 0 0 0 0 0 0
is_050934 is_033686 -1 -1 -1 1 -1 1 1 1 1 -1 1 -1 1 1 1 1 -1 -1 -1 -1 -1 1 -1 -1 1 -1 1 1 -1 -1 -1 1 1 -1 1 -1 -1 -1 1 1 -1 1 -1 1 -1 1 -1 -1 -1 1 1 -1 1 -1 0 0 0 0 0 0
is_050934 is_033703 1 -1 -1 1 -1 1 1 1 -1 -1 -1 1 1 1 1 -1 1 -1 -1 1 -1 1 1 1 1 1 -1 -1 -1 1 1 -1 -1 1 1 -1 -1 -1 -1 1 1 -1 -1 1 -1 -1 -1 -1 -1 1 1 1 -1 -1 0 0 0 0 0 0
is_050934 is_033747 -1 1 1 -1 1 1 1 0 -1 -1 1 1 1 -1 1 1 -1 -1 1 -1 -1 1 1 1 1 1 1 -1 1 1 1 -1 1 -1 1 1 -1 -1 1 1 1 -1 -1 -1 -1 -1 -1 1 -1 0 -1 -1 1 0 0 0 0 0 0 0
is_050934 is_033852 1 1 -1 1 1 1 -1 1 -1 -1 -1 -1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 -1 0 0 0 0 0 0
is_050934 is_033895 -1 1 1 -1 1 1 1 1 -1 1 1 1 1 -1 1 -1 1 -1 -1 -1 -1 1 -1 -1 1 1 -1 1 -1 -1 -1 1 -1 -1 1 -1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 -1 0 0 0 0 0 0
is_050934 is_033952 1 -1 -1 1 -1 -1 1 1 -1 -1 -1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 1 1 -1 1 1 -1 -1 -1 -1 1 1 -1 -1 1 -1 -1 -1 1 1 1 1 -1 -1 -1 1 -1 -1 -1 -1 1 -1 1 -1 0 0 0 0 0 0
is_050934 is_034059 1 -1 -1 1 -1 1 1 1 -1 -1 1 1 1 1 1 -1 1 -1 -1 -1 -1 1 -1 1 1 1 1 -1 1 -1 1 1 -1 -1 1 -1 -1 -1 1 1 1 -1 -1 -1 -1 1 -1 1 1 -1 -1 -1 1 -1 0 0 0 0 0 0
is_050934 is_034196 1 -1 -1 1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 -1 1 1 1 1 -1 -1 1 1 -1 -1 -1 1 -1 -1 -1 -1 1 1 -1 -1 1 -1 1 -1 -1 -1 1 -1 -1 1 1 0 0 0 0 0 0
is_050934 is_034246 1 -1 -1 1 -1 1 1 0 -1 -1 1 1 1 1 1 -1 -1 -1 -1 1 -1 1 -1 -1 -1 -1 1 -1 1 1 1 -1 -1 -1 1 1 -1 -1 -1 1 1 -1 -1 1 -1 1 -1 1 1 0 -1 -1 1 1 0 0 0 0 0 0
is_050934 is_034385 -1 -1 1 -1 -1 1 1 1 -1 -1 1 -1 1 -1 1 -1 1 -1 -1 -1 1 1 1 1 -1 -1 1 1 -1 -1 1 1 -1 -1 1 -1 -1 -1 1 -1 1 -1 -1 1 -1 1 -1 -1 -1 1 1 -1 1 -1 0 0 0 0 0 0
is_050934 is_034430 -1 1 -1 1 1 1 1 0 -1 -1 -1 -1 -1 -1 1 -1 1 -1 -1 -1 -1 1 1 1 1 1 -1 -1 -1 -1 1 -1 1 -1 1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 1 -1 -1 -1 0 1 -1 1 -1 0 0 0 0 0 0
is_050934 is_034446 -1 -1 -1 1 -1 1 1 1 -1 1 1 1 1 1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 -1 1 1 1 -1 -1 1 -1 -1 -1 1 1 -1 1 -1 1 -1 1 -1 -1 -1 1 1 1 1 1 0 0 0 0 0 0
