ID	Gene symbol ID	MDA_MB-231_MCF10A.fc	MDA_MB-231_MCF10A.baseMean	MDA_MB-231_MCF10A.lfcSE	MDA_MB-231_MCF10A.stat	MDA_MB-231_MCF10A.raw.pval	MDA_MB-231_MCF10A.bh.pval
ENSG00000165113	GKAP1	1.27611646190338	72.576688216456	0.390854442447344	0.899976976676931	0.368132503153804	0.459421926915682
ENSG00000102393	GLA	3.45936420124451	232.599591650384	0.186170606376634	9.61755963108552	6.74114717037627E-22	1.54234950537035E-20
ENSG00000170266	GLB1	1.04854227845041	1023.73056279972	0.274973317360603	0.248696980544384	0.803595184651933	0.855824369138404
ENSG00000163521	GLB1L	1.58431364806485	68.2827666896688	0.283658021076442	2.34034621291244	0.0192658710665933	0.0368752652250597
ENSG00000149328	GLB1L2	1.42774814601545	173.877796437785	0.197621141778301	2.59962829168428	0.00933247873347938	0.0195196842309358
ENSG00000106415	GLCCI1	-1.57405396657404	118.868016489228	0.319439132347676	-2.04885669393539	0.0404761300565327	0.0705335101337746
ENSG00000138604	GLCE	-1.00535178280552	741.4338360318	0.177114028914358	-0.0434770946586139	0.965321223071883	0.975746028884326
ENSG00000119392	GLE1	1.57069147657023	819.764109555584	0.0952381829311044	6.83969188314422	7.93636902824587E-12	7.69049720344923E-11
ENSG00000090863	GLG1	-2.36777200861664	3258.65929330549	0.241567721284352	-5.14774972740724	2.63629905436107E-7	1.40152645510461E-6
ENSG00000074047	GLI2	-38.2423145683423	97.4175201243606	0.511146855799076	-10.2849071231128	8.24214995765212E-25	2.22340093289939E-23
ENSG00000106571	GLI3	-2.20029377481338	453.234850240999	0.313528833385613	-3.62868112464026	2.848728507099E-4	8.56351355357863E-4
ENSG00000250571	GLI4	-1.8254070082356	80.9416700542676	0.316354285845165	-2.74444891134692	0.00606125881451237	0.0133013947874423
ENSG00000278175	GLIDR	3.00567395600367	46.8441105745678	0.402142433479065	3.94807507871025	7.87820997708908E-5	2.68067431195085E-4
ENSG00000139278	GLIPR1	-3.3490149295639	1508.83442960607	0.570680123562464	-3.05554151169612	0.00224654501525919	0.00547873086832798
ENSG00000122694	GLIPR2	3.62671816294954	87.2950864732278	0.36128881038109	5.14453972147599	2.68177507924623E-7	1.42325305429928E-6
ENSG00000126603	GLIS2	-4.27144306573705	841.811233491864	0.265799833501957	-7.88083094397462	3.25211062547742E-15	4.46939118773899E-14
ENSG00000107249	GLIS3	2.3907856017425	133.237555346686	0.359777040994925	3.49517789112981	4.737458911243E-4	0.00135457775626955
ENSG00000174842	GLMN	3.16156386352832	156.830460711397	0.376070443680341	4.41576409453078	1.00653808351115E-5	4.04942299634657E-5
ENSG00000198715	GLMP	1.58327925844741	465.37299140972	0.30927492322565	2.14345131263389	0.0320768765794077	0.0576031700782824
ENSG00000124767	GLO1	3.18584435648954	3935.42005202399	0.227590219925941	7.34511257415732	2.05585990972334E-13	2.36500457957467E-12
ENSG00000167699	GLOD4	1.45258811984678	687.092253779174	0.233071672288325	2.31098734860837	0.0208335537084835	0.0394722521190482
ENSG00000109738	GLRB	-1.02973495523006	172.34496170993	0.147011421517538	-0.287549413982516	0.773691671770582	0.831937389445217
ENSG00000173221	GLRX	1.89960267819639	447.471381561216	0.46105017723495	2.0078024931628	0.0446642838108512	0.0767813032535225
ENSG00000023572	GLRX2	1.68713565208328	195.641026213139	0.304004743486794	2.48211908725063	0.0130603619364455	0.0262119512223495
ENSG00000108010	GLRX3	1.72366101824987	972.347996358258	0.215384191948767	3.64686038147185	2.65464070384663E-4	8.06444206934475E-4
ENSG00000182512	GLRX5	1.92677040521398	561.443465455315	0.206136387788068	4.59009047296259	4.4305392663069E-6	1.91262448061571E-5
ENSG00000115419	GLS	-1.40877654470609	1398.07463129482	0.217000136233774	-2.27853679286312	0.0226946149641317	0.042587131777484
ENSG00000016864	GLT8D1	-1.34780618630569	835.287252679124	0.0961258507232697	-4.47968001886839	7.47550200604499E-6	3.08586125241182E-5
ENSG00000139433	GLTP	1.11859862241926	843.362634693346	0.246528504817902	0.65587733492923	0.511903052414937	0.600224182650332
ENSG00000148672	GLUD1	1.52530886484866	2207.92685667321	0.261247659689529	2.33150953039255	0.0197265081250523	0.0376344978204171
ENSG00000182890	GLUD2	1.26022589781633	223.830054287373	0.143896655891354	2.31890283054542	0.0204003056260587	0.0388001502478379
ENSG00000135821	GLUL	-3.05356369075563	5551.25840959174	0.396222998520257	-4.06461498453631	4.81118158815003E-5	1.70663647779482E-4
ENSG00000168237	GLYCTK	-1.43390630139724	34.798259737933	0.352042665165569	-1.47695380607451	0.139688020301922	0.2048481294754
ENSG00000140632	GLYR1	1.24929728656092	1005.58909085168	0.248170213775541	1.29393782190793	0.195686898903263	0.272318940633379
ENSG00000196743	GM2A	-2.03492116440239	849.061028892539	0.187466637048945	-5.467495015392	4.56440040067874E-8	2.73090396854169E-7
ENSG00000087338	GMCL1	1.11826368293348	465.031748807258	0.126520565168392	1.27457864949123	0.202458418434748	0.280423067237815
ENSG00000244234	GMCL1P1	1.46878909699703	11.6312667422058	0.417147020005714	1.32957261589197	0.183659125597365	0.25838830976571
ENSG00000112699	GMDS	3.67155083960739	334.231505555968	0.250503429006161	7.49047461910337	6.86249964927148E-14	8.29610402805764E-13
ENSG00000250903	GMDS-AS1	1.50501959367909	17.4716963551849	0.756926390949486	0.779180481011156	0.435873406444861	0.526826055236378
ENSG00000162419	GMEB1	1.14661765888879	173.18206194481	0.201859213296036	0.977832023765486	0.328157409675052	0.418308480558005
ENSG00000101216	GMEB2	1.36513777829847	361.52091027257	0.133653034425648	3.35979326087664	7.80008181131395E-4	0.00213019475638337
ENSG00000197045	GMFB	1.56596277090161	2752.98329054645	0.201679382087125	3.20830968342535	0.00133517644246811	0.00344314442636056
ENSG00000089639	GMIP	1.64455659284369	167.844780740654	0.206741269273986	3.4714822922748	5.17593467249418E-4	0.00146570416866068
ENSG00000112312	GMNN	4.22849972110405	570.475122189346	0.461521092699554	4.50715236286916	6.57034546977897E-6	2.73782860975107E-5
ENSG00000144591	GMPPA	1.34808906522427	425.723174428637	0.416378582155337	1.03491349883342	0.30070930994584	0.389318193899282
ENSG00000173540	GMPPB	1.49332216123525	182.291932044364	0.370106452271424	1.56313253852718	0.118021423642694	0.177218605870867
ENSG00000137198	GMPR	1.01031102860218	85.8702243165499	0.389249639447066	0.0380205907453602	0.96967126485561	0.979021694638478
ENSG00000100938	GMPR2	1.07232204837651	652.20451306277	0.229243716040972	0.439437356811084	0.660344663195599	0.735800713724894
ENSG00000163655	GMPS	1.11269692412304	1467.43491831387	0.196495660670098	0.784041159227633	0.433015959623951	0.523936165033191
ENSG00000088256	GNA11	1.05076807095135	1556.85710895198	0.178927229512192	0.399292316493659	0.689677827925361	0.76229822544443
ENSG00000146535	GNA12	1.34028528720871	1737.33338754944	0.207432299531478	2.03700253056658	0.0416497884156636	0.0722627630775908
ENSG00000120063	GNA13	1.16312099355527	1607.0826021409	0.111743591935546	1.95090543503639	0.0510682960023998	0.0863367264791529
ENSG00000060558	GNA15	1.12781735183666	427.485028458083	0.132246252331779	1.31219933651959	0.189452885674906	0.265354313854831
ENSG00000127955	GNAI1	1.79998375961107	332.221926086598	0.184060037721759	4.60710483582062	4.08314169158677E-6	1.7694568782727E-5
ENSG00000114353	GNAI2	-1.66189545934377	4105.98687003523	0.295466513344061	-2.48024598354219	0.013129177372794	0.0263073283232031
ENSG00000065135	GNAI3	1.37022989934419	1834.30256970828	0.232914192662914	1.95101022380646	0.0510558296023033	0.0863274633552015
ENSG00000087258	GNAO1	45.2696900857058	119.232901335468	0.45808803031833	12.007459616568	3.24665723950856E-33	1.34605537564189E-31
ENSG00000156052	GNAQ	-1.70953030844039	1084.02531235076	0.177587914345468	-4.35615229527021	1.32368694554526E-5	5.20998796183869E-5
ENSG00000087460	GNAS	-1.87644099187709	13524.0628747198	0.172342065587857	-5.26858558677351	1.37478940470717E-7	7.65803566057576E-7
ENSG00000128266	GNAZ	-8.07156819708609	38.6013151787904	0.37467030462372	-8.04133383347306	8.88657922911935E-16	1.29626548259468E-14
ENSG00000078369	GNB1	-1.04663118258314	6583.70486509279	0.193596789964509	-0.339639656964102	0.734127909634165	0.799695849367846
ENSG00000185838	GNB1L	2.94139702201194	46.257693189912	0.310948412838361	5.00565838021772	5.56714157810731E-7	2.80857632492919E-6
ENSG00000172354	GNB2	-1.06056540067315	1767.5134489149	0.140042722024232	-0.605769349594788	0.544667925554887	0.630327109425874
ENSG00000114450	GNB4	1.1049356521563	1252.53622669753	0.422592311488691	0.3406648684841	0.73335588916899	0.799221539376604
ENSG00000069966	GNB5	-1.97961019716388	561.47668285767	0.100490029018364	-9.80412075130906	1.08084173705802E-22	2.6338855347834E-21
ENSG00000159921	GNE	3.23814430866945	517.791546086926	0.252713196755176	6.7078700395778	1.97485687423648E-11	1.83453809633021E-10
ENSG00000242616	GNG10	1.06484422588504	577.546528373377	0.320998199888873	0.282376651015863	0.777654716602505	0.835326380075113
ENSG00000127920	GNG11	-2.00327371201492	473.809121955552	0.130897304009164	-7.65760273699921	1.89435794186792E-14	2.41535524992551E-13
ENSG00000172380	GNG12	-1.76775659855573	5962.95355519758	0.141210065093284	-5.82054575192963	5.86557837047488E-9	3.99279453262904E-8
ENSG00000186469	GNG2	-8.56201590678695	176.178835161649	0.329819217667985	-9.39287448962686	5.83846936021391E-21	1.25450937296422E-19
ENSG00000174021	GNG5	1.22052668121757	1444.22352496527	0.228114535238876	1.26034859230885	0.207543637857421	0.286183219389334
ENSG00000176533	GNG7	5.54730943255613	36.9357022670016	0.703971425254602	3.51120530394943	4.46079746623399E-4	0.00128229764298094
ENSG00000204590	GNL1	-2.46765554058608	695.806888393397	0.245153923221154	-5.31560338085879	1.06304473666314E-7	6.02749780700925E-7
ENSG00000134697	GNL2	1.45842372701037	1262.22240890103	0.346281214604858	1.57216133835944	0.115913139138051	0.174498212995079
ENSG00000163938	GNL3	2.03041568675153	1908.98410821529	0.335134930249821	3.04884698131692	0.00229721457990617	0.00558870637428754
ENSG00000130119	GNL3L	2.0678104659755	925.178785989899	0.1858188358984	5.64046131412102	1.6959517094262E-8	1.07785408281691E-7
ENSG00000116906	GNPAT	-1.49034244862775	1230.51139364981	0.12573185004564	-4.57834565266312	4.68667792494974E-6	2.01334860093025E-5
ENSG00000113552	GNPDA1	1.54629885268342	979.290456723575	0.199407962358129	3.15343062524982	0.00161363577526339	0.00408283227593265
ENSG00000163281	GNPDA2	-2.36149866530409	335.319324017025	0.171270043755432	-7.23829277384816	4.54367778136147E-13	5.06652878959575E-12
ENSG00000100522	GNPNAT1	1.02850719161581	2095.77775545022	0.395987587472105	0.10240695142101	0.918433666246898	0.946945501667398
ENSG00000111670	GNPTAB	-1.32381492488481	596.114292955423	0.181544562025301	-2.2292126883487	0.025799756703124	0.0475542285643887
ENSG00000090581	GNPTG	-2.1227921756437	311.559139077815	0.2617907761331	-4.14821007948603	3.35084846223943E-5	1.22087091568765E-4
ENSG00000147437	GNRH1	-2.53985614253408	8.75806237597654	0.590609637919642	-2.27687917486947	0.0227934418018	0.0427398654516981
ENSG00000211451	GNRHR2	-3.2284022697313	4.57641294683027	0.733398982569323	-2.30545773124056	0.0211409514285757	0.0399872098744722
ENSG00000135677	GNS	-1.10834357492244	3467.61041726956	0.351821968036209	-0.421818944190558	0.673157177033735	0.747918787972284
ENSG00000136935	GOLGA1	-1.28522769666459	416.556015446273	0.152303619339513	-2.37698866194868	0.0174546246330208	0.0337694781304372
ENSG00000167110	GOLGA2	-1.79473218302369	1182.56949523853	0.272008366392825	-3.10199493745688	0.00192221245642636	0.00477173696989104
ENSG00000255769	GOLGA2P10	1.53446424080448	67.7514477486552	0.327622002643792	1.88551141439708	0.0593608248541274	0.0983157403434191
ENSG00000238105	GOLGA2P5	-1.62945801326109	26.5945076231884	0.490832078656224	-1.43509808919399	0.151259147995334	0.218881093169636
ENSG00000225151	GOLGA2P7	2.05510222325667	83.7404441935359	0.17508860244981	5.93533869445568	2.93239505287699E-9	2.09178642484383E-8
ENSG00000090615	GOLGA3	-1.47443634491808	1154.95811677782	0.229480886785627	-2.44100302582699	0.0146465320469974	0.028985728566499
ENSG00000144674	GOLGA4	1.3186330924922	2114.27861302505	0.128164887832593	3.11351415846405	0.00184873639472726	0.00460506817678534
ENSG00000066455	GOLGA5	-1.41568091382637	1146.44058443668	0.184219230058799	-2.7222789222504	0.0064833396415498	0.014124785976256
ENSG00000278662	GOLGA6L10	-2.26098709352291	7.91222322419112	0.524454568405027	-2.24414625713396	0.0248229925682182	0.0459655563927954
ENSG00000277741	GOLGA6L17P	-1.13304004826304	5.69154538701559	0.797846799015568	-0.225856462122556	0.821313061043554	0.871314002163241
ENSG00000147533	GOLGA7	-1.19313250390776	755.429382571393	0.0911004306485009	-2.79641127174744	0.00516735974595047	0.0115302022144154
ENSG00000175265	GOLGA8A	-8.32292536820962	547.161893299859	0.223884198102811	-13.6547854937414	1.89045183927664E-42	1.18561078549558E-40
ENSG00000215252	GOLGA8B	-4.7512552506317	552.725576504201	0.19995883101595	-11.243858063148	2.48288951042601E-29	8.49753459870174E-28
ENSG00000173230	GOLGB1	-2.26257668888761	1557.50757794402	0.32656414639977	-3.6071525469858	3.09575673125175E-4	9.22974768692455E-4
ENSG00000173905	GOLIM4	-1.29728312117379	1183.12606916426	0.255906404069443	-1.46730743775064	0.142292441322909	0.207927038739745
ENSG00000135052	GOLM1	1.97356569845687	1747.12541777028	0.385596411847852	2.54360392390204	0.010971541417224	0.0225358926367086
ENSG00000113384	GOLPH3	1.10536062183662	2195.37540594667	0.137496021959904	1.05106403016144	0.29322918295633	0.381111566949869
ENSG00000143457	GOLPH3L	-1.65352757820497	752.295285029823	0.330664319426998	-2.19421045742461	0.0282202831283708	0.0514781630076806
ENSG00000111711	GOLT1B	1.13267577868157	1003.57804302079	0.324011381076403	0.554718038827601	0.579087535723222	0.661424286203237
ENSG00000116580	GON4L	-1.57536938868458	994.529790654753	0.111885453817696	-5.86036991797927	4.61837198400701E-9	3.20741910412628E-8
ENSG00000170270	GON7	1.61357713997503	168.86023644955	0.232334924126583	2.97098059069471	0.00296850541012811	0.00701125680407814
ENSG00000047932	GOPC	-1.82283603587745	1168.18652299085	0.261460632588779	-3.31286889426218	9.23442566574821E-4	0.00247486614100475
ENSG00000120370	GORAB	-2.35192467404313	250.475000372294	0.210594445205687	-5.85885280109936	4.66075580813003E-9	3.23503584322733E-8
ENSG00000114745	GORASP1	-1.06758233957761	343.868222654042	0.361209521018907	-0.26119838928959	0.793939520177576	0.84809984193273
ENSG00000115806	GORASP2	-1.27610167262134	2320.78172277307	0.185581768772303	-1.89535470997645	0.0580454245566889	0.0964820692046133
ENSG00000108587	GOSR1	1.02868843057052	692.30172312327	0.0872195992161557	0.467854529208609	0.639888622482922	0.717816654308171
ENSG00000108433	GOSR2	-1.30045899786507	640.431482978215	0.198360346417751	-1.91076956736418	0.0560342002166241	0.0937571158825014
ENSG00000120053	GOT1	2.60674850798862	643.022668073038	0.128202994500201	10.7817403772773	4.198656232336E-27	1.30011021931106E-25
ENSG00000125166	GOT2	1.31706893769527	1600.06300374726	0.221287284893292	1.79554311467965	0.072567209903023	0.11719841547083
ENSG00000197858	GPAA1	-1.55076704759684	923.270612265359	0.0893450910751227	-7.08468676835157	1.39359148400276E-12	1.47919439732423E-11
ENSG00000133114	GPALPP1	1.00039249181344	345.319707878872	0.176356973545543	0.00321016451498643	0.997438663695018	0.99816577757589
ENSG00000119927	GPAM	-1.85471388233912	624.673063693179	0.252057915046586	-3.53568205275939	4.06723889667598E-4	0.00117876463918442
ENSG00000204438	GPANK1	-1.17096324464807	298.854182008445	0.16684301805389	-1.36473071793813	0.172337701221764	0.24465498087957
ENSG00000158669	GPAT4	-1.27866901261943	990.550723084767	0.131775391017462	-2.69126779884804	0.00711810305836238	0.0153829216872603
ENSG00000076650	GPATCH1	2.00246291812028	160.958489571902	0.21080251806361	4.752199053698	2.01216131733985E-6	9.22116212007931E-6
ENSG00000152133	GPATCH11	1.42667254360499	363.189391310942	0.230075775424606	2.22819737502445	0.0258673560483034	0.0476646061113779
ENSG00000092978	GPATCH2	-2.11376569295058	339.891148250061	0.124920056356378	-8.64405201999037	5.42538349049232E-18	9.50836267666604E-17
ENSG00000089916	GPATCH2L	1.07196625143477	673.013342592669	0.152551611642585	0.657216828211004	0.511041506592951	0.599384641537489
ENSG00000198746	GPATCH3	-1.13171558866597	148.686852767979	0.183222951481875	-0.974285365051235	0.329914869153566	0.42008638651884
ENSG00000160818	GPATCH4	1.63406035822803	822.11641558219	0.382387849256217	1.85272956633688	0.0639211300030353	0.104768580682874
ENSG00000186566	GPATCH8	1.2925416026276	1479.4716100774	0.281977354740008	1.31290939018024	0.18921348233846	0.265049044704272
ENSG00000062194	GPBP1	1.11958403421232	1445.45465997368	0.145578348187718	1.11941659387083	0.262962455004666	0.348220914424721
ENSG00000159592	GPBP1L1	-1.11711466428214	1623.02970971244	0.132161147137779	-1.20895800159675	0.226678980931412	0.308268443523126
ENSG00000063660	GPC1	1.20390539722994	1126.06093471348	0.239879716634492	1.11606780877704	0.264393110276041	0.349703123590675
ENSG00000183098	GPC6	-1.96546443073968	488.873585052127	0.37797840551426	-2.57916918305385	0.00990382686038484	0.0205823012380243
ENSG00000125772	GPCPD1	-1.14544209288032	550.899580902526	0.38443243158694	-0.509594170080784	0.610335809061939	0.690666689957892
ENSG00000152642	GPD1L	2.1216310691615	363.048828825951	0.144014028045325	7.53519516307005	4.87605001560065E-14	6.01087585998994E-13
ENSG00000115159	GPD2	1.15111155650132	989.268613588579	0.220549333814798	0.920554377418073	0.357283130658958	0.44809999789782
ENSG00000164850	GPER1	-8.4100987118223	22.707822048472	0.583438414080309	-5.26554758784944	1.39772106301302E-7	7.77525607092565E-7
ENSG00000171723	GPHN	1.50173357604892	410.517465228909	0.147266271808384	3.98345716558455	6.79199182567912E-5	2.3388554382044E-4
ENSG00000105220	GPI	1.29377422270931	4742.76953336627	0.408532525953321	0.909562519849592	0.363053272275911	0.454184202001709
ENSG00000068394	GPKOW	1.5653707862257	271.478742611118	0.151534320894208	4.26638943633655	1.98661877551766E-5	7.58488101715718E-5
ENSG00000198522	GPN1	1.77213370615736	635.658608354471	0.197999963503111	4.16912934554132	3.05765435591856E-5	1.11999168595831E-4
ENSG00000142751	GPN2	1.00907251445385	246.721198234657	0.120203430487112	0.108398352368305	0.913679708055211	0.943373569878937
ENSG00000111231	GPN3	2.97266918744486	353.099580404781	0.257041188212718	6.11481347889613	9.66699640273069E-10	7.35376993336427E-9
ENSG00000183671	GPR1	1.75131939414807	184.223248026868	0.345555423730247	2.33954428583841	0.0193072823982885	0.0369316417449845
ENSG00000148358	GPR107	-1.53523042280898	1466.53663891789	0.157811869151959	-3.91893974350162	8.89393439688862E-5	2.99821444675468E-4
ENSG00000125734	GPR108	-1.14423492809202	763.584432622064	0.37660868761524	-0.516141276660796	0.605755740862067	0.686552809682674
ENSG00000181619	GPR135	1.42981712752694	16.9460349275925	0.441789314597973	1.16759419526496	0.242970492758904	0.326364474672349
ENSG00000173264	GPR137	1.6842802448295	255.544343936414	0.229228381163143	3.28114783341988	0.001033855409306	0.00273928449109492
ENSG00000077585	GPR137B	-6.47927776159819	321.072687091558	0.394251659152691	-6.83784822146203	8.03915017820785E-12	7.77789353576805E-11
ENSG00000180998	GPR137C	-1.17768099985643	32.5201821003355	0.505914600831431	-0.466380703027467	0.640943021556905	0.718784699222616
ENSG00000164849	GPR146	1.00943549203593	16.8803916738875	0.837308383728449	0.0161812761792798	0.987089772953674	0.990835128485934
ENSG00000158292	GPR153	1.23399268025517	225.653919907422	0.166282865418373	1.82420381097582	0.0681212656762149	0.110843966473019
ENSG00000163328	GPR155	-3.36334144547964	124.771483580836	0.257539738913951	-6.79466111006556	1.08567429456688E-11	1.04142126625573E-10
ENSG00000175697	GPR156	2.74208111960826	4.24004596348773	0.730896233181248	1.99107778266862	0.0464723365808356	0.079524337736319
ENSG00000173890	GPR160	1.34671527548282	15.4842670610886	0.404443493524409	1.06181672647789	0.288318894870965	0.375797019319629
ENSG00000143147	GPR161	-8.53387989854656	412.776628610595	0.175067124699176	-17.6686617332991	7.31107907747619E-70	1.25456086114192E-67
ENSG00000144230	GPR17	-2.58181260268613	46.5901142048454	0.712464032627603	-1.92063630688124	0.0547775745806033	0.0918660151952429
ENSG00000184194	GPR173	-3.12246382076413	56.8957652545947	0.48987962972646	-3.35324180898791	7.98708937912459E-4	0.00217310040253434
ENSG00000166073	GPR176	-1.87191391972957	235.291321488364	0.177628036337611	-5.09218089963012	3.53968129926544E-7	1.8406044803209E-6
ENSG00000152749	GPR180	-1.1855418275971	331.844011848859	0.384439663826265	-0.638712877857484	0.523009733580953	0.610350926456284
ENSG00000181773	GPR3	2.01498410734366	51.3116940663843	0.534448967365974	1.89123475137878	0.0585930143202008	0.0973006306352258
ENSG00000183840	GPR39	-2.85814825348452	257.233009468603	0.117383616157865	-12.9070887508056	4.10530631442459E-38	2.21489342859021E-36
ENSG00000112218	GPR63	15.784378312635	42.3008507451179	0.485422801582346	8.19991463389073	2.40557795153766E-16	3.63336376421122E-15
ENSG00000119714	GPR68	4.29469563624922	69.4004599869056	0.642305948000953	3.2734491999945	0.00106243486231107	0.00280718193410037
ENSG00000119737	GPR75	1.65404091718244	14.4788053118222	0.414475418873553	1.7515994697428	0.0798427038292535	0.127318008561171
ENSG00000138271	GPR87	-32.1518653987246	165.923569695651	0.402364473400422	-12.4435204116454	1.51668891168539E-35	7.3198013687004E-34
ENSG00000117262	GPR89A	-1.17399215766578	397.210616830074	0.166395762037446	-1.39079726768134	0.16428691189862	0.234682020639086
ENSG00000188092	GPR89B	-1.27830088122071	347.042381524136	0.156443649683721	-2.26424947650679	0.0235587750970277	0.0439813639050737
ENSG00000198932	GPRASP1	-1.19155273200506	13.6459960426353	0.410053425815627	-0.616609405742775	0.537492389084731	0.623382639714458
ENSG00000013588	GPRC5A	5.23756607809982	1042.24279452916	0.22848584398399	10.4553371822937	1.38505240982451E-25	3.94293145700042E-24
ENSG00000170412	GPRC5C	1.63743234341318	174.908406551804	0.821904378289424	0.86559375564941	0.386712981138974	0.47835791769844
ENSG00000169258	GPRIN1	-2.04605916399971	206.418219373286	0.358876935950677	-2.87800011451832	0.00400204993885438	0.00917182841672154
ENSG00000169727	GPS1	1.29993592685307	900.469722374707	0.18780133454479	2.01511089501098	0.0438930309276767	0.0756027320662827
ENSG00000132522	GPS2	1.42760688376547	858.9148194237	0.192302730844152	2.67078247293068	0.00756746696878849	0.0162319538887816
ENSG00000160360	GPSM1	-1.35827655670028	225.768856460036	0.212865488946964	-2.07538223645766	0.0379511231875881	0.066688398091687
ENSG00000121957	GPSM2	-1.01180259637277	1217.84324228731	0.284241639757539	-0.0595544212205149	0.952510520491508	0.971219565954657
ENSG00000213654	GPSM3	21.5371404188961	179.254312069492	0.503091702365315	8.8030766233684	1.33115610046371E-18	2.44012368267494E-17
ENSG00000166123	GPT2	2.59641087969434	374.065886029541	0.443968763913636	3.10048548115492	0.00193203685407277	0.00479227370649852
ENSG00000233276	GPX1	1.38473795146035	2330.12311974203	0.147322345428328	3.18765618595689	0.00143430971825772	0.00367348602178154
ENSG00000167468	GPX4	-1.06655860612849	3700.32206391811	0.224851005140025	-0.413443747682938	0.679281528115177	0.753165510173473
ENSG00000164294	GPX8	-2.3107845855741	1193.96576359382	0.135503830373027	-8.9177019777844	4.76063473417156E-19	9.06281080750225E-18
ENSG00000089351	GRAMD1A	1.62930860361026	781.494337662818	0.411942521849487	1.70960716593709	0.0873385396442705	0.137408335324712
ENSG00000178075	GRAMD1C	-1.76744323954839	96.3061850524979	0.558796344845187	-1.47041742848461	0.141448733953404	0.206889914525193
ENSG00000155324	GRAMD2B	1.10977601647204	522.137282219549	0.328575820125082	0.45733289227686	0.647431791201692	0.724286470508594
ENSG00000075240	GRAMD4	-1.13885700698018	149.535983140452	0.241576829790193	-0.776509138539641	0.437448427121544	0.528264619009548
ENSG00000106070	GRB10	1.90553408841591	823.148319599865	0.412177119560747	2.25678567015927	0.0240214705806211	0.0447033090862439
ENSG00000177885	GRB2	1.12488381030059	1334.63082681017	0.261839996258858	0.648395947963573	0.516728890448844	0.605021364811928
ENSG00000196208	GREB1	2.85961109881514	28.4538987443965	0.624909076576456	2.42566321025755	0.0152804432688456	0.0300764499898976
ENSG00000141449	GREB1L	-1.3374037894513	152.207198038299	0.296981508964874	-1.41232735898868	0.157853594269416	0.226935205631677
ENSG00000137106	GRHPR	-1.35270000680997	980.81059569637	0.148276923826779	-2.93937796808781	0.00328871748625325	0.00768673941404823
ENSG00000178719	GRINA	-2.30446515871105	3306.08059153843	0.308570023879457	-3.90326947686085	9.49019380468927E-5	3.18099143941769E-4
ENSG00000068400	GRIPAP1	1.27984716187356	410.013116467131	0.180326383031136	1.97404023339919	0.0483771683029418	0.0822598285690678
ENSG00000173020	GRK2	1.54513273952957	527.47433465701	0.107317000828891	5.84931350950287	4.93605956532887E-9	3.40888853715138E-8
ENSG00000100077	GRK3	1.17816967097399	114.378015511447	0.224746302225112	1.05250817335106	0.292566462589989	0.38041029733733
ENSG00000198873	GRK5	5.52360905089089	65.8320834419378	0.322103411622213	7.65471933363032	1.93734892207546E-14	2.46001499817496E-13
ENSG00000198055	GRK6	1.44361484347687	529.268351849809	0.199741773846036	2.65185330161154	0.00800513139841921	0.0170434944731121
ENSG00000215571	GRK6P1	1.17222322309944	8.61355117055744	0.512638280151154	0.447191193221313	0.654737019554726	0.730641674180698
ENSG00000030582	GRN	-1.38741104951252	2879.31492474424	0.447541888410081	-1.05553310600635	0.291181576675906	0.378888718254957
ENSG00000109519	GRPEL1	2.44005518123591	649.044758312221	0.343789206333837	3.74332221789977	1.81603106351471E-4	5.74131622050263E-4
ENSG00000164284	GRPEL2	1.55242510467247	496.428867120039	0.147963044771513	4.28839288623312	1.79970551269011E-5	6.92906251457973E-5
ENSG00000132463	GRSF1	1.19284885652218	2372.90245930437	0.134434864752034	1.89244995409199	0.0584310556393454	0.0970577698876193
ENSG00000105447	GRWD1	1.86773560513035	557.943033893846	0.332066632172817	2.71418491244	0.00664390695386265	0.0144389569771281
ENSG00000186088	GSAP	3.72624030169152	61.7469232836543	0.394845084193549	4.80624121023591	1.53794333180217E-6	7.17842458043665E-6
ENSG00000104518	GSDMD	1.50003803834267	221.386610428247	0.170835159351578	3.42434828772913	6.16275833618918E-4	0.00171953205157221
ENSG00000131149	GSE1	-1.09522262512231	590.936465202028	0.378998592679228	-0.346239162262678	0.729162985495381	0.795831155988995
ENSG00000280832	GSEC	-2.4017871220317	23.4617729835213	0.419195450622492	-3.01555821805996	0.00256506691032069	0.0061548653480311
ENSG00000111305	GSG1	2.12625278038482	7.28812487751587	0.590247535858254	1.84382493158749	0.065208658046792	0.106723138186265
ENSG00000105723	GSK3A	1.28811729400268	1167.56204661454	0.113942520188109	3.20568623941586	0.00134740821153056	0.00346961826874949
ENSG00000082701	GSK3B	-1.85359637533698	1434.24271312599	0.213021518885642	-4.17951732210079	2.92128468710031E-5	1.07608916690386E-4
ENSG00000100744	GSKIP	1.10947625105367	259.515439615556	0.23264726139902	0.644231895476682	0.51942507094269	0.607455007652351
ENSG00000148180	GSN	-12.7421186143745	4051.61077480507	0.444984425604405	-8.25092532697193	1.57172742112254E-16	2.39736941826777E-15
ENSG00000103342	GSPT1	1.43851989784493	2805.34076354652	0.194377080913433	2.69880159917125	0.00695896496622102	0.0150627211208235
ENSG00000104687	GSR	1.579166385542	1470.13261438755	0.328453431050381	2.00686953893191	0.04476355604939	0.0769305515357092
