ID	expression
MO000149268	1
MO000149269	1
MO000149279	1
MO000149280	1
MO000149281	1
MO000149283	1
MO000149290	1
MO000149308	1
MO000149312	1
MO000149315	1
MO000149324	1
MO000149339	1
MO000149520	1
MO000149521	1
MO000149568	1
MO000149576	1
MO000149677	1
MO000149698	1
MO000149702	1
MO000149703	1
MO000149741	1
MO000149791	1
MO000149855	1
MO000149856	1
MO000149857	1
MO000149901	1
MO000149940	1
MO000149941	1
MO000149964	1
MO000149973	1
MO000149977	1
MO000150021	1
MO000150026	1
MO000150027	1
MO000150039	1
MO000150090	1
MO000150091	1
MO000150113	1
MO000150114	1
MO000150256	1
MO000150276	1
MO000150307	1
MO000150308	1
MO000150382	1
MO000150503	1
MO000150504	1
MO000150567	1
MO000150628	1
MO000150635	1
MO000150649	1
MO000150657	1
MO000150664	1
MO000150689	1
MO000150691	1
MO000150885	1
MO000150886	1
MO000150887	1
MO000150888	1
MO000150889	1
MO000150890	1
MO000150891	1
MO000150898	1
MO000150899	1
MO000150901	1
MO000150904	1
MO000150908	1
MO000150910	1
MO000150911	1
MO000150912	1
MO000150924	1
MO000150931	1
MO000150944	1
MO000150945	1
MO000150949	1
MO000150954	1
MO000150955	1
MO000150960	1
MO000150977	1
MO000150982	1
MO000151172	1
MO000151183	1
MO000151193	1
MO000151194	1
MO000151209	1
MO000151210	1
MO000151241	1
MO000151242	1
MO000151333	1
MO000151334	1
MO000151347	1
MO000151349	1
MO000151446	1
MO000151451	1
MO000151468	1
MO000151471	1
MO000151479	1
MO000151495	1
MO000151496	1
MO000151511	1
MO000151521	1
MO000151533	1
MO000151534	1
MO000151546	1
MO000151547	1
MO000151551	1
MO000151585	1
MO000151605	1
MO000151631	1
MO000151632	1
MO000151646	1
MO000151647	1
MO000151649	1
MO000151650	1
MO000151651	1
MO000151714	1
MO000151726	1
MO000151727	1
MO000151790	1
MO000151823	1
MO000151867	1
MO000151947	1
MO000151948	1
MO000151967	1
MO000151972	1
MO000151979	1
MO000151980	1
MO000151987	1
MO000152084	1
MO000152091	1
MO000152142	1
MO000152143	1
MO000152152	1
MO000152156	1
MO000152161	1
MO000152170	1
MO000152175	1
MO000152186	1
MO000152222	1
MO000152279	1
MO000152280	1
MO000152296	1
MO000152297	1
MO000152356	1
MO000152458	1
MO000152624	1
MO000152625	1
MO000152721	1
MO000152779	1
MO000152784	1
MO000152828	1
MO000152921	1
MO000152999	1
MO000153057	1
MO000153060	1
MO000153081	1
MO000153104	1
MO000153120	1
MO000153121	1
MO000153155	1
MO000153156	1
MO000153157	1
MO000153170	1
MO000153212	1
MO000153259	1
MO000153261	1
MO000153262	1
MO000153284	1
MO000153291	1
MO000153302	1
MO000153379	1
MO000153392	1
MO000153443	1
MO000153459	1
MO000153474	1
MO000153490	1
MO000153510	1
MO000153539	1
MO000153540	1
MO000153547	1
MO000153548	1
MO000153558	1
MO000153559	1
MO000153583	1
MO000153586	1
MO000153588	1
MO000153589	1
MO000153599	1
MO000153616	1
MO000153630	1
MO000153633	1
MO000153667	1
MO000153668	1
MO000153669	1
MO000153682	1
MO000153691	1
MO000153693	1
MO000153716	1
MO000153717	1
MO000153725	1
MO000153734	1
MO000153744	1
MO000153752	1
MO000153753	1
MO000153763	1
MO000153764	1
MO000153794	1
MO000153795	1
MO000153800	1
MO000153827	1
MO000153834	1
MO000153859	1
MO000153864	1
MO000153869	1
MO000153900	1
MO000153913	1
MO000153916	1
MO000153917	1
MO000153924	1
MO000153931	1
MO000153947	1
MO000153954	1
MO000153955	1
MO000153969	1
MO000153974	1
MO000153976	1
MO000153994	1
MO000154102	1
MO000154114	1
MO000154140	1
MO000154157	1
MO000154180	1
MO000154361	1
MO000154362	1
MO000154373	1
MO000154374	1
MO000154377	1
MO000154379	1
MO000154412	1
MO000154453	1
MO000154498	1
MO000154527	1
MO000154528	1
MO000154534	1
MO000154535	1
MO000154614	1
MO000154635	1
MO000154651	1
MO000154657	1
MO000154658	1
MO000154662	1
MO000154663	1
MO000154670	1
MO000154674	1
MO000154676	1
MO000154705	1
MO000154724	1
MO000154726	1
MO000154729	1
MO000154739	1
MO000154741	1
MO000154746	1
MO000154747	1
MO000154756	1
MO000154758	1
MO000154813	1
MO000154822	1
MO000154823	1
MO000154829	1
MO000154830	1
MO000154845	1
MO000154895	1
MO000154900	1
MO000154901	1
MO000154908	1
MO000154909	1
MO000154916	1
MO000154917	1
MO000154924	1
MO000154960	1
MO000154961	1
MO000154965	1
MO000154966	1
MO000154974	1
MO000155004	1
MO000155005	1
MO000155008	1
MO000155009	1
MO000155012	1
MO000155022	1
MO000155023	1
MO000155050	1
MO000155052	1
MO000155055	1
MO000155056	1
MO000155067	1
MO000155068	1
MO000155075	1
MO000155087	1
MO000155093	1
MO000155094	1
MO000155097	1
MO000155098	1
MO000155111	1
MO000155112	1
MO000155128	1
MO000155129	1
MO000155135	1
MO000155138	1
MO000155153	1
MO000155154	1
MO000155155	1
MO000155160	1
MO000155163	1
MO000155164	1
MO000155169	1
MO000155170	1
MO000155172	1
MO000155174	1
MO000155192	1
MO000155195	1
MO000155201	1
MO000155207	1
MO000155208	1
MO000155212	1
MO000155213	1
MO000155215	1
MO000155223	1
MO000155224	1
MO000155234	1
MO000155235	1
MO000155252	1
MO000155273	1
MO000155277	1
MO000155281	1
MO000155292	1
MO000155293	1
MO000155295	1
MO000155297	1
MO000155298	1
MO000155299	1
MO000155314	1
MO000155324	1
MO000155327	1
MO000155340	1
MO000155341	1
MO000155342	1
MO000155361	1
MO000155362	1
MO000155364	1
MO000155390	1
MO000155391	1
MO000155396	1
MO000155409	1
MO000155410	1
MO000155423	1
MO000155470	1
MO000155477	1
MO000155523	1
MO000155542	1
MO000155590	1
MO000155609	1
MO000155621	1
MO000155633	1
MO000155650	1
MO000155680	1
MO000155722	1
MO000155726	1
MO000155727	1
MO000155740	1
MO000155752	1
MO000155779	1
MO000155780	1
MO000155807	1
MO000155830	1
MO000155832	1
MO000155838	1
MO000155856	1
MO000155859	1
MO000155866	1
MO000155908	1
MO000155932	1
MO000155956	1
MO000155957	1
MO000155967	1
MO000155968	1
MO000155972	1
MO000155975	1
MO000155979	1
MO000155981	1
MO000155985	1
MO000156042	1
MO000156068	1
MO000156076	1
MO000156091	1
MO000156092	1
MO000156131	1
MO000156142	1
MO000156145	1
MO000156226	1
MO000156272	1
MO000156281	1
MO000156283	1
MO000156318	1
MO000156319	1
MO000156323	1
MO000156401	1
MO000156403	1
MO000156410	1
MO000156411	1
MO000156441	1
MO000156489	1
MO000156498	1
MO000156509	1
MO000156522	1
MO000156539	1
MO000156541	1
MO000156548	1
MO000156581	1
MO000156602	1
MO000156603	1
MO000156606	1
MO000156658	1
MO000156660	1
MO000156739	1
MO000156740	1
MO000156849	1
MO000156860	1
MO000156882	1
MO000156886	1
MO000156892	1
MO000156933	1
MO000156965	1
MO000156978	1
MO000156979	1
MO000156989	1
MO000156990	1
MO000156992	1
MO000156994	1
MO000157000	1
MO000157001	1
MO000157002	1
MO000157006	1
MO000157014	1
MO000157016	1
MO000157017	1
MO000157019	1
MO000157021	1
MO000157022	1
MO000157027	1
MO000157031	1
MO000157032	1
MO000157034	1
MO000157040	1
MO000157063	1
MO000157074	1
MO000157087	1
MO000157554	1
MO000157616	1
MO000157618	1
MO000157659	1
MO000157661	1
MO000157699	1
MO000157701	1
MO000157724	1
MO000157730	1
MO000157747	1
MO000157770	1
MO000157771	1
MO000157808	1
MO000157849	1
MO000157850	1
MO000157851	1
MO000157852	1
MO000157868	1
MO000157916	1
MO000157932	1
MO000157937	1
MO000158019	1
MO000158105	1
MO000158106	1
MO000158138	1
MO000158151	1
MO000158164	1
MO000158165	1
MO000158174	1
MO000158185	1
MO000158189	1
MO000158190	1
MO000158201	1
MO000158205	1
MO000158206	1
MO000158220	1
MO000158226	1
MO000158227	1
MO000158292	1
MO000158319	1
MO000158320	1
MO000158321	1
MO000158331	1
MO000158334	1
MO000158335	1
MO000158385	1
MO000158386	1
MO000158394	1
MO000158405	1
MO000158408	1
MO000158414	1
MO000158423	1
MO000158429	1
MO000158448	1
MO000158470	1
MO000158480	1
MO000158513	1
MO000158518	1
MO000158561	1
MO000158593	1
MO000158621	1
MO000158647	1
MO000158648	1
MO000158650	1
MO000158662	1
MO000158663	1
MO000158741	1
MO000158742	1
MO000158768	1
MO000158769	1
MO000158775	1
MO000158776	1
MO000158817	1
MO000158879	1
MO000158887	1
MO000158888	1
MO000158889	1
MO000158918	1
MO000158940	1
MO000158941	1
MO000158945	1
MO000158946	1
MO000158951	1
MO000158953	1
MO000158960	1
MO000159029	1
MO000159030	1
MO000159090	1
MO000159091	1
MO000159136	1
MO000159167	1
MO000159190	1
MO000159191	1
MO000159195	1
MO000159196	1
MO000159199	1
MO000159212	1
MO000159231	1
MO000159232	1
MO000159243	1
MO000159246	1
MO000159247	1
MO000159268	1
MO000159280	1
MO000159283	1
MO000159284	1
MO000159285	1
MO000159290	1
MO000159291	1
MO000159331	1
MO000159392	1
MO000159407	1
MO000159408	1
MO000159411	1
MO000159413	1
MO000159633	1
MO000159648	1
MO000159766	1
MO000159770	1
MO000159771	1
MO000159781	1
MO000159806	1
MO000159807	1
MO000159819	1
MO000159831	1
MO000159832	1
MO000159857	1
MO000159858	1
MO000159867	1
MO000159910	1
MO000159925	1
MO000159934	1
MO000159935	1
MO000159947	1
MO000159948	1
MO000159977	1
MO000159978	1
MO000159995	1
MO000160085	1
MO000160094	1
MO000160109	1
MO000160123	1
MO000160124	1
MO000160125	1
MO000160126	1
MO000160149	1
MO000160165	1
MO000160192	1
MO000160193	1
MO000160197	1
MO000160211	1
MO000160217	1
MO000160231	1
MO000160259	1
MO000160284	1
MO000160344	1
MO000160418	1
MO000160419	1
MO000160443	1
MO000160447	1
MO000160452	1
MO000160458	1
MO000160460	1
MO000160509	1
MO000160605	1
MO000160633	1
MO000160635	1
MO000160657	1
MO000160661	1
MO000160665	1
MO000160683	1
MO000160688	1
MO000160694	1
MO000160698	1
MO000160712	1
MO000160722	1
MO000160743	1
MO000160744	1
MO000160771	1
MO000160802	1
MO000160926	1
MO000160927	1
MO000160934	1
MO000160937	1
MO000160967	1
MO000160968	1
MO000161001	1
MO000161016	1
MO000161017	1
MO000161024	1
MO000161063	1
MO000161064	1
MO000161116	1
MO000161117	1
MO000161130	1
MO000161137	1
MO000161149	1
MO000161276	1
MO000161277	1
MO000161296	1
MO000161300	1
MO000161310	1
MO000161348	1
MO000161432	1
MO000161445	1
MO000161457	1
MO000161500	1
MO000161511	1
MO000161517	1
MO000161532	1
MO000161533	1
MO000161534	1
MO000161555	1
MO000161559	1
MO000161656	1
MO000161672	1
MO000161676	1
MO000161681	1
MO000161780	1
MO000161823	1
MO000161824	1
MO000162007	1
MO000162053	1
MO000162054	1
MO000162075	1
MO000162076	1
MO000162096	1
MO000162097	1
MO000162155	1
MO000162220	1
MO000162227	1
MO000162280	1
MO000162353	1
MO000162361	1
MO000162515	1
MO000162523	1
MO000162524	1
MO000162589	1
MO000162593	1
MO000162594	1
MO000162607	1
MO000162608	1
MO000162618	1
MO000162635	1
MO000162662	1
MO000162663	1
MO000162675	1
MO000162677	1
MO000162701	1
MO000162702	1
MO000162727	1
MO000162737	1
MO000162788	1
MO000162795	1
MO000162796	1
MO000162862	1
MO000162863	1
MO000162866	1
MO000162883	1
MO000162915	1
MO000162917	1
MO000162918	1
MO000162929	1
MO000162930	1
MO000162937	1
MO000162964	1
MO000162969	1
MO000162972	1
MO000162986	1
MO000162995	1
MO000163015	1
MO000163018	1
MO000163038	1
MO000163045	1
MO000163063	1
MO000163064	1
MO000163065	1
MO000163087	1
MO000163088	1
MO000163112	1
MO000163122	1
MO000163123	1
MO000163124	1
MO000163149	1
MO000163150	1
MO000163154	1
MO000163157	1
MO000163167	1
MO000163168	1
MO000163175	1
MO000163189	1
MO000163195	1
MO000163204	1
MO000163217	1
MO000163228	1
MO000163232	1
MO000163239	1
MO000163241	1
MO000163242	1
MO000163243	1
MO000163268	1
MO000163277	1
MO000163279	1
MO000163302	1
MO000163305	1
MO000163307	1
MO000163308	1
MO000163313	1
MO000163314	1
MO000163316	1
MO000163319	1
MO000163321	1
MO000163322	1
MO000163325	1
MO000163327	1
MO000163328	1
MO000163329	1
MO000163330	1
MO000163333	1
MO000163335	1
MO000163348	1
MO000163358	1
MO000163359	1
MO000163360	1
MO000163363	1
MO000163365	1
MO000163369	1
MO000163370	1
MO000163371	1
MO000163374	1
MO000163376	1
MO000163377	1
MO000163394	1
MO000163396	1
MO000163399	1
MO000163402	1
MO000163404	1
MO000163405	1
MO000163406	1
MO000163408	1
MO000163411	1
MO000163413	1
MO000163415	1
MO000163419	1
MO000163422	1
MO000163424	1
MO000163427	1
MO000163428	1
MO000163430	1
MO000163432	1
MO000163433	1
MO000163434	1
MO000163435	1
MO000163436	1
MO000163438	1
MO000163444	1
MO000163446	1
MO000163451	1
MO000163455	1
MO000163460	1
MO000163462	1
MO000163464	1
MO000163471	1
MO000163512	1
MO000163549	1
MO000164484	1
MO000164485	1
MO000164505	1
MO000164533	1
MO000164534	1
MO000164538	1
MO000164547	1
MO000164560	1
MO000164561	1
MO000164577	1
MO000164610	1
MO000164612	1
MO000164626	1
MO000164632	1
MO000164658	1
MO000164660	1
MO000164661	1
MO000164688	1
MO000164689	1
MO000164703	1
MO000164719	1
MO000164756	1
MO000164759	1
MO000164769	1
MO000164773	1
MO000164802	1
MO000164821	1
MO000164823	1
MO000164835	1
MO000164839	1
MO000164840	1
MO000164846	1
MO000164861	1
MO000164862	1
MO000164872	1
MO000164900	1
MO000164945	1
MO000164946	1
MO000164963	1
MO000164976	1
MO000164998	1
MO000165011	1
MO000165012	1
MO000165013	1
MO000165022	1
MO000165023	1
MO000165029	1
MO000165046	1
MO000165067	1
MO000165097	1
MO000165098	1
MO000165310	1
MO000165312	1
MO000165400	1
MO000165401	1
MO000165402	1
MO000165532	1
MO000165533	1
MO000165551	1
MO000165552	1
MO000165594	1
MO000165595	1
MO000165602	1
MO000165603	1
MO000165725	1
MO000165726	1
MO000165730	1
MO000165746	1
MO000165798	1
MO000165821	1
MO000165827	1
MO000165828	1
MO000165853	1
MO000165875	1
MO000165876	1
MO000165946	1
MO000165947	1
MO000166008	1
MO000166009	1
MO000166086	1
MO000166104	1
MO000166105	1
MO000166155	1
MO000166163	1
MO000166164	1
MO000166208	1
MO000166233	1
MO000166258	1
MO000166259	1
MO000166285	1
MO000166314	1
MO000166315	1
MO000166400	1
MO000166457	1
MO000166458	1
MO000166461	1
MO000166485	1
MO000166521	1
MO000166583	1
MO000166585	1
MO000166627	1
MO000166657	1
MO000166664	1
MO000166665	1
MO000166688	1
MO000166702	1
MO000166703	1
MO000166705	1
MO000166720	1
MO000166729	1
MO000166730	1
MO000166753	1
MO000166779	1
MO000166785	1
MO000166797	1
MO000166832	1
MO000166912	1
MO000166948	1
MO000166950	1
MO000167026	1
MO000167064	1
MO000167114	1
MO000167115	1
MO000167194	1
MO000167196	1
MO000167197	1
MO000167295	1
MO000167309	1
MO000167311	1
MO000167319	1
MO000167320	1
MO000167329	1
MO000167364	1
MO000167365	1
MO000167395	1
MO000167396	1
MO000167407	1
MO000167408	1
MO000167409	1
MO000167410	1
MO000167411	1
MO000167412	1
MO000167414	1
MO000167415	1
MO000167445	1
MO000167476	1
MO000167483	1
MO000167512	1
MO000167517	1
MO000167524	1
MO000167565	1
MO000167580	1
MO000167599	1
MO000167600	1
MO000167617	1
MO000167633	1
MO000167634	1
MO000167692	1
MO000167706	1
MO000167707	1
MO000167738	1
MO000167739	1
MO000167769	1
MO000167785	1
MO000167787	1
MO000167843	1
MO000167844	1
MO000167874	1
MO000167885	1
MO000167936	1
MO000167937	1
MO000167968	1
MO000167973	1
MO000167977	1
MO000167978	1
MO000167986	1
MO000168009	1
MO000168010	1
MO000168025	1
MO000168046	1
MO000168052	1
MO000168053	1
MO000168070	1
MO000168071	1
MO000168080	1
MO000168091	1
MO000168092	1
MO000168093	1
MO000168094	1
MO000168095	1
MO000168114	1
MO000168115	1
MO000168117	1
MO000168135	1
MO000168136	1
MO000168139	1
MO000168147	1
MO000168194	1
MO000168204	1
MO000168208	1
MO000168213	1
MO000168215	1
MO000168221	1
MO000168223	1
MO000168225	1
MO000168236	1
MO000168241	1
MO000168248	1
MO000168274	1
MO000168276	1
MO000168335	1
MO000168340	1
MO000168357	1
MO000168391	1
MO000168401	1
MO000168402	1
MO000168428	1
MO000168461	1
MO000168485	1
MO000168487	1
MO000168501	1
MO000168507	1
MO000168508	1
MO000168589	1
MO000168627	1
MO000168642	1
MO000168663	1
MO000168664	1
MO000168675	1
MO000168681	1
MO000168706	1
MO000168707	1
MO000168713	1
MO000168714	1
MO000168719	1
MO000168720	1
MO000168721	1
MO000168723	1
MO000168732	1
MO000168745	1
MO000168751	1
MO000168752	1
MO000168759	1
MO000168760	1
MO000168855	1
MO000168856	1
MO000168857	1
MO000168858	1
MO000168867	1
MO000168868	1
MO000168879	1
MO000168880	1
MO000168925	1
MO000168942	1
MO000168943	1
MO000168944	1
MO000168945	1
MO000168946	1
MO000168953	1
MO000168983	1
MO000168986	1
MO000168995	1
MO000169015	1
MO000169029	1
MO000169030	1
MO000169042	1
MO000169043	1
MO000169062	1
MO000169091	1
MO000169092	1
MO000169107	1
MO000169110	1
MO000169111	1
MO000169168	1
MO000169183	1
MO000169222	1
MO000169223	1
MO000169225	1
MO000169226	1
MO000169308	1
MO000169354	1
MO000169373	1
MO000169595	1
MO000169596	1
MO000169611	1
MO000169617	1
MO000169639	1
MO000169646	1
MO000169653	1
MO000169658	1
MO000169690	1
MO000169702	1
MO000169710	1
MO000169711	1
MO000169717	1
MO000169768	1
MO000169769	1
MO000169790	1
MO000169836	1
MO000169837	1
MO000169863	1
MO000169883	1
MO000170024	1
MO000170025	1
MO000170034	1
MO000170035	1
MO000170036	1
MO000170042	1
MO000170050	1
MO000170053	1
MO000170056	1
MO000170062	1
MO000170063	1
MO000170071	1
MO000170075	1
MO000170085	1
MO000170087	1
MO000170090	1
MO000170100	1
MO000170103	1
MO000170104	1
MO000170111	1
MO000170113	1
MO000170126	1
MO000170135	1
MO000170141	1
MO000170148	1
MO000170150	1
MO000170214	1
MO000170215	1
MO000170233	1
MO000170234	1
MO000170261	1
MO000170344	1
MO000170353	1
MO000170370	1
MO000170402	1
MO000170411	1
MO000170412	1
MO000170422	1
MO000170424	1
MO000170471	1
MO000170472	1
MO000170485	1
MO000170486	1
MO000170531	1
MO000170535	1
MO000170547	1
MO000170759	1
MO000170764	1
MO000170790	1
MO000170844	1
MO000170850	1
MO000170864	1
MO000170865	1
MO000170878	1
MO000170917	1
MO000170918	1
MO000170929	1
MO000170930	1
MO000170944	1
MO000170945	1
MO000171006	1
MO000171034	1
MO000171042	1
MO000171057	1
MO000171059	1
MO000171112	1
MO000171113	1
MO000171119	1
MO000171127	1
MO000171149	1
MO000171229	1
MO000171230	1
MO000171291	1
MO000171358	1
MO000171365	1
MO000171366	1
MO000171374	1
MO000171407	1
MO000171478	1
MO000171479	1
MO000171537	1
MO000171538	1
MO000171562	1
MO000171563	1
MO000171641	1
MO000171644	1
MO000171657	1
MO000171659	1
MO000171675	1
MO000171689	1
MO000171690	1
MO000171695	1
MO000171696	1
MO000171712	1
MO000171720	1
MO000171737	1
MO000171740	1
MO000171787	1
MO000171998	1
MO000171999	1
MO000172130	1
MO000172133	1
MO000172155	1
MO000172177	1
MO000172178	1
MO000172189	1
MO000172196	1
MO000172197	1
MO000172210	1
MO000172227	1
MO000172240	1
MO000172252	1
MO000172254	1
MO000172347	1
MO000172348	1
MO000172355	1
MO000172407	1
MO000172423	1
MO000172481	1
MO000172487	1
MO000172488	1
MO000172577	1
MO000172579	1
MO000172588	1
MO000172645	1
MO000172657	1
MO000172675	1
MO000172829	1
MO000172834	1
MO000172892	1
MO000172912	1
MO000172961	1
MO000172990	1
MO000172991	1
MO000172994	1
MO000173038	1
MO000173200	1
MO000173205	1
MO000173206	1
MO000173207	1
MO000173262	1
MO000173263	1
MO000173266	1
MO000173267	1
MO000173271	1
MO000173272	1
MO000173303	1
MO000173324	1
MO000173330	1
MO000173338	1
MO000173339	1
MO000173341	1
MO000173387	1
MO000173435	1
MO000173444	1
MO000173473	1
MO000173548	1
MO000173560	1
MO000173561	1
MO000173629	1
MO000173640	1
MO000173641	1
MO000173673	1
MO000173712	1
MO000173729	1
MO000173741	1
MO000173860	1
MO000173886	1
MO000175162	1
MO000175163	1
MO000175175	1
MO000175936	1
MO000175990	1
MO000175991	1
MO000176116	1
MO000176182	1
MO000176183	1
MO000176197	1
MO000176198	1
MO000176226	1
MO000176255	1
MO000176258	1
MO000176259	1
MO000176272	1
MO000176273	1
MO000176275	1
MO000176280	1
MO000176281	1
MO000176314	1
MO000176347	1
MO000176355	1
MO000176356	1
MO000176362	1
MO000176374	1
MO000176380	1
MO000176381	1
MO000176382	1
MO000176390	1
MO000176393	1
MO000176394	1
MO000176401	1
MO000176407	1
MO000176408	1
MO000176415	1
MO000176416	1
MO000176424	1
MO000176428	1
MO000176429	1
MO000176433	1
MO000176463	1
MO000176479	1
MO000176483	1
MO000176542	1
MO000176553	1
MO000176561	1
MO000176585	1
MO000176587	1
MO000176598	1
MO000176606	1
MO000176644	1
MO000176653	1
MO000176672	1
MO000176675	1
MO000176681	1
MO000176682	1
MO000176689	1
MO000176690	1
MO000176706	1
MO000176708	1
MO000176714	1
MO000176716	1
MO000176725	1
MO000176732	1
MO000176737	1
MO000176739	1
MO000176741	1
MO000176743	1
MO000176749	1
MO000176750	1
MO000176752	1
MO000176757	1
MO000176758	1
MO000176760	1
MO000176762	1
MO000176774	1
MO000176775	1
MO000176779	1
MO000176780	1
MO000176781	1
MO000176782	1
MO000176783	1
MO000176791	1
MO000176802	1
MO000176803	1
MO000176813	1
MO000176815	1
MO000176836	1
MO000176844	1
MO000176845	1
MO000176846	1
MO000176865	1
MO000176866	1
MO000176874	1
MO000176875	1
MO000176876	1
MO000176878	1
MO000176880	1
MO000176888	1
MO000176890	1
MO000176891	1
MO000176899	1
MO000176901	1
MO000176905	1
MO000176909	1
MO000176911	1
MO000176913	1
MO000176917	1
MO000176926	1
MO000176930	1
MO000176931	1
MO000176935	1
MO000176936	1
MO000176941	1
MO000176945	1
MO000176950	1
MO000176952	1
MO000176954	1
MO000176956	1
MO000176960	1
MO000176962	1
MO000176964	1
MO000176966	1
MO000176970	1
MO000176974	1
MO000176981	1
MO000176984	1
MO000176988	1
MO000176991	1
MO000176992	1
MO000176999	1
MO000177003	1
MO000177005	1
MO000177007	1
MO000177010	1
MO000177016	1
MO000177020	1
MO000177024	1
MO000177026	1
MO000177027	1
MO000177029	1
MO000177037	1
MO000177043	1
MO000177045	1
MO000177047	1
MO000177051	1
MO000177053	1
MO000177054	1
MO000177056	1
MO000177059	1
MO000177067	1
MO000177069	1
MO000177079	1
MO000177081	1
MO000177087	1
MO000177089	1
MO000177091	1
MO000177099	1
MO000177100	1
MO000177103	1
MO000177105	1
MO000177118	1
MO000177122	1
MO000177123	1
MO000177125	1
MO000177127	1
MO000177129	1
MO000177131	1
MO000177133	1
MO000177135	1
MO000177136	1
MO000177138	1
MO000177150	1
MO000177154	1
MO000177160	1
MO000177162	1
MO000177181	1
MO000177185	1
MO000177194	1
MO000177196	1
MO000177201	1
MO000177206	1
MO000177210	1
MO000177217	1
MO000177218	1
MO000177220	1
MO000177224	1
MO000177234	1
MO000177238	1
MO000177240	1
MO000177242	1
MO000177247	1
MO000177251	1
MO000177256	1
MO000177264	1
MO000177273	1
MO000177275	1
MO000177277	1
MO000177279	1
MO000177282	1
MO000177285	1
MO000177286	1
MO000177288	1
MO000177297	1
MO000177299	1
MO000177300	1
MO000177304	1
MO000177307	1
MO000177311	1
MO000177313	1
MO000177316	1
MO000177321	1
MO000177326	1
MO000177332	1
MO000177336	1
MO000177341	1
MO000177342	1
MO000177350	1
MO000177356	1
MO000177366	1
MO000177368	1
MO000177370	1
MO000177374	1
MO000177380	1
MO000177382	1
MO000177385	1
MO000177398	1
MO000177404	1
MO000177408	1
MO000177410	1
MO000177413	1
MO000177418	1
MO000177419	1
MO000177426	1
MO000177428	1
MO000177442	1
MO000177443	1
MO000177444	1
MO000177445	1
MO000177452	1
MO000177467	1
MO000177474	1
MO000177482	1
MO000177486	1
MO000177488	1
MO000177490	1
MO000177495	1
MO000177501	1
MO000177511	1
MO000177516	1
MO000177519	1
MO000177523	1
MO000177525	1
MO000177529	1
MO000177533	1
MO000177552	1
MO000177560	1
MO000177563	1
MO000177566	1
MO000177570	1
MO000177574	1
MO000177578	1
MO000177584	1
MO000177586	1
MO000177592	1
MO000177593	1
MO000177596	1
MO000177604	1
MO000177608	1
MO000177609	1
MO000177611	1
MO000177622	1
MO000177624	1
MO000177630	1
MO000177633	1
MO000177637	1
MO000177640	1
MO000177642	1
MO000177649	1
MO000177660	1
MO000177666	1
MO000177672	1
MO000177678	1
MO000177680	1
MO000177684	1
MO000177691	1
MO000177693	1
MO000177696	1
MO000177700	1
MO000177702	1
MO000177704	1
MO000177706	1
MO000177715	1
MO000177724	1
MO000177726	1
MO000177728	1
MO000177732	1
MO000177736	1
MO000177738	1
MO000177739	1
MO000177743	1
MO000177748	1
MO000177755	1
MO000177756	1
MO000177757	1
MO000177758	1
MO000177760	1
MO000177765	1
MO000177778	1
MO000177779	1
MO000177867	1
MO000177874	1
MO000177875	1
MO000177885	1
MO000177887	1
MO000177901	1
MO000177905	1
MO000177914	1
MO000177936	1
MO000177964	1
MO000178002	1
MO000178006	1
MO000178008	1
MO000178037	1
MO000178045	1
MO000178115	1
MO000178122	1
MO000178133	1
MO000178140	1
MO000178141	1
MO000178240	1
MO000178241	1
MO000178303	1
MO000178305	1
MO000178347	1
MO000178348	1
MO000178410	1
MO000178412	1
MO000178581	1
MO000178588	1
MO000178600	1
MO000178602	1
MO000178662	1
MO000178663	1
MO000178664	1
MO000178688	1
MO000178734	1
MO000178828	1
MO000178832	1
MO000178836	1
MO000178907	1
MO000178911	1
MO000178912	1
MO000178924	1
MO000178925	1
MO000178972	1
MO000178977	1
MO000179036	1
MO000179085	1
MO000179086	1
MO000179157	1
MO000179170	1
MO000179171	1
MO000179276	1
MO000179278	1
MO000179279	1
MO000179309	1
MO000179310	1
MO000179315	1
MO000179426	1
MO000179500	1
MO000179501	1
MO000179511	1
MO000179512	1
MO000179563	1
MO000179589	1
MO000179591	1
MO000179605	1
MO000179713	1
MO000179914	1
MO000179915	1
MO000179960	1
MO000179961	1
MO000180014	1
MO000180072	1
MO000180231	1
MO000180240	1
MO000180248	1
MO000180249	1
MO000180297	1
MO000180299	1
MO000180361	1
MO000180362	1
MO000184265	1
MO000184266	1
MO000186083	1
MO000186109	1
MO000186110	1
MO000186178	1
MO000186207	1
MO000186301	1
MO000186302	1
MO000186333	1
MO000186334	1
MO000186337	1
MO000186392	1
MO000186419	1
MO000186439	1
MO000186510	1
MO000186511	1
MO000186563	1
MO000186568	1
MO000186569	1
MO000187575	1
MO000187601	1
MO000187607	1
MO000187609	1
MO000187615	1
MO000187682	1
MO000187683	1
MO000187684	1
MO000187685	1
MO000187686	1
MO000187688	1
MO000187715	1
MO000187717	1
MO000187722	1
MO000187737	1
MO000187744	1
MO000187745	1
MO000187746	1
MO000187757	1
MO000187781	1
MO000187782	1
MO000187803	1
MO000187824	1
MO000187825	1
MO000187836	1
MO000187844	1
MO000187846	1
MO000187857	1
MO000187858	1
MO000187909	1
MO000187913	1
MO000187915	1
MO000188072	1
MO000188074	1
MO000188075	1
MO000188076	1
MO000188085	1
MO000188093	1
MO000188094	1
MO000188258	1
MO000188261	1
MO000188267	1
MO000188283	1
MO000188284	1
