ID	Average Intensity
B4DSJ8	2.4430436113765017
B4DSM5	8.045959997190362
B4DT31	961.0165217959136
B4DT33	2.1477976222258253
B4DT35	87.5527999630473
B4DT77	682.670104804826
B4DT96	8.25336193905045
B4DTD1	17.739294441687196
B4DTG6	16.378173273346547
B4DTJ5	2.5494346888140176
B4DTL2	106.81240635590116
B4DTN4	26.983193590967296
B4DTR1	29.743935568381694
B4DTU0	616.8875551693777
B4DTU4	15.18170705557486
B4DU04	1.9200431673804823
B4DU28	122.41180404673045
B4DUE9	11.771266214968161
B4DUL4	62.44361500977779
B4DUR8	3898.211353970342
B4DUT8	2583.6710375254743
B4DUV4	587.2821780103978
B4DUV6	29.844465937493638
B4DUX6	71.7163202394266
B4DV59	2.698069205230267
B4DV65	3.9525882757985635
B4DVE7	692.8501305568298
B4DVJ1	9.2721941726674
B4DVK3	19.766442832792315
B4DVN5	9.356325450063215
B4DVQ4	9.515607900687868
B4DVV9	26.688554017867574
B4DVY1	927.4204900378104
B4DW59	115.0562725611495
B4DW73	29.145855759281837
B4DW75	4.427805225390493
B4DWI3	23.974213082299592
B4DWJ1	135.71135745409487
B4DWL3	52.106168402787006
B4DWR9	37.039066002730664
B4DWT1	525.2045808643625
B4DWW1	417.3779782621653
B4DWZ0	30.966559581292405
B4DX30	83.46743022547075
B4DX66	15.057128085933773
B4DXA1	4.5996516485518555
B4DXE2	1173.8805847835374
B4DXM1	28.81146230095887
B4DXP9	690.3994080855102
B4DXW1	1916.0817620186538
B4DXW4	37.733828719665084
B4DXY7	930.9803812547208
B4DXZ6	354.8457134510861
B4DY08	8345.795339165337
B4DY35	19.24276111242822
B4DYB4	195.84100343292448
B4DYV5	44.90865601196717
B4DZ70	28.34935099866839
B4DZG6	22.016304645240464
B4DZM8	519.7825807545345
B4DZU5	21.813587150783153
B4E026	3.9334048437993485
B4E040	172.5209565800476
B4E0G8	250.12494772541498
B4E0K5	556.9070905598994
B4E0K6	111.94462051863908
B4E0Q3	23.777732500688987
B4E0T7	10.145970858116923
B4E0V0	249.14801495963715
B4E0W6	12.059190759682247
B4E0X2	13.487096923614516
B4E107	6.0014056010963
B4E1G1	140.51681986101966
B4E1J0	6.119244031309137
B4E1K0	25.064146499867217
B4E1Q4	12.846320293145737
B4E1S6	21.526128028933588
B4E241	3908.2223197067296
B4E283	238.43260209726947
B4E2G4	2.951687130317824
B4E2I7	296.6121892903767
B4E2S7	632.7748376730849
B4E2V1	212.07326001552053
B4E2W0	598.5068683642734
B4E351	75.1538336257494
B4E3C4	419.76100371885633
B4E3E5	2.9454418755774157
B4E3H6	38.30319514705151
B4E3P0	1528.8670005130703
B5LY68	93.5757014288121
B5MBZ0	90.77532309899911
B5MC38	143.14288785801537
B5MC59	2079.4847908909296
B5MC72	17.1084771610797
B5MCC5	52.86154830140552
B5MCC7	548.6929318828786
B5MCW9	93.88114080912285
B5MCX3	1588.997225306626
B5MD38	541.3248203798246
B5MD87	696.4869687385028
B5MDZ7	1.0765893627174066
B5ME19	782.4639757964612
B5ME91	34.669435804809495
B5MEE5	2.466657246323213
B5MEG9	774.2758394843183
B7WP27	2.9104742183466303
B7WPF4	8.555479072734599
B7Z1C6	10.652088726024232
B7Z1G9	27.371769614080605
B7Z1J9	70.85294572834903
B7Z1N3	56.16376687971301
B7Z207	6.486823173823836
B7Z230	52.48340036929581
B7Z233	730.7863969676016
B7Z254	2980.607917817724
B7Z265	8.847622574665618
B7Z2S5	2097.6235877995523
B7Z2X9	13562.972543902077
B7Z2Y5	10.254997624915895
B7Z314	7.313374349210667
B7Z321	26.42159961706804
B7Z341	277.3087345241844
B7Z367	29.733490813482362
B7Z3B5	14.68929971559109
B7Z3D5	14.37275201712539
B7Z3I9	62.014560109726474
B7Z3M9	51.05266502823898
B7Z3R2	0.7534083003242993
B7Z3Z9	24.57661134471755
B7Z403	646.3806404116817
B7Z452	23.265462644160035
B7Z463	685.9715649964039
B7Z468	915.4409427495275
B7Z4A7	8.623761795466468
B7Z4K6	30.397625390819087
B7Z4L4	1555.176238808101
B7Z4M0	143.4093174936576
B7Z4Q3	626.1904255255115
B7Z4R0	1.5932092972482355
B7Z509	72.25380557011717
B7Z514	746.4132672607342
B7Z524	58.62358731825577
B7Z528	15.093004183991033
B7Z594	236.37452124655732
B7Z5C3	10.64037807118731
B7Z5R1	69.64421070351369
B7Z5W1	26.92372957490729
B7Z5W8	538.8836668684133
B7Z5X7	10.578013736556834
B7Z660	4.536052343668947
B7Z683	12.861063664658529
B7Z686	29.64354310253373
B7Z6A8	180.6479806920018
B7Z6B8	807.4934370263489
B7Z6E8	437.7073247398695
B7Z6I5	102.47206399752329
B7Z6L5	751.3418671817249
B7Z6M1	1983.1761910691139
B7Z6P0	187.2235993308456
B7Z6P2	54.122167341229485
B7Z6Q6	79.72242667581504
B7Z6Q8	24.210975115465374
B7Z6V0	2.2256475780061873
B7Z6Z4	10882.22467971757
B7Z7A3	154.90183446621194
B7Z7A5	154.25286675691018
B7Z7A9	31527.51521631737
B7Z7B0	16.69569549112039
B7Z7M6	84.55189394512348
B7Z7N6	6.746086774991658
B7Z7P0	25.591876411465726
B7Z7X8	34.76175488137182
B7Z7Z8	102.13374177461039
B7Z817	24.239672720286432
B7Z840	348.45196162855825
B7Z932	1.127216829111156
B7Z952	175.48516668471376
B7Z9C2	4832.84672909933
B7Z9D5	2.052273749163684
B7Z9I1	81.08282936696702
B7Z9I3	18.508279625270085
B7Z9K1	135.66998888555014
B7Z9L0	2982.06602201909
B7Z9L2	40.6366393091272
B7Z9S8	1020.4508506531196
B7Z9U9	111.72177934135138
B7ZAQ6-2	9.824086547039077
B7ZAR1	3404.407842498399
B7ZAV6	3170.9583769742158
B7ZBG9	5436.764464494948
B7ZBQ3	70.57150078193914
B7ZC06	17.516202243607555
B7ZKK9	52.410443201601545
B7ZKW8	2.2218967454536136
B7ZL90	17.533482418410166
B7ZLQ8	4.113832067544874
B7ZM82	4.421812189268328
B7ZMI3	15.239351880335123
B7ZMI4	2.6609450925141824
B8ZZ43	239.78187370358452
B8ZZ54	11371.568989729338
B8ZZ77	51.39535281674878
B8ZZ80	4.374151634776054
B8ZZA8	250.21548454274753
B8ZZC9	2311.5027401016196
B8ZZD4	2.9720670846886375
B8ZZD8	41.40876462500931
B8ZZF0	68.82005911646752
B8ZZG1	7.387599313615352
B8ZZJ1	3.4506852731648467
B8ZZJ9	24.87335616369943
B8ZZK5	17.211335531773805
B8ZZQ4	80.09201109570526
B8ZZQ6	143.87187037140689
B8ZZS4	4.681828272965402
B8ZZW2	0.5359584236077428
B8ZZY8	24.73091460652252
B9A008	15.467691312293852
B9A058	13.650999360568239
B9EGP5	3.185211402191919
B9TWZ6	11.509153253589533
B9TX55	1.423859371392483
B9ZVN9	19.54674322546889
B9ZVR1	1083.5798914766483
B9ZVT1	13.439708826685388
B9ZVU2	130.60967249110558
B9ZVX0	290.52621591251
C0H5W9	200.7555928789517
C0H5Y7	13.481765537755463
C4AM86	157.74691390520618
C9IYD3	20.339725380622543
C9IYL4	5.010585473687845
C9IYM2	1206.3618114560363
C9IYN9	119.44405922144736
C9IYT0	498.15656735798143
C9IZ32	49.69526629338177
C9IZD2	99.27684634512677
C9IZD3	51.421925052538555
C9IZK7	205.67073695615295
C9IZQ6	1.6140328320174009
C9IZS4	991.8833382652989
C9IZY8	14.86549429934707
C9J014	24.50299880683164
C9J038	11.177560262148198
C9J050	89.46338978818486
C9J0A5	10.46039502507384
C9J0I9	16.289815517020084
C9J0J7	59.191792641014004
C9J0K6	1575.4037487354622
C9J0Q5	2.491080291862015
C9J0V6	5.83866081725172
C9J173	2041.1151077281029
C9J1E5	684.7285825576292
C9J1E7	457.1366940525757
C9J272	12.88987945930671
C9J2P9	3.1110512731702906
C9J2U4	16.621293245639194
C9J2Y9	79.20699077997014
C9J316	17.20747116142026
C9J338	82.37595432587291
C9J361	68.05810202592232
C9J381	222.33555281733214
C9J3P4	6.4835739178397755
C9J406	591.3968936736545
C9J453	21.193017776141673
C9J470	211.02927623679767
C9J486	137.79393596253385
C9J494	25.687256647033124
C9J4I9	3.89028996687969
C9J4K0	8.673472931286414
C9J4W5	14430.631152041598
C9J502	214.4334805212674
C9J578	188.48852034100167
C9J592	1329.9440230543844
C9J5H8	23.020022614425162
C9J5J3	462.8605912213927
C9J5N1	56.84118535994311
C9J5W5	106.7975163229849
C9J5W6	1647.2617980926939
C9J668	25.292992439788
C9J670	34.003523509137494
C9J673	511.6763634743923
C9J6D1	2334.206357212669
C9J6P4	145.29251605492
C9J712	41.68212610907901
C9J715	16.338140762956726
C9J792	1457.341707968548
C9J7L0	935.8231220150558
C9J7L5	50.51151819131277
C9J7P5	46.554464314548824
C9J7X7	27.970806758694657
C9J808	98.08572707098907
C9J840	27.32988134362816
C9J880	8.716501448725872
C9J8D4	188.83360918052836
C9J8E1	87.6073454009755
C9J8K7	17.275848462075828
C9J8Q9	15.531474146549007
C9J8R4	104.8893897875137
C9J8R8	83.26606656837615
C9J8T0	6.468349445336635
C9J931	4709.465660002109
C9J9B2	71.21596887652535
C9J9E4	272.54463689182495
C9J9K3	7467.919506308392
C9J9W7	11.440474806631936
C9JA93	5.43371058209915
C9JAA9	30.480463831390733
C9JAF7	85.45733691333098
C9JAM8	496.5245878690405
C9JB25	1557.8748235655166
C9JB30	81.39612633655521
C9JB80	48.456857479744414
C9JBJ6	58.51562885772101
C9JBL1	404.2399590595667
C9JBN1	520.0048019502633
C9JBV1	91.09529506392202
C9JBZ4	2.4886789612518374
C9JC63	36.172250102886004
C9JCN8	26.43263928433567
C9JCP3	4.490517500451178
C9JD87	84.93370045235602
C9JDG0	23.85529637206428
C9JDL2	19228.989705090906
C9JE12	68.73415480961856
C9JEM7	50.19120410429838
C9JEV6	104.68331553925353
C9JEX1	49.26416226527676
C9JEZ4	73.3518898940093
C9JF15	657.6838982507477
C9JFA7	9.160585297127666
C9JFE4	321.7968613188454
C9JFK9	336.63082957792676
C9JFR7	396.78562190807963
C9JG32	33.30292745210272
C9JG86	0.8566658759884045
C9JG97	57.83315192376226
C9JGP4	13.88724069303688
C9JGV1	12.134696165182724
C9JH18	37.007065808594646
C9JH55	43.7427409377226
C9JH90	1.2637547062206864
C9JHG2	33.68546661946447
C9JHK9	225.69811307178463
C9JHL4	39.40111622030565
C9JHS6	20.38669698407412
C9JHU5	25.00010517527704
C9JIE4	0.08808572423185784
C9JIK8	1.8669624931562305
C9JIR3	23.298136329342572
C9JIR6	68.83611121937984
C9JIZ0	1461.975765985708
C9JJP5	1181.4449744102358
C9JJP8	977.1817900515592
C9JJQ0	17.937322416219903
C9JJT6	123.66401205739001
C9JJV1	87.355487552681
C9JK83	80.4657742736262
C9JKA9	7.619236845488442
C9JKF1	7.70154506480992
C9JKM9	521.4245193864018
C9JLE1	81.44298994429985
C9JLU1	33.44566574933359
C9JLV4	1.3791696854530353
C9JLW8	52.2765593771615
C9JM50	6221.661671071015
C9JM79	83.69273418568397
C9JMN9	604.6523768098052
C9JMU5	1689.0050440157277
C9JN15	227.6013284889063
C9JNI7	244.50591476787827
C9JNU9	1.2426077761925631
C9JP00	317.9332400186858
C9JP35	803.673230745847
C9JP85	34.934786414095235
C9JPA8	115.67241621671268
C9JPE8	262.69385608303685
C9JPP3	294.86367787155086
C9JPR2	149.61534136262077
C9JPT4	4.578672774168543
C9JQ19	6.413310803094145
C9JQ41	216.9995480790572
C9JQ55	559.5995899786485
C9JQD4	907.020463274557
C9JQQ2	4.055025597582012
C9JQQ5	26.212289151459018
C9JQR6	32.79186533547281
C9JQT2	93.98602124831801
C9JRD9	43.18066524693671
C9JRH2	698.0009936098284
C9JRJ5	47.66897561393192
C9JRP8	182.71543651642912
C9JRV9	146.7436048546928
C9JRZ8-2	73.60317507225686
C9JSL2	93.80534753248239
C9JSR4	28.217827161724955
C9JSZ1	1224.5874441180424
C9JT21	31.505807000497725
C9JTA2	42.45862843091096
C9JTN7	119.03878163026398
C9JV95	42.9646037265635
C9JVA8	63.14213282473981
C9JVE2	72.13627935804655
C9JVY5	259.0727527777138
C9JW67	243.0272653394953
C9JWG9	17.21551233749056
C9JWI7	41.927838916386634
C9JX83	18.949380145337493
C9JXC3	126.79156296740415
C9JXK0	453.9169310985824
C9JXQ7	60.95042272731879
C9JY10	3.5756087918224413
C9JYB3	73.58453642724879
C9JYI7	14.543601107103989
C9JYK0	21.078662731338984
C9JZI7	1468.2358739039114
C9JZL3	67.39387933056061
C9JZL8	864.3892303141955
C9JZP1	379.69244091741473
C9JZT2	38.64444651978673
C9JZY6	119.12181302768161
C9K0F9	2.61023729603092
C9K0L8	164.47410015483868
D0UFD3	216.62157726128032
D3DNT2	887.7369683754687
D3DQV9	376.74774554496946
D3DRA3	2280.8809303445523
D3DRR9	15.804384448778231
D3DU85	139.75655456287114
D4QA03	9.919470497482044
D6R905	33.56887188342561
D6R918	452.94362701138493
D6R922	37.74888982603146
D6R938	174.71359703787448
D6R959	49.777101754088434
D6R9C3	595.424394654739
D6R9C8	56.218507733712286
D6R9G1	72.43863708093542
D6R9J0	12.130546697004021
D6R9L0	5465.815067300279
D6R9L5	1874.550838182637
D6R9P3	2535.709738486439
D6R9Q9	366.62901134481353
D6R9V2	3.3357496627260237
D6R9X8	1294.4722163219242
D6RA32	367.1796419997605
D6RA38	4.552990560722556
D6RA57	16.509820707426215
D6RA82	1679.4564553308628
D6RA93	100.60846779481841
D6RAC7	1414.3910501168662
D6RAD4	51.194032166823064
D6RAH7	1557.6627469554492
D6RAI5	587.2722116574123
D6RAN8	115.95591528578596
D6RAS7	5444.178632793197
D6RAT0	6430.163275893564
D6RAT4	105.92374579889344
D6RAW1	7.599936747429345
D6RAX2	344.4492129208829
D6RAY7	221.572737905598
D6RB78	398.4088239805982
D6RBL5	12180.431380124763
D6RBM0	6542.3768422122885
D6RBN9	16.517536571470636
D6RBR7	47.72831784848227
D6RBS5	5.563731599791457
D6RBU4	5.859904715499965
D6RBV2	797.5037523527174
D6RBW1	620.786203624325
D6RCB6	5.277764357472135
D6RCD0	253.40356940502508
D6RCE4	2.096252960207533
D6RCQ8	172.05797187663705
D6RCT7	9.019459226596538
D6RD46	20.90341181882127
D6RD62	7.424016999504726
D6RD65	12.169713821105908
D6RD67	97.17673831560259
D6RD79	66.97605776870788
D6RDA9	79.09967395215855
D6RDI3	2.153318052943377
D6RDJ1	460.90577137038076
D6RDU5	834.2939296140249
D6RDY6	510.64004509355647
D6RE17	5.676151972101473
D6REM4	87.78085224423069
D6REP5	0.5962639560276988
D6REQ6	20.878012827453084
D6REX3	314.9197185185161
D6RF12	246.06090983168605
D6RF21	11.877775781210188
D6RF48	12.860167176029698
D6RF62	2333.4839525613443
D6RF93	75.6223569276083
D6RFW1	16.444759337933377
D6RG00	2485.6287315339277
D6RG13	6849.843566891721
D6RGI3	933.6614241357265
D6RGX2	5.18433247350659
D6RGZ3	2.4672784614977776
D6RH22	327.38913901375173
D6RH30	61.041861638911755
D6RHC4	35.38367974677216
D6RHI9	16.621330600496627
D6RHU3	11.653661264112493
D6RID8	3.7943029040494425
D6RIF6	50.74118125972545
D6RIT2	6716.0332508624215
D6RIU2	12.955335404234773
D6RIZ4	25.050985187970845
D6RIZ9	12.112345408759033
D6RJ07	23.629264222634987
D6RJ90	31.95821315076904
D6RJ98	3.645324237271964
D6RJB1	5.971258546612529
D9N155	86.69514374190607
D9YZV2	1673.7683863587986
D9YZV3	1593.9446228731238
D9YZV8	1764.299570895605
E1P5S2	888.3490235128821
E2PU09	43.134342927693254
E2QRD4	1.3035276494155883
E2QRD5	11.23246127134687
E2QRF9	17.54858025127842
E2QRH7	82.72919867734298
E2QRK7	8.355023228447589
E2QRL8	44.95056295623627
E2QRM3	520.1993807683222
E3W994	32.41228956933854
E5RFJ3	847.7175789410423
E5RFK8	10.637231560463446
E5RFP6	329.18498937604323
E5RFU0	12.634061018432508
E5RFV3	125.81957244935035
E5RFV8	14.033657445706067
E5RG13	137.33388617248414
E5RG17	31.54531761042248
E5RG31	198.80207836210133
E5RG67	78.37952476181188
E5RG68	595.115530125469
E5RG94	241.5341061367348
E5RGA2	767.0502293065495
E5RGB1	5.057863664064019
E5RGD9	3051.2498860417154
E5RGH3	3017.0422843800716
E5RGN3	2285.5645371677383
E5RGQ3	128.9919104347625
E5RGQ4	24.739690327862178
E5RGS2	24.80106091489456
E5RGS9	160.5606122286723
E5RGV5	111.38142992468002
E5RGX5	789.4616146213045
E5RGX6	22.764667005694637
E5RGZ4	11181.101212586509
E5RH42	3390.643757625937
E5RH50	165.2092014231228
E5RH53	11.39828542152533
E5RH83	4.578956741864317
E5RHA5	0.8754275636978728
E5RHE1	232.4752925064875
E5RHH1	5864.800808415321
E5RHI2	12.279950765409428
E5RHK2	30.19308433935038
E5RHK8	115.40803119986901
E5RIC7	117.83750933193741
E5RIF2	6.384249584899301
E5RIM3	134.09344830588128
E5RIM7	1907.1108256504858
E5RIP7	135.7545956401126
E5RIT2	22.784959584440013
E5RIT6	4029.514331795939
E5RIU6	1033.455976305467
E5RIV7	86.86966555415655
E5RIW3	2487.257323431475
E5RIY0	33.54330393801011
E5RIZ0	2.789827948685544
E5RIZ4	103.81204401595139
E5RJ24	754.7815480628547
E5RJ52	78.575416386109
E5RJ62	21.383443779943153
E5RJ67	36.16760350160851
E5RJ68	126.88642920080453
E5RJA0	245.004586333875
E5RJN7	29.157080282026495
E5RJN9	16.80855782722564
E5RJU5	3.6154708294498326
E5RJU9	290.53980516645663
E5RJW4	47.327122029346974
E5RJZ1	50.12623138316031
E5RK04	185.1696795355295
E7EM64	254.90993094681414
E7EMA5	5.992968868404662
E7EMB7	18.04955575351157
E7EMC3	7.922033489018368
E7EMD0	114.00005251522919
E7EMK8	621.8586677766477
E7EMM4	12.317781748921352
E7EMR6	452.7075325624919
E7EMS9	73.13617107426458
E7EMV7	1.8349283621977435
E7EMZ9	6.031887088247402
E7EN19	48.06808305253826
