"","TF","symbol","gene"
"1654","V.NFKAPPAB_01","RELA","SRPK1"
"1655","V.NFKAPPAB_01","RELA","EVL"
"1656","V.NFKAPPAB_01","RELA","FGF13"
"1657","V.NFKAPPAB_01","RELA","LTBP3"
"1658","V.NFKAPPAB_01","RELA","ITGB8"
"1659","V.NFKAPPAB_01","RELA","SELPLG"
"1660","V.NFKAPPAB_01","RELA","RRM2B"
"1661","V.NFKAPPAB_01","RELA","PKIA"
"1662","V.NFKAPPAB_01","RELA","CD55"
"1663","V.NFKAPPAB_01","RELA","EGFR"
"1664","V.NFKAPPAB_01","RELA","FN1"
"1665","V.NFKAPPAB_01","RELA","HUWE1"
"1666","V.NFKAPPAB_01","RELA","PLK1"
"1667","V.NFKAPPAB_01","RELA","TBL1X"
"1668","V.NFKAPPAB_01","RELA","KAT2A"
"1669","V.NFKAPPAB_01","RELA","TPX2"
"1670","V.NFKAPPAB_01","RELA","LIMK2"
"1671","V.NFKAPPAB_01","RELA","VIM"
"1672","V.NFKAPPAB_01","RELA","TP53"
"1673","V.P50RELAP65_Q5_01","RELA","FBLN1"
"1674","V.P50RELAP65_Q5_01","RELA","COL13A1"
"1675","V.P50RELAP65_Q5_01","RELA","EGFR"
"1676","V.P50RELAP65_Q5_01","RELA","SRPK1"
"1677","V.P50RELAP65_Q5_01","RELA","ARID3A"
"1678","V.P50RELAP65_Q5_01","RELA","TNK2"
"1679","V.P50RELAP65_Q5_01","RELA","RHOD"
"1680","V.P50RELAP65_Q5_01","RELA","ICAM1"
"1681","V.P50RELAP65_Q5_01","RELA","BIRC6"
"1682","V.P50RELAP65_Q5_01","RELA","TACC1"
"1683","V.P50RELAP65_Q5_01","RELA","ROCK1"
"1684","V.P50RELAP65_Q5_01","RELA","CKAP5"
"1685","V.P50RELAP65_Q5_01","RELA","CABLES2"
"1686","V.P50RELAP65_Q5_01","RELA","NMT2"
"1687","V.P50RELAP65_Q5_01","RELA","ADAM9"
"1688","V.P50RELAP65_Q5_01","RELA","SNAP29"
"1689","V.P50RELAP65_Q5_01","RELA","IL7R"
"1690","V.P50RELAP65_Q5_01","RELA","BACE1"
"1691","V.P50RELAP65_Q5_01","RELA","MEX3B"
"1692","V.P50RELAP65_Q5_01","RELA","TGFA"
"1693","V.P50RELAP65_Q5_01","RELA","LRP1"
"1694","V.P50RELAP65_Q5_01","RELA","HMGB2"
"1695","V.P50RELAP65_Q5_01","RELA","HMGA2"
"1696","V.P50RELAP65_Q5_01","RELA","GSN"
"1697","V.P50RELAP65_Q5_01","RELA","PTPRA"
"1698","V.P50RELAP65_Q5_01","RELA","CDC20"
"1699","V.P50RELAP65_Q5_01","RELA","MAD2L2"
"1700","V.P50RELAP65_Q5_01","RELA","LTBP3"
"1701","V.P50RELAP65_Q5_01","RELA","ATF3"
"1702","V.P50RELAP65_Q5_01","RELA","IL4R"
"1703","V.P50RELAP65_Q5_01","RELA","MAPT"
"1704","V.P50RELAP65_Q5_01","RELA","FN1"
"1705","V.P50RELAP65_Q5_01","RELA","TNIK"
"1706","V.P50RELAP65_Q5_01","RELA","MAPK13"
"1707","V.P50RELAP65_Q5_01","RELA","TAF1B"
"1708","V.P50RELAP65_Q5_01","RELA","NUF2"
"1709","V.P50RELAP65_Q5_01","RELA","STX6"
"1710","V.P50RELAP65_Q5_01","RELA","TRIM33"
"1711","V.P50RELAP65_Q5_01","RELA","TAF12"
"1712","V.P50RELAP65_Q5_01","RELA","VIM"
"1713","V.P50RELAP65_Q5_01","RELA","TBL1X"
"1714","V.P50RELAP65_Q5_01","RELA","IGF1R"
"1715","V.P50RELAP65_Q5_01","RELA","KAT2A"
"1716","V.P50RELAP65_Q5_01","RELA","S100A2"
"1717","V.P50RELAP65_Q5_01","RELA","SERPINA1"
"1718","V.P50RELAP65_Q5_01","RELA","SELPLG"
"1719","V.P50RELAP65_Q5_01","RELA","CD55"
"1720","V.P50RELAP65_Q5_01","RELA","LIMK2"
"1721","V.P50RELAP65_Q5_01","RELA","FGF13"
"1722","V.P50RELAP65_Q5_01","RELA","PIAS3"
"1723","V.P50RELAP65_Q5_01","RELA","SMAD4"
"1724","V.P50RELAP65_Q5_01","RELA","TGFB1"
"1725","V.P50RELAP65_Q5_01","RELA","MOCOS"
"1726","V.P50RELAP65_Q5_01","RELA","FYN"
"1727","V.P50RELAP65_Q5_01","RELA","DNAJB2"
"1728","V.P50RELAP65_Q5_01","RELA","ITGB8"
"1729","V.P50RELAP65_Q5_01","RELA","TP53"
"1730","V.P50RELAP65_Q5_01","RELA","EVL"
"1731","V.P50RELAP65_Q5_01","RELA","SH3YL1"
"1732","V.P50RELAP65_Q5_01","RELA","SNRPA"
"1733","V.P50RELAP65_Q5_01","RELA","CXXC5"
"1734","V.P50RELAP65_Q5_01","RELA","RFWD2"
"1735","V.P50RELAP65_Q5_01","RELA","TRIOBP"
"1736","V.P50RELAP65_Q5_01","RELA","HUWE1"
"1737","V.P50RELAP65_Q5_01","RELA","SHC1"
"1738","V.P50RELAP65_Q5_01","RELA","TPX2"
"1739","V.P50RELAP65_Q5_01","RELA","SKIL"
"1740","V.P50RELAP65_Q5_01","RELA","PKIA"
"1741","V.P50RELAP65_Q5_01","RELA","BUB1"
"1742","V.P50RELAP65_Q5_01","RELA","PAG1"
"1743","V.P50RELAP65_Q5_01","RELA","PLK1"
"1744","V.P50RELAP65_Q5_01","RELA","RRM2B"
"1745","V.RELA_03","RELA","PKIA"
"1746","V.RELA_03","RELA","TOP2A"
"1747","V.RELA_03","RELA","TPX2"
"1748","V.RELA_03","RELA","KLHL12"
"1749","V.RELA_03","RELA","LRP1"
"1750","V.RELA_03","RELA","ADAM9"
"1751","V.RELA_03","RELA","TACC1"
"1752","V.RELA_03","RELA","SRPK1"
"1753","V.RELA_03","RELA","ROCK1"
"1754","V.RELA_03","RELA","CD55"
"1755","V.RELA_03","RELA","MAPT"
"1756","V.RELA_03","RELA","FN1"
"1757","V.RELA_03","RELA","STX6"
"1758","V.RELA_03","RELA","TAF12"
"1759","V.RELA_03","RELA","BIRC6"
"1760","V.RELA_03","RELA","CKAP5"
"1761","V.RELA_03","RELA","S100A2"
"1762","V.RELA_03","RELA","MAD2L2"
"1763","V.RELA_03","RELA","BACE1"
"1764","V.RELA_03","RELA","TNK2"
"1765","V.RELA_03","RELA","ARID3A"
"1766","V.RELA_03","RELA","NUF2"
"1767","V.RELA_03","RELA","PTPRA"
"1768","V.RELA_03","RELA","NDC80"
"1769","V.RELA_03","RELA","VIM"
"1770","V.RELA_03","RELA","HMGB2"
"1771","V.RELA_03","RELA","IGF1R"
"1772","V.RELA_03","RELA","MEX3B"
"1773","V.RELA_03","RELA","RASGRF1"
"1774","V.RELA_03","RELA","HMGA2"
"1775","V.RELA_03","RELA","TRIOBP"
"1776","V.RELA_03","RELA","BGN"
"1777","V.RELA_03","RELA","EVL"
"1778","V.RELA_03","RELA","NMT2"
"1779","V.RELA_03","RELA","BUB1"
"1780","V.RELA_03","RELA","LTBP3"
"1781","V.RELA_03","RELA","ICAM1"
"1782","V.RELA_03","RELA","TPR"
"1783","V.RELA_03","RELA","ATF3"
"1784","V.RELA_03","RELA","KAT2A"
"1785","V.RELA_03","RELA","IL4R"
"1786","V.RELA_03","RELA","MAPK13"
"1787","V.RELA_03","RELA","SNRPA"
"1788","V.RELA_03","RELA","CDC20"
"1789","V.RELA_03","RELA","GSN"
"1790","V.RELA_03","RELA","ITGB8"
"1791","V.RELA_03","RELA","TRIM33"
"1792","V.RELA_03","RELA","TGFB1"
"1793","V.RELA_03","RELA","RFWD2"
"1794","V.RELA_03","RELA","SKIL"
"1795","V.RELA_03","RELA","TNIK"
"1796","V.RELA_03","RELA","SNAP29"
"1797","V.RELA_03","RELA","MOCOS"
"1798","V.RELA_03","RELA","HUWE1"
"1799","V.RELA_03","RELA","SELPLG"
"1800","V.RELA_03","RELA","COL13A1"
"1801","V.RELA_03","RELA","PIAS3"
"1802","V.RELA_03","RELA","TGFA"
"1803","V.RELA_03","RELA","DNAJB2"
"1804","V.RELA_03","RELA","FBLN1"
"1805","V.RELA_03","RELA","ANXA1"
"1806","V.RELA_03","RELA","CABLES2"
"1807","V.RELA_03","RELA","LIMK2"
"1808","V.RELA_03","RELA","SH3YL1"
"1809","V.RELA_03","RELA","SHC1"
"1810","V.RELA_03","RELA","PLK1"
"1811","V.RELA_03","RELA","FGF13"
"1812","V.RELA_03","RELA","TP53"
"1813","V.RELA_03","RELA","RHOD"
"1814","V.RELA_03","RELA","FYN"
"1815","V.RELA_03","RELA","SERPINA1"
"1816","V.RELA_03","RELA","SMAD4"
"1817","V.RELA_03","RELA","CXXC5"
"1818","V.RELA_03","RELA","TAF1B"
"1819","V.RELA_03","RELA","EGFR"
"1820","V.RELA_03","RELA","PAG1"
"1821","V.RELA_03","RELA","RRM2B"
"1822","V.RELA_03","RELA","AURKA"
"1823","V.RELA_03","RELA","TBL1X"
"1824","V.RELA_03","RELA","IL7R"
"1825","V.RELA_08","RELA","ADAM9"
"1826","V.RELA_08","RELA","RHOD"
"1827","V.RELA_08","RELA","HMGB2"
"1828","V.RELA_08","RELA","HUWE1"
"1829","V.RELA_08","RELA","IL4R"
"1830","V.RELA_08","RELA","TGFB1"
"1831","V.RELA_08","RELA","ICAM1"
"1832","V.RELA_08","RELA","KAT2A"
"1833","V.RELA_08","RELA","CDC20"
"1834","V.RELA_08","RELA","CD55"
"1835","V.RELA_08","RELA","NUF2"
"1836","V.RELA_08","RELA","CABLES2"
"1837","V.RELA_08","RELA","SRPK1"
"1838","V.RELA_08","RELA","FYN"
"1839","V.RELA_08","RELA","PKIA"
"1840","V.RELA_08","RELA","VIM"
"1841","V.RELA_08","RELA","RRM2B"
"1842","V.RELA_08","RELA","LRP1"
"1843","V.RELA_08","RELA","RASGRF1"
"1844","V.RELA_08","RELA","SERPINA1"
"1845","V.RELA_08","RELA","ARID3A"
"1846","V.RELA_08","RELA","ROCK1"
"1847","V.RELA_08","RELA","RFWD2"
"1848","V.RELA_08","RELA","LTBP3"
"1849","V.RELA_08","RELA","SNRPA"
"1850","V.RELA_08","RELA","DNAJB2"
"1851","V.RELA_08","RELA","FGF13"
"1852","V.RELA_08","RELA","FN1"
"1853","V.RELA_08","RELA","SMAD4"
"1854","V.RELA_08","RELA","TPR"
"1855","V.RELA_08","RELA","MEX3B"
"1856","V.RELA_08","RELA","SELPLG"
"1857","V.RELA_08","RELA","PLK1"
"1858","V.RELA_08","RELA","BACE1"
"1859","V.RELA_08","RELA","SH3YL1"
"1860","V.RELA_08","RELA","PIAS3"
"1861","V.RELA_08","RELA","TNIK"
"1862","V.RELA_08","RELA","EGFR"
"1863","V.RELA_08","RELA","TBL1X"
"1864","V.RELA_08","RELA","IGF1R"
"1865","V.RELA_08","RELA","IL7R"
"1866","V.RELA_08","RELA","S100A2"
"1867","V.RELA_08","RELA","EVL"
"1868","V.RELA_08","RELA","TNK2"
"1869","V.RELA_08","RELA","HMGA2"
"1870","V.RELA_08","RELA","BUB1"
"1871","V.RELA_08","RELA","FBLN1"
"1872","V.RELA_08","RELA","LIMK2"
"1873","V.RELA_08","RELA","TP53"
"1874","V.RELA_08","RELA","ITGB8"
"1875","V.RELBP52_01","RELA","HMGB2"
"1876","V.RELBP52_01","RELA","TP53"
"1877","V.RELBP52_01","RELA","EGFR"
"1878","V.RELBP52_01","RELA","TBL1X"
"1879","V.RELBP52_01","RELA","SNRPA"
"1880","V.RELBP52_01","RELA","S100A2"
"1881","V.SNA_01","SNAI1","SRPK1"
"1882","V.SNA_01","SNAI1","HMGA2"
"1883","V.SNA_01","SNAI1","SNRPA"
"1884","V.SNA_01","SNAI1","EGFR"
"1885","V.SNA_01","SNAI1","CD55"
"1886","V.SNA_01","SNAI1","TOP2A"
"1887","V.SNA_01","SNAI1","BGN"
"1888","V.SNA_01","SNAI1","COL13A1"
"1889","V.SNA_01","SNAI1","CABLES2"
"1890","V.SNA_01","SNAI1","MAPK13"
"1891","V.SNA_01","SNAI1","NUF2"
"1892","V.SNA_01","SNAI1","TNK2"
"1893","V.SNA_01","SNAI1","STX6"
"1894","V.SNA_01","SNAI1","ADAM9"
"1895","V.SNA_01","SNAI1","SELPLG"
"1896","V.SNA_01","SNAI1","HUWE1"
"1897","V.SNA_01","SNAI1","MAD2L2"
"1898","V.SNA_01","SNAI1","LTBP3"
"1899","V.SNA_01","SNAI1","CDC20"
"1900","V.SNA_01","SNAI1","SERPINA1"
"1901","V.SNA_01","SNAI1","TPR"
"1902","V.SNA_01","SNAI1","PKIA"
"1903","V.SNA_01","SNAI1","ARID3A"
"1904","V.SNA_01","SNAI1","PIAS3"
"1905","V.SNA_01","SNAI1","TACC1"
"1906","V.SNA_01","SNAI1","TGFA"
"1907","V.SNA_01","SNAI1","ICAM1"
"1908","V.SNA_01","SNAI1","TAF12"
"1909","V.SNA_01","SNAI1","NDC80"
"1910","V.SNA_01","SNAI1","IGF1R"
"1911","V.SNA_01","SNAI1","KLHL12"
"1912","V.SNA_01","SNAI1","LIMK2"
"1913","V.SNA_01","SNAI1","BIRC6"
"1914","V.SNA_01","SNAI1","IL7R"
"1915","V.SNA_01","SNAI1","ITGB8"
"1916","V.SNA_01","SNAI1","CKAP5"
"1917","V.SNA_01","SNAI1","TRIOBP"
"1918","V.SNA_01","SNAI1","TBL1X"
"1919","V.SNA_01","SNAI1","ROCK1"
"1920","V.SNA_01","SNAI1","BUB1"
"1921","V.SNA_01","SNAI1","SMAD4"
"1922","V.SNA_01","SNAI1","DNAJB2"
"1923","V.SNA_01","SNAI1","RFWD2"
"1924","V.SNA_01","SNAI1","SNAP29"
"1925","V.SNA_01","SNAI1","RASGRF1"
"1926","V.SNA_01","SNAI1","RHOD"
"1927","V.SNA_01","SNAI1","TPX2"
"1928","V.SNA_01","SNAI1","LRP1"
"1929","V.SNA_01","SNAI1","PAG1"
"1930","V.SNA_01","SNAI1","TRIM33"
"1931","V.SNA_01","SNAI1","MOCOS"
"1932","V.SNA_01","SNAI1","FGF13"
"1933","V.SNA_01","SNAI1","ANXA1"
"1934","V.SNA_01","SNAI1","EVL"
"1935","V.SNA_01","SNAI1","CXXC5"
"1936","V.SNA_01","SNAI1","TNIK"
"1937","V.SNA_01","SNAI1","TP53"
"1938","V.SNA_01","SNAI1","PLK1"
"1939","V.SNA_01","SNAI1","FBLN1"
"1940","V.SNA_01","SNAI1","ATF3"
"1941","V.SNA_01","SNAI1","GSN"
"1942","V.SNA_01","SNAI1","RRM2B"
"1943","V.SNA_01","SNAI1","PTPRA"
"1944","V.SNA_01","SNAI1","FYN"
"1945","V.SNA_01","SNAI1","KAT2A"
"1946","V.SNA_01","SNAI1","MAPT"
"1947","V.SNA_01","SNAI1","TAF1B"
"1948","V.SNA_01","SNAI1","FN1"
"1949","V.SNA_01","SNAI1","S100A2"
"1950","V.SNA_01","SNAI1","AURKA"
"1951","V.SNA_01","SNAI1","IL4R"
"1952","V.SNA_01","SNAI1","SKIL"
"1953","V.SNA_01","SNAI1","BACE1"
"1954","V.SNA_01","SNAI1","TGFB1"
"1955","V.SNA_02","SNAI1","ANXA1"
"1956","V.SNA_02","SNAI1","ARID3A"
"1957","V.SNA_02","SNAI1","PIAS3"
"1958","V.SNA_02","SNAI1","BIRC6"
"1959","V.SNA_02","SNAI1","PAG1"
"1960","V.SNA_02","SNAI1","TPR"
"1961","V.SNA_02","SNAI1","CD55"
"1962","V.SNA_02","SNAI1","CDC20"
"1963","V.SNA_02","SNAI1","RHOD"
"1964","V.SNA_02","SNAI1","SRPK1"
"1965","V.SNA_02","SNAI1","HMGA2"
"1966","V.SNA_02","SNAI1","TGFA"
"1967","V.SNA_02","SNAI1","MAPK13"
"1968","V.SNA_02","SNAI1","IL7R"
"1969","V.SNA_02","SNAI1","TRIOBP"
"1970","V.SNA_02","SNAI1","LTBP3"
"1971","V.SNA_02","SNAI1","TNK2"
"1972","V.SNA_02","SNAI1","CABLES2"
"1973","V.SNA_02","SNAI1","NUF2"
"1974","V.SNA_02","SNAI1","KLHL12"
"1975","V.SNA_02","SNAI1","NDC80"
"1976","V.SNA_02","SNAI1","ICAM1"
"1977","V.SNA_02","SNAI1","MAD2L2"
"1978","V.SNA_02","SNAI1","ROCK1"
"1979","V.SNA_02","SNAI1","SELPLG"
"1980","V.SNA_02","SNAI1","TPX2"
"1981","V.SNA_02","SNAI1","FN1"
"1982","V.SNA_02","SNAI1","SERPINA1"
"1983","V.SNA_02","SNAI1","IGF1R"
"1984","V.SNA_02","SNAI1","TBL1X"
"1985","V.SNA_02","SNAI1","SNRPA"
"1986","V.SNA_02","SNAI1","ADAM9"
"1987","V.SNA_02","SNAI1","PLK1"
"1988","V.SNA_02","SNAI1","FBLN1"
"1989","V.SNA_02","SNAI1","BUB1"
"1990","V.SNA_02","SNAI1","TAF12"
"1991","V.SNA_02","SNAI1","LIMK2"
"1992","V.SNA_02","SNAI1","RASGRF1"
"1993","V.SNA_02","SNAI1","SNAP29"
"1994","V.SNA_02","SNAI1","EGFR"
"1995","V.SNA_02","SNAI1","PKIA"
"1996","V.SNA_02","SNAI1","TGFB1"
"1997","V.SNA_02","SNAI1","STX6"
"1998","V.SNA_02","SNAI1","EVL"
"1999","V.SNA_02","SNAI1","COL13A1"
"2000","V.SNA_02","SNAI1","CKAP5"
"2001","V.SNA_02","SNAI1","MOCOS"
"2002","V.SNA_02","SNAI1","SMAD4"
"2003","V.SNA_02","SNAI1","KAT2A"
"2004","V.SNA_02","SNAI1","DNAJB2"
"2005","V.SNA_02","SNAI1","BGN"
"2006","V.SNA_02","SNAI1","CXXC5"
"2007","V.SNA_02","SNAI1","S100A2"
"2008","V.SNA_02","SNAI1","ITGB8"
"2009","V.SNA_02","SNAI1","FYN"
"2010","V.SNA_02","SNAI1","LRP1"
"2011","V.SNA_02","SNAI1","TOP2A"
"2012","V.SNA_02","SNAI1","TAF1B"
"2013","V.SNA_02","SNAI1","ATF3"
"2014","V.SNA_02","SNAI1","TNIK"
"2015","V.SNA_02","SNAI1","BACE1"
"2016","V.SNA_02","SNAI1","RFWD2"
"2017","V.SNA_02","SNAI1","HUWE1"
"2018","V.SNA_02","SNAI1","GSN"
"2019","V.SNA_02","SNAI1","IL4R"
"2020","V.SNA_02","SNAI1","AURKA"
"2021","V.SNA_02","SNAI1","TRIM33"
"2022","V.SNA_02","SNAI1","TP53"
"2023","V.SNA_02","SNAI1","RRM2B"
"2024","V.SNA_02","SNAI1","MAPT"
"2025","V.SNA_02","SNAI1","SKIL"
"2026","V.SNA_02","SNAI1","PTPRA"
"2027","V.SNA_02","SNAI1","FGF13"
"2028","V.SNA_04","SNAI1","STX6"
"2029","V.SNA_04","SNAI1","NUF2"
"2030","V.SNA_04","SNAI1","FGF13"
"2031","V.SNA_04","SNAI1","KLHL12"
"2032","V.SNA_04","SNAI1","HMGA2"
"2033","V.SNA_04","SNAI1","MAPK13"
"2034","V.SNA_04","SNAI1","SERPINA1"
"2035","V.SNA_04","SNAI1","PLK1"
"2036","V.SNA_04","SNAI1","TPR"
"2037","V.SNA_04","SNAI1","EGFR"
"2038","V.SNA_04","SNAI1","PTPRA"
"2039","V.SNA_04","SNAI1","LTBP3"
"2040","V.SNA_04","SNAI1","CABLES2"
"2041","V.SNA_04","SNAI1","CDC20"
"2042","V.SNA_04","SNAI1","TOP2A"
"2043","V.SNA_04","SNAI1","TRIOBP"
"2044","V.SNA_04","SNAI1","TAF12"
"2045","V.SNA_04","SNAI1","LIMK2"
"2046","V.SNA_04","SNAI1","RRM2B"
"2047","V.SNA_04","SNAI1","TGFA"
"2048","V.SNA_04","SNAI1","SKIL"
"2049","V.SNA_04","SNAI1","IL7R"
"2050","V.SNA_04","SNAI1","AURKA"
"2051","V.SNA_04","SNAI1","PKIA"
"2052","V.SNA_04","SNAI1","CD55"
"2053","V.SNA_04","SNAI1","SNRPA"
"2054","V.SNA_04","SNAI1","RASGRF1"
"2055","V.SNA_04","SNAI1","FN1"
"2056","V.SNA_04","SNAI1","ROCK1"
"2057","V.SNA_04","SNAI1","MAD2L2"
"2058","V.SNA_04","SNAI1","ICAM1"
"2059","V.SNA_04","SNAI1","EVL"
"2060","V.SNA_04","SNAI1","MAPT"
"2061","V.SNA_04","SNAI1","ITGB8"
"2062","V.SNA_04","SNAI1","SNAP29"
"2063","V.SNA_04","SNAI1","TNIK"
"2064","V.SNA_04","SNAI1","TGFB1"
"2065","V.SNA_04","SNAI1","SELPLG"
"2066","V.SNA_04","SNAI1","TBL1X"
"2067","V.SNA_04","SNAI1","TAF1B"
"2068","V.SNA_04","SNAI1","RHOD"
"2069","V.SNA_04","SNAI1","ADAM9"
"2070","V.SNA_04","SNAI1","TRIM33"
"2071","V.SNA_04","SNAI1","NDC80"
"2072","V.SNA_04","SNAI1","RFWD2"
"2073","V.SNA_04","SNAI1","CXXC5"
"2074","V.SNA_04","SNAI1","S100A2"
"2075","V.SNA_04","SNAI1","ATF3"
"2076","V.SNA_04","SNAI1","TPX2"
"2077","V.SNA_04","SNAI1","LRP1"
"2078","V.SNA_04","SNAI1","IGF1R"
"2079","V.SNA_04","SNAI1","PIAS3"
"2080","V.SNA_04","SNAI1","KAT2A"
"2081","V.SNA_04","SNAI1","BIRC6"
"2082","V.SNA_04","SNAI1","BGN"
"2083","V.SNA_04","SNAI1","FBLN1"
"2084","V.SNA_04","SNAI1","VIM"
"2085","V.SNA_04","SNAI1","FYN"
"2086","V.SNA_04","SNAI1","BUB1"
"2087","V.SNA_04","SNAI1","SRPK1"
"2088","V.SNA_04","SNAI1","ANXA1"
"2089","V.SNA_04","SNAI1","PAG1"
"2090","V.SNA_04","SNAI1","MOCOS"
"2091","V.SNA_04","SNAI1","HUWE1"
"2092","V.SNA_04","SNAI1","TP53"
"2093","V.SNA_04","SNAI1","COL13A1"
"2094","V.SNA_04","SNAI1","DNAJB2"
"2095","V.SNA_04","SNAI1","GSN"
"2096","V.SNA_04","SNAI1","BACE1"
"2097","V.SNA_04","SNAI1","IL4R"
"2098","V.SNA_04","SNAI1","SMAD4"
"2099","V.SNA_04","SNAI1","ARID3A"
"2100","V.SNA_04","SNAI1","TNK2"
"2101","V.SNA_05","SNAI1","TRIOBP"
"2102","V.SNA_05","SNAI1","KLHL12"
"2103","V.SNA_05","SNAI1","SELPLG"
"2104","V.SNA_05","SNAI1","LIMK2"
"2105","V.SNA_05","SNAI1","ARID3A"
"2106","V.SNA_05","SNAI1","IL7R"
"2107","V.SNA_05","SNAI1","SNAP29"
"2108","V.SNA_05","SNAI1","MAPT"
"2109","V.SNA_05","SNAI1","SKIL"
"2110","V.SNA_05","SNAI1","TPR"
"2111","V.SNA_05","SNAI1","TGFA"
"2112","V.SNA_05","SNAI1","EVL"
"2113","V.SNA_05","SNAI1","ICAM1"
"2114","V.SNA_05","SNAI1","TBL1X"
"2115","V.SNA_05","SNAI1","PKIA"
"2116","V.SNA_05","SNAI1","S100A2"
"2117","V.SNA_05","SNAI1","TGFB1"
"2118","V.SNA_05","SNAI1","TRIM33"
"2119","V.SNA_05","SNAI1","MAPK13"
"2120","V.SNA_05","SNAI1","MOCOS"
"2121","V.SNA_05","SNAI1","PTPRA"
"2122","V.SNA_05","SNAI1","ATF3"
"2123","V.SNA_05","SNAI1","FYN"
"2124","V.SNA_05","SNAI1","TAF12"
"2125","V.SNA_05","SNAI1","PLK1"
"2126","V.SNA_05","SNAI1","AURKA"
"2127","V.SNA_05","SNAI1","LRP1"
"2128","V.SNA_05","SNAI1","FBLN1"
"2129","V.SNA_05","SNAI1","TPX2"
"2130","V.SNA_05","SNAI1","BUB1"
"2131","V.SNA_05","SNAI1","ADAM9"
"2132","V.SNA_05","SNAI1","RHOD"
"2133","V.SNA_05","SNAI1","TAF1B"
"2134","V.SNA_05","SNAI1","TNIK"
"2135","V.SNA_05","SNAI1","RFWD2"
"2136","V.SNA_05","SNAI1","SH3YL1"
"2137","V.SNA_05","SNAI1","CD55"
"2138","V.SNA_05","SNAI1","KAT2A"
"2139","V.SNA_05","SNAI1","FN1"
"2140","V.SNA_05","SNAI1","TNK2"
"2141","V.SNA_05","SNAI1","NUF2"
"2142","V.SNA_05","SNAI1","BIRC6"
"2143","V.SNA_05","SNAI1","MAD2L2"
"2144","V.SNA_05","SNAI1","CXXC5"
"2145","V.SNA_05","SNAI1","SNRPA"
"2146","V.SNA_05","SNAI1","IL4R"
"2147","V.SNA_05","SNAI1","SERPINA1"
"2148","V.SNA_05","SNAI1","SMAD4"
"2149","V.SNA_05","SNAI1","PIAS3"
"2150","V.SNA_05","SNAI1","HMGA2"
"2151","V.SNA_05","SNAI1","GSN"
"2152","V.SNA_05","SNAI1","FGF13"
"2153","V.SNA_05","SNAI1","ITGB8"
"2154","V.SNA_05","SNAI1","ANXA1"
"2155","V.SNA_05","SNAI1","COL13A1"
"2156","V.SNA_Q4","SNAI1","TPR"
"2157","V.SNA_Q4","SNAI1","MAD2L2"
"2158","V.SNA_Q4","SNAI1","RHOD"
"2159","V.STAT3STAT3_Q3","STAT3","EGFR"
"2160","V.STAT3STAT3_Q3","STAT3","TNK2"
"2161","V.STAT3STAT3_Q3","STAT3","CABLES2"
"2162","V.STAT3STAT3_Q3","STAT3","SNAP29"
"2163","V.STAT3STAT3_Q3","STAT3","SELPLG"
"2164","V.STAT3STAT3_Q3","STAT3","FGF13"
"2165","V.STAT3STAT3_Q3","STAT3","TGFA"
"2166","V.STAT3STAT3_Q3","STAT3","ARID3A"
"2167","V.STAT3STAT3_Q3","STAT3","FN1"
"2168","V.STAT3STAT3_Q3","STAT3","ICAM1"
"2169","V.STAT3STAT3_Q3","STAT3","TAF12"
"2170","V.STAT3STAT3_Q3","STAT3","EVL"
"2171","V.STAT3STAT3_Q3","STAT3","MOCOS"
"2172","V.STAT3STAT3_Q3","STAT3","STX6"
"2173","V.STAT3STAT3_Q3","STAT3","SMAD4"
"2174","V.STAT3STAT3_Q3","STAT3","FYN"
"2175","V.STAT3STAT3_Q3","STAT3","LRP1"
"2176","V.STAT3STAT3_Q3","STAT3","TPX2"
"2177","V.STAT3STAT3_Q3","STAT3","VIM"
"2178","V.STAT3STAT3_Q3","STAT3","TAF1B"
"2179","V.STAT3STAT3_Q3","STAT3","CDC20"
"2180","V.STAT3STAT3_Q3","STAT3","BIRC6"
"2181","V.STAT3STAT3_Q3","STAT3","KAT2A"
"2182","V.TAL1BETAE47_01","TCF3","FN1"
"2183","V.TAL1BETAE47_01","TCF3","TPR"
"2184","V.TAL1BETAE47_01","TCF3","CXXC5"
"2185","V.TAL1BETAE47_01","TCF3","TRIOBP"
"2186","V.TAL1BETAE47_01","TCF3","SELPLG"
"2187","V.TAL1BETAE47_01","TCF3","FYN"
"2188","V.TAL1BETAE47_01","TCF3","SMAD4"
"2189","V.TAL1BETAE47_01","TCF3","TACC1"
"2190","V.TAL1BETAE47_01","TCF3","TAF1B"
"2191","V.TAL1BETAE47_01","TCF3","MOCOS"
"2192","V.TAL1BETAE47_01","TCF3","TAF12"
"2193","V.TAL1BETAE47_01","TCF3","TOP2A"
"2194","V.TAL1BETAE47_01","TCF3","KAT2A"
"2195","V.TAL1BETAE47_01","TCF3","TBL1X"
"2196","V.TAL1BETAE47_01","TCF3","NDC80"
"2197","V.TAL1BETAE47_01","TCF3","CDC20"
"2198","V.TAL1BETAE47_01","TCF3","RFWD2"
"2199","V.TAL1BETAE47_01","TCF3","NMT2"
"2200","V.TAL1BETAE47_01","TCF3","BGN"
"2201","V.TAL1BETAE47_01","TCF3","SH3YL1"
"2202","V.TAL1BETAE47_01","TCF3","GSN"
"2203","V.TAL1BETAE47_01","TCF3","IL4R"
"2204","V.TAL1BETAE47_01","TCF3","HUWE1"
