ID	Yes density per 1000bp	No density per 1000bp	Yes-No ratio	Model cutoff	P-value
V$BETACATENIN_Q6_01	0.4727272727272727	0.2890657729367407	1.6353623188405797	0.9815	0.010645580129648509
V$DLX2_04	0.9454545454545454	0.5781315458734814	1.6353623188405797	0.9921	4.526249127434868E-4
V$GCM1FIGLA_01	0.4727272727272727	0.2890657729367407	1.6353623188405797	0.8447	0.010645580129648509
V$MSX3_04	0.9454545454545454	0.5781315458734814	1.6353623188405797	0.9602	4.526249127434868E-4
V$AP3_Q6_01	0.6303030303030303	0.3854210305823209	1.6353623188405795	0.9544	0.003634610564313353
V$ATATA_B	0.5818181818181818	0.35609551738583994	1.6338823529411766	0.8443	0.005106705829098372
V$POU1F1_03	0.5818181818181818	0.35609551738583994	1.6338823529411766	0.8512	0.005106705829098372
V$ZNF879_01	0.5818181818181818	0.35609551738583994	1.6338823529411766	0.7801	0.005106705829098372
V$CLOCKFIGLA_01	0.26666666666666666	0.16338500209467952	1.632136752136752	0.8328	0.04722055619075072
V$HOXA3EOMES_01	0.26666666666666666	0.16338500209467952	1.632136752136752	0.8497	0.04722055619075072
V$ZNF197_03	0.26666666666666666	0.16338500209467952	1.632136752136752	0.6865	0.04722055619075072
V$CDX2_03	0.9090909090909091	0.5571847507331378	1.6315789473684212	0.9508	6.027501840724093E-4
V$S8_01	0.9090909090909091	0.5571847507331378	1.6315789473684212	0.9504	6.027501840724093E-4
V$P53_07	0.37575757575757573	0.2304147465437788	1.6307878787878787	0.7649	0.021582249925215017
V$LHX2_05	1.406060606060606	0.8630079597821533	1.6292556634304207	0.8941	2.6342142354886857E-5
V$ZKSCAN1_01	0.32727272727272727	0.20108923334729786	1.6275	0.7726	0.030998074530596702
V$RAX2_01	1.2121212121212122	0.7457059069962296	1.6254681647940075	0.9655	9.558806854547418E-5
V$SHOX2_04	1.2121212121212122	0.7457059069962296	1.6254681647940075	0.9611	9.558806854547418E-5
V$LEF1_Q4	0.8848484848484849	0.5446166736489317	1.6247179487179486	0.9715	7.693858268394611E-4
V$EN2_03	1.1636363636363636	0.7163803937997486	1.624327485380117	0.9257	1.321477378971531E-4
V$IPF1_01	2.012121212121212	1.2400502723083369	1.6226126126126126	0.9156	7.237391184824298E-7
V$NR2C2_01	0.896969696969697	0.5529953917050692	1.622020202020202	0.7538	7.369799815608267E-4
V$ZNF33A_03	0.33939393939393936	0.20946795140343527	1.6202666666666665	0.8382	0.029514691893041442
V$GR_Q6_01	0.23030303030303031	0.14243820695433598	1.6168627450980393	0.996	0.06568473959230338
V$NFYA_04	0.46060606060606063	0.28487641390867197	1.6168627450980393	0.899	0.013144632400875388
V$NT2_01	0.46060606060606063	0.28487641390867197	1.6168627450980393	0.7557	0.013144632400875388
V$ZNF317_01	0.23030303030303031	0.14243820695433598	1.6168627450980393	0.7792	0.06568473959230338
V$ZNF441_04	0.23030303030303031	0.14243820695433598	1.6168627450980393	0.8243	0.06568473959230338
V$PRRX1_02	1.2121212121212122	0.7498952660242982	1.6163873370577282	0.96	1.1161058103737084E-4
V$ZIC3_04	3.1272727272727274	1.935483870967742	1.6157575757575757	0.7608	1.1289738087868589E-9
V$ZNF226_01	1.3333333333333333	0.8253037285295349	1.6155668358714044	0.8054	5.3797552239336576E-5
V$ARID3A_04	2.6424242424242426	1.6380393799748638	1.6131628303495311	0.8096	2.2152666252290708E-8
V$STAT3_10	1.2363636363636363	0.7666527021365731	1.6126775956284152	0.867	1.0252810337293154E-4
V$POU6F1_07	3.9030303030303033	2.421449518223712	1.6118569780853518	0.8287	1.411066467545641E-11
V$RELBP50_Q3	1.1272727272727272	0.6996229576874738	1.61125748502994	0.8552	2.0451664204217064E-4
V$ZFP57_01	0.6545454545454545	0.40636782572266444	1.610721649484536	0.8056	0.0039035960695657035
V$ZNF714_01	3.987878787878788	2.4759111855886053	1.610671178793006	0.7687	9.1620880063244E-12
V$RXRB_01	0.8363636363636364	0.5194805194805194	1.6100000000000003	0.7172	0.0012524678625239194
V$PRRX2_06	1.2	0.7457059069962296	1.6092134831460672	0.9706	1.3575423981391295E-4
V$E2F4_Q6	1.575757575757576	0.980310012568077	1.6074074074074076	0.893	1.468421421946635E-5
V$ZNF214_04	0.42424242424242425	0.26392961876832843	1.6074074074074076	0.7597	0.017826148457202703
V$ZNF230_01	0.5454545454545455	0.33933808127356513	1.6074074074074076	0.817	0.008079330875349879
V$ZNF684_02	0.6060606060606061	0.3770423125261835	1.6074074074074076	0.7475	0.005480139325395199
V$ZNF691_02	0.6666666666666666	0.4147465437788018	1.6074074074074074	0.8333	0.0037313350636128976
V$CTCF_07	0.1818181818181818	0.11311269375785504	1.6074074074074072	0.8988	0.09762454905900277
V$GATA5_04	0.3636363636363636	0.22622538751571009	1.6074074074074072	0.8623	0.02675046899572439
V$VAX1_03	2.193939393939394	1.365731043150398	1.6064212678936605	0.896	3.9003196741454136E-7
