ID	Hits	Hit names
MO000019709	[]	[]
MO000019710	[]	[]
MO000019714	[]	[]
MO000019717	[]	[]
MO000019723	[]	[]
MO000019726	[]	[]
MO000019730	[]	[]
MO000019747	[]	[]
MO000019749	[]	[]
MO000019754	[]	[]
MO000019796	[]	[]
MO000019798	[]	[]
MO000019972	[]	[]
MO000019975	[]	[]
MO000019978	[]	[]
MO000019999	[]	[]
MO000020003	[]	[]
MO000020112	[]	[]
MO000020143	[]	[]
MO000020160	[]	[]
MO000020162	[]	[]
MO000020164	[]	[]
MO000020165	[]	[]
MO000020167	[]	[]
MO000020198	[]	[]
MO000020201	[]	[]
MO000020207	[]	[]
MO000020234	[]	[]
MO000020235	[]	[]
MO000020247	[]	[]
MO000020258	[]	[]
MO000020259	[]	[]
MO000020262	[]	[]
MO000020272	[]	[]
MO000020279	[]	[]
MO000020289	[]	[]
MO000020293	[]	[]
MO000020300	[]	[]
MO000020305	[]	[]
MO000020361	[]	[]
MO000020402	[]	[]
MO000020403	[]	[]
MO000020463	[]	[]
MO000020470	[]	[]
MO000020473	[]	[]
MO000020799	[]	[]
MO000020944	[]	[]
MO000020951	[]	[]
MO000020953	[]	[]
MO000020954	[]	[]
MO000020956	[]	[]
MO000021004	[]	[]
MO000021006	[]	[]
MO000021010	[]	[]
MO000021026	[]	[]
MO000021031	[]	[]
MO000021077	[]	[]
MO000021176	[]	[]
MO000021210	[]	[]
MO000021222	[]	[]
MO000021239	[]	[]
MO000021304	[]	[]
MO000021307	[]	[]
MO000021355	[]	[]
MO000021356	[]	[]
MO000021410	[]	[]
MO000021473	[]	[]
MO000021531	[]	[]
MO000021532	[]	[]
MO000021533	[]	[]
MO000021534	[]	[]
MO000021545	[]	[]
MO000021546	[]	[]
MO000021547	[]	[]
MO000021550	[]	[]
MO000021551	[]	[]
MO000021574	[]	[]
MO000021599	[]	[]
MO000021600	[]	[]
MO000021607	[]	[]
MO000021634	[]	[]
MO000021636	[]	[]
MO000021751	[]	[]
MO000021759	[]	[]
MO000021802	[]	[]
MO000021822	[]	[]
MO000021827	[]	[]
MO000021828	[]	[]
MO000021833	[]	[]
MO000021834	[]	[]
MO000021835	[]	[]
MO000021837	[]	[]
MO000021838	[]	[]
MO000021841	[]	[]
MO000021857	[]	[]
MO000021878	[]	[]
MO000021879	[]	[]
MO000021891	[]	[]
MO000021893	[]	[]
MO000021894	[]	[]
MO000021898	[]	[]
MO000021905	[]	[]
MO000021914	[]	[]
MO000021924	[]	[]
MO000022065	[]	[]
MO000022083	[]	[]
MO000022208	[]	[]
MO000022210	[]	[]
MO000022213	[]	[]
MO000022235	[]	[]
MO000022249	[]	[]
MO000022259	[]	[]
MO000022366	[]	[]
MO000022371	[]	[]
MO000022403	[]	[]
MO000022404	[]	[]
MO000022406	[]	[]
MO000022407	[]	[]
MO000022436	[]	[]
MO000022437	[]	[]
MO000022508	[]	[]
MO000022534	[]	[]
MO000022535	[]	[]
MO000022608	[]	[]
MO000023106	[]	[]
MO000023124	[]	[]
MO000023159	[]	[]
MO000023333	[]	[]
MO000023334	[]	[]
MO000023531	[]	[]
MO000023533	[]	[]
MO000023534	[]	[]
MO000023552	[]	[]
MO000023571	[]	[]
MO000023574	[]	[]
MO000023578	[]	[]
MO000023581	[]	[]
MO000023591	[]	[]
MO000023641	[]	[]
MO000023642	[]	[]
MO000023644	[]	[]
MO000023645	[]	[]
MO000023646	[]	[]
MO000024771	[]	[]
MO000024773	[]	[]
MO000024920	[]	[]
MO000025193	[]	[]
MO000025574	[]	[]
MO000025584	[]	[]
MO000025736	[]	[]
MO000025870	[]	[]
MO000025982	[]	[]
MO000026176	[]	[]
MO000026185	[]	[]
MO000026496	[]	[]
MO000026497	[]	[]
MO000027350	[]	[]
MO000028099	[]	[]
MO000028391	[]	[]
MO000028392	[]	[]
MO000028394	[]	[]
MO000028395	[]	[]
MO000028396	[]	[]
MO000028397	[]	[]
MO000028475	[]	[]
MO000028718	[]	[]
MO000030850	[]	[]
MO000030895	[]	[]
MO000030897	[]	[]
MO000030907	[]	[]
MO000030909	[]	[]
MO000030911	[]	[]
MO000030912	[]	[]
MO000031073	[]	[]
MO000031076	[]	[]
MO000031078	[]	[]
MO000031080	[]	[]
MO000031081	[]	[]
MO000031082	[]	[]
MO000031112	[]	[]
MO000031115	[]	[]
MO000031138	[]	[]
MO000031139	[]	[]
MO000031141	[]	[]
MO000031144	[]	[]
MO000031149	[]	[]
MO000031150	[]	[]
MO000031256	[]	[]
MO000031320	[]	[]
MO000031358	[]	[]
MO000031370	[]	[]
MO000031371	[]	[]
MO000032081	[]	[]
MO000032183	[]	[]
MO000032184	[]	[]
MO000032185	[]	[]
MO000032186	[]	[]
MO000032187	[]	[]
MO000032189	[]	[]
MO000032190	[]	[]
MO000032191	[]	[]
MO000032192	[]	[]
MO000032193	[]	[]
MO000032194	[]	[]
MO000032195	[]	[]
MO000032196	[]	[]
MO000032227	[]	[]
MO000032238	[]	[]
MO000032287	[]	[]
MO000032300	[]	[]
MO000032305	[]	[]
MO000032307	[]	[]
MO000032311	[]	[]
MO000032317	[]	[]
MO000032318	[]	[]
MO000032335	[]	[]
MO000032349	[]	[]
MO000032351	[]	[]
MO000032418	[]	[]
MO000032419	[]	[]
MO000032420	[]	[]
MO000032421	[]	[]
MO000032428	[]	[]
MO000032478	[]	[]
MO000032479	[]	[]
MO000032481	[]	[]
MO000032482	[]	[]
MO000032483	[]	[]
MO000032486	[]	[]
MO000032491	[]	[]
MO000032492	[]	[]
MO000032493	[]	[]
MO000032495	[]	[]
MO000032498	[]	[]
MO000032501	[]	[]
MO000032503	[]	[]
MO000032514	[]	[]
MO000032515	[]	[]
MO000032541	[]	[]
MO000032670	[]	[]
MO000032682	[]	[]
MO000032701	[]	[]
MO000032705	[]	[]
MO000033238	[]	[]
MO000033250	[]	[]
MO000033251	[]	[]
MO000033264	[]	[]
MO000033265	[]	[]
MO000033270	[]	[]
MO000033273	[]	[]
MO000033278	[]	[]
MO000033286	[]	[]
MO000033288	[]	[]
MO000033294	[]	[]
MO000033300	[]	[]
MO000033301	[]	[]
MO000033305	[]	[]
MO000033306	[]	[]
MO000033307	[]	[]
MO000033312	[]	[]
MO000033320	[]	[]
MO000033331	[]	[]
MO000033357	[]	[]
MO000033360	[]	[]
MO000033366	[]	[]
MO000033518	[]	[]
MO000033524	[]	[]
MO000033566	[]	[]
MO000033756	[]	[]
MO000033805	[]	[]
MO000034120	[]	[]
MO000034121	[]	[]
MO000034123	[]	[]
MO000034128	[]	[]
MO000034131	[]	[]
MO000034133	[]	[]
MO000034134	[]	[]
MO000034139	[]	[]
MO000034141	[]	[]
MO000034162	[]	[]
MO000034163	[]	[]
MO000034168	[]	[]
MO000034174	[]	[]
MO000034204	[]	[]
MO000034206	[]	[]
MO000034207	[]	[]
MO000034215	[]	[]
MO000034238	[]	[]
MO000034261	[]	[]
MO000034273	[]	[]
MO000034274	[]	[]
MO000034279	[]	[]
MO000034280	[]	[]
MO000034342	[]	[]
MO000034348	[]	[]
MO000034349	[]	[]
MO000034352	[]	[]
MO000034356	[]	[]
MO000034357	[]	[]
MO000034360	[]	[]
MO000034459	[]	[]
MO000034573	[]	[]
MO000034584	[]	[]
MO000034586	[]	[]
MO000034724	[]	[]
MO000034835	[]	[]
MO000034836	[]	[]
MO000034837	[]	[]
MO000034937	[]	[]
MO000034952	[]	[]
MO000034953	[]	[]
MO000034956	[]	[]
MO000034958	[]	[]
MO000034981	[]	[]
MO000035008	[]	[]
MO000035010	[]	[]
MO000035011	[]	[]
MO000035020	[]	[]
MO000035105	[]	[]
MO000035113	[]	[]
MO000035124	[]	[]
MO000035164	[]	[]
MO000035308	[]	[]
MO000035309	[]	[]
MO000035310	[]	[]
MO000035404	[]	[]
MO000035511	[]	[]
MO000035515	[]	[]
MO000035782	[]	[]
MO000035811	[]	[]
MO000035812	[]	[]
MO000036297	[]	[]
MO000036298	[]	[]
MO000036299	[]	[]
MO000036327	[]	[]
MO000036362	[]	[]
MO000036512	[]	[]
MO000036634	[]	[]
MO000036636	[]	[]
MO000036639	[]	[]
MO000036640	[]	[]
MO000036641	[]	[]
MO000036655	[]	[]
MO000036670	[]	[]
MO000036671	[]	[]
MO000036672	[]	[]
MO000036698	[]	[]
MO000036861	[]	[]
MO000036862	[]	[]
MO000037157	[]	[]
MO000037236	[]	[]
MO000037631	[]	[]
MO000037640	[]	[]
MO000037641	[]	[]
MO000037712	[]	[]
MO000037730	[]	[]
MO000037813	[]	[]
MO000037825	[]	[]
MO000037826	[]	[]
MO000037828	[]	[]
MO000037829	[]	[]
MO000037919	[]	[]
MO000038069	[]	[]
MO000038100	[]	[]
MO000038128	[]	[]
MO000038139	[]	[]
MO000038274	[]	[]
MO000038298	[]	[]
MO000038306	[]	[]
MO000038307	[]	[]
MO000038311	[]	[]
MO000038312	[]	[]
MO000038368	[]	[]
MO000038376	[]	[]
MO000038381	[]	[]
MO000038395	[]	[]
MO000038398	[]	[]
MO000038423	[]	[]
MO000038424	[]	[]
MO000038425	[]	[]
MO000038426	[]	[]
MO000038427	[]	[]
MO000038428	[]	[]
MO000038430	[]	[]
MO000038431	[]	[]
MO000038456	[]	[]
MO000038465	[]	[]
MO000038467	[]	[]
MO000038468	[]	[]
MO000038469	[]	[]
MO000038471	[]	[]
MO000038472	[]	[]
MO000038506	[]	[]
MO000038508	[]	[]
MO000038509	[]	[]
MO000038560	[]	[]
MO000038564	[]	[]
MO000038574	[]	[]
MO000038589	[]	[]
MO000038603	[]	[]
MO000038604	[]	[]
MO000038612	[]	[]
MO000038630	[]	[]
MO000038632	[]	[]
MO000038635	[]	[]
MO000038637	[]	[]
MO000038638	[]	[]
MO000038647	[]	[]
MO000038648	[]	[]
MO000038649	[]	[]
MO000038652	[]	[]
MO000038653	[]	[]
MO000038654	[]	[]
MO000038655	[]	[]
MO000038656	[]	[]
MO000038657	[]	[]
MO000038664	[]	[]
MO000038665	[]	[]
MO000038666	[]	[]
MO000038684	[]	[]
MO000038685	[]	[]
MO000038692	[]	[]
MO000038721	[]	[]
MO000038724	[]	[]
MO000038731	[]	[]
MO000038732	[]	[]
MO000038769	[]	[]
MO000038771	[]	[]
MO000038775	[]	[]
MO000038776	[]	[]
MO000038786	[]	[]
MO000038790	[]	[]
MO000038801	[]	[]
MO000038823	[]	[]
MO000038824	[]	[]
MO000038864	[]	[]
MO000038881	[]	[]
MO000038931	[]	[]
MO000038956	[]	[]
MO000038999	[]	[]
MO000039021	[]	[]
MO000039022	[]	[]
MO000039023	[]	[]
MO000039034	[]	[]
MO000039037	[]	[]
MO000039038	[]	[]
MO000039041	[]	[]
MO000039043	[]	[]
MO000039044	[]	[]
MO000039049	[]	[]
MO000039051	[]	[]
MO000039052	[]	[]
MO000039053	[]	[]
MO000039068	[]	[]
MO000039078	[]	[]
MO000039116	[]	[]
MO000039117	[]	[]
MO000039120	[]	[]
MO000039190	[]	[]
MO000039192	[]	[]
MO000039235	[]	[]
MO000039301	[]	[]
MO000039312	[]	[]
MO000039313	[]	[]
MO000039399	[]	[]
MO000039450	[]	[]
MO000039480	[]	[]
MO000039516	[]	[]
MO000039517	[]	[]
MO000039518	[]	[]
MO000039519	[]	[]
MO000039556	[]	[]
MO000039557	[]	[]
MO000039563	[]	[]
MO000039570	[]	[]
MO000039604	[]	[]
MO000039680	[]	[]
MO000039683	[]	[]
MO000039684	[]	[]
MO000039685	[]	[]
MO000039686	[]	[]
MO000039705	[]	[]
MO000039709	[]	[]
MO000039712	[]	[]
MO000039714	[]	[]
MO000039730	[]	[]
MO000039741	[]	[]
MO000039742	[]	[]
MO000039771	[]	[]
MO000039841	[]	[]
MO000039843	[]	[]
MO000039844	[]	[]
MO000039845	[]	[]
MO000039846	[]	[]
MO000039869	[]	[]
MO000039870	[]	[]
MO000039871	[]	[]
MO000039872	[]	[]
MO000039874	[]	[]
MO000039949	[]	[]
MO000040017	[]	[]
MO000040174	[]	[]
MO000040180	[]	[]
MO000040216	[]	[]
MO000040234	[]	[]
MO000040274	[]	[]
MO000040279	[]	[]
MO000040384	[]	[]
MO000040388	[]	[]
MO000040392	[]	[]
MO000040394	[]	[]
MO000040395	[]	[]
MO000040396	[]	[]
MO000040397	[]	[]
MO000040398	[]	[]
MO000040480	[]	[]
MO000040512	[]	[]
MO000040516	[]	[]
MO000040520	[]	[]
MO000040521	[]	[]
MO000040522	[]	[]
MO000040523	[]	[]
MO000040524	[]	[]
MO000040525	[]	[]
MO000040526	[]	[]
MO000040527	[]	[]
MO000040528	[]	[]
MO000040529	[]	[]
MO000040539	[]	[]
MO000040540	[]	[]
MO000040541	[]	[]
MO000040542	[]	[]
MO000040543	[]	[]
MO000040562	[]	[]
MO000040600	[]	[]
MO000040617	[]	[]
MO000040618	[]	[]
MO000040619	[]	[]
MO000040620	[]	[]
MO000040621	[]	[]
MO000040622	[]	[]
MO000040623	[]	[]
MO000040624	[]	[]
MO000040625	[]	[]
MO000040626	[]	[]
MO000040627	[]	[]
MO000040628	[]	[]
MO000040629	[]	[]
MO000040630	[]	[]
MO000040631	[]	[]
MO000040632	[]	[]
MO000040633	[]	[]
MO000040634	[]	[]
MO000040635	[]	[]
MO000040636	[]	[]
MO000040637	[]	[]
MO000040638	[]	[]
MO000040639	[]	[]
MO000040640	[]	[]
MO000040641	[]	[]
MO000040642	[]	[]
MO000040643	[]	[]
MO000040644	[]	[]
MO000040645	[]	[]
MO000040646	[]	[]
MO000040648	[]	[]
MO000040649	[]	[]
MO000040650	[]	[]
MO000040651	[]	[]
MO000040652	[]	[]
MO000040653	[]	[]
MO000040654	[]	[]
MO000040655	[]	[]
MO000040656	[]	[]
MO000040657	[]	[]
MO000040658	[]	[]
MO000040659	[]	[]
MO000040660	[]	[]
MO000040661	[]	[]
MO000040662	[]	[]
MO000040663	[]	[]
MO000040664	[]	[]
MO000040665	[]	[]
MO000040666	[]	[]
MO000040667	[]	[]
MO000040668	[]	[]
MO000040669	[]	[]
MO000040716	[]	[]
MO000040720	[]	[]
MO000040734	[]	[]
MO000040735	[]	[]
MO000040736	[]	[]
MO000040737	[]	[]
MO000040738	[]	[]
MO000040739	[]	[]
MO000040740	[]	[]
MO000040741	[]	[]
MO000040742	[]	[]
MO000040743	[]	[]
MO000040744	[]	[]
MO000040745	[]	[]
MO000040746	[]	[]
MO000040747	[]	[]
MO000040748	[]	[]
MO000040749	[]	[]
MO000040750	[]	[]
MO000040751	[]	[]
MO000040752	[]	[]
MO000040753	[]	[]
MO000040754	[]	[]
MO000040755	[]	[]
MO000040768	[]	[]
MO000040781	[]	[]
MO000040794	[]	[]
MO000040800	[]	[]
MO000040801	[]	[]
MO000040802	[]	[]
MO000040803	[]	[]
MO000040804	[]	[]
MO000040805	[]	[]
MO000040806	[]	[]
MO000040807	[]	[]
MO000040808	[]	[]
MO000040809	[]	[]
MO000040810	[]	[]
MO000040811	[]	[]
MO000040812	[]	[]
MO000040813	[]	[]
MO000040814	[]	[]
MO000040815	[]	[]
MO000040820	[]	[]
MO000040828	[]	[]
MO000040849	[]	[]
MO000040861	[]	[]
MO000040863	[]	[]
MO000040876	[]	[]
MO000040877	[]	[]
MO000040889	[]	[]
MO000040891	[]	[]
MO000040923	[]	[]
MO000040977	[]	[]
MO000040978	[]	[]
MO000040996	[]	[]
MO000041057	[]	[]
MO000041070	[]	[]
MO000041073	[]	[]
MO000041138	[]	[]
MO000041139	[]	[]
MO000041140	[]	[]
MO000041143	[]	[]
MO000041213	[]	[]
MO000041280	[]	[]
MO000041514	[]	[]
MO000041576	[]	[]
MO000041578	[]	[]
MO000041740	[]	[]
MO000041743	[]	[]
MO000041792	[]	[]
MO000041796	[]	[]
MO000041799	[]	[]
MO000041835	[]	[]
MO000041836	[]	[]
MO000041839	[]	[]
MO000042037	[]	[]
MO000042038	[]	[]
MO000042050	[]	[]
MO000042051	[]	[]
MO000042052	[]	[]
MO000042053	[]	[]
MO000042054	[]	[]
MO000042056	[]	[]
MO000042107	[]	[]
MO000042108	[]	[]
MO000042118	[]	[]
MO000042148	[]	[]
MO000042153	[]	[]
MO000042199	[]	[]
MO000042216	[]	[]
MO000042217	[]	[]
MO000042218	[]	[]
MO000042219	[]	[]
MO000042220	[]	[]
MO000042222	[]	[]
MO000042232	[]	[]
MO000042316	[]	[]
MO000042317	[]	[]
MO000042318	[]	[]
MO000042319	[]	[]
MO000042332	[]	[]
MO000042344	[]	[]
MO000042399	[]	[]
MO000042403	[]	[]
MO000042405	[]	[]
MO000042459	[]	[]
MO000042460	[]	[]
MO000042463	[]	[]
MO000042498	[]	[]
MO000042502	[]	[]
MO000042520	[]	[]
MO000042524	[]	[]
MO000042525	[]	[]
MO000042530	[]	[]
MO000042531	[]	[]
MO000042542	[]	[]
MO000042543	[]	[]
MO000042544	[]	[]
MO000042545	[]	[]
MO000042546	[]	[]
MO000042547	[]	[]
MO000042548	[]	[]
MO000042551	[]	[]
MO000042552	[]	[]
MO000042556	[]	[]
MO000042557	[]	[]
MO000042559	[]	[]
MO000042560	[]	[]
MO000042561	[]	[]
MO000042566	[]	[]
MO000042610	[]	[]
MO000042621	[]	[]
MO000042624	[]	[]
MO000042626	[]	[]
MO000042627	[]	[]
MO000042630	[]	[]
MO000042632	[]	[]
MO000042644	[]	[]
MO000042656	[]	[]
MO000042657	[]	[]
MO000042658	[]	[]
MO000042659	[]	[]
MO000042660	[]	[]
MO000042671	[]	[]
MO000042689	[]	[]
MO000042690	[]	[]
MO000042691	[]	[]
MO000042694	[]	[]
MO000042695	[]	[]
MO000042701	[]	[]
MO000042702	[]	[]
MO000042703	[]	[]
MO000042705	[]	[]
MO000042706	[]	[]
MO000042707	[]	[]
MO000042708	[]	[]
MO000042709	[]	[]
MO000042713	[]	[]
MO000042714	[]	[]
MO000042715	[]	[]
MO000042717	[]	[]
MO000042718	[]	[]
MO000042719	[]	[]
MO000042720	[]	[]
MO000042722	[]	[]
MO000042723	[]	[]
MO000042728	[]	[]
MO000042736	[]	[]
MO000042777	[]	[]
MO000042791	[]	[]
MO000042795	[]	[]
MO000042797	[]	[]
MO000042825	[]	[]
MO000042853	[]	[]
MO000042873	[]	[]
MO000042876	[]	[]
MO000042879	[]	[]
MO000042880	[]	[]
MO000042892	[]	[]
MO000042913	[]	[]
MO000042915	[]	[]
MO000042916	[]	[]
MO000042984	[]	[]
MO000042985	[]	[]
MO000042989	[]	[]
MO000042990	[]	[]
MO000042991	[]	[]
MO000042992	[]	[]
MO000042994	[]	[]
MO000042996	[]	[]
MO000043001	[]	[]
MO000043079	[]	[]
MO000043082	[]	[]
MO000043084	[]	[]
MO000043089	[]	[]
MO000043090	[]	[]
MO000043091	[]	[]
MO000043092	[]	[]
MO000043094	[]	[]
MO000043291	[]	[]
MO000043292	[]	[]
MO000043293	[]	[]
MO000043294	[]	[]
MO000043295	[]	[]
MO000043361	[]	[]
MO000043388	[]	[]
MO000043393	[]	[]
MO000043394	[]	[]
MO000043463	[]	[]
MO000043484	[]	[]
MO000043487	[]	[]
MO000043488	[]	[]
MO000043492	[]	[]
MO000043526	[]	[]
MO000043527	[]	[]
MO000043557	[]	[]
MO000043575	[]	[]
MO000043576	[]	[]
MO000043578	[]	[]
MO000043581	[]	[]
MO000043585	[]	[]
MO000043586	[]	[]
MO000043587	[]	[]
MO000043588	[]	[]
MO000043589	[]	[]
MO000043594	[]	[]
MO000043617	[]	[]
MO000043618	[]	[]
MO000043635	[]	[]
MO000043682	[]	[]
MO000043683	[]	[]
MO000043692	[]	[]
MO000043745	[]	[]
MO000043746	[]	[]
MO000043748	[]	[]
MO000043752	[]	[]
MO000043754	[]	[]
MO000043756	[]	[]
MO000043758	[]	[]
MO000043778	[]	[]
MO000043779	[]	[]
MO000043786	[]	[]
MO000043787	[]	[]
MO000043796	[]	[]
MO000043829	[]	[]
MO000043848	[]	[]
MO000043893	[]	[]
MO000043895	[]	[]
MO000043900	[]	[]
MO000043901	[]	[]
MO000043903	[]	[]
MO000043904	[]	[]
MO000043951	[]	[]
MO000043952	[]	[]
MO000043953	[]	[]
MO000043974	[]	[]
MO000044003	[]	[]
MO000044004	[]	[]
MO000044005	[]	[]
MO000044006	[]	[]
MO000044016	[]	[]
MO000044021	[]	[]
MO000044024	[]	[]
MO000044025	[]	[]
MO000044026	[]	[]
MO000044027	[]	[]
MO000044033	[]	[]
MO000044034	[]	[]
MO000044035	[]	[]
MO000044046	[]	[]
MO000044086	[]	[]
MO000044087	[]	[]
MO000044090	[]	[]
MO000044091	[]	[]
MO000044109	[]	[]
MO000044132	[]	[]
MO000044133	[]	[]
MO000044146	[]	[]
MO000044154	[]	[]
MO000044165	[]	[]
MO000044168	[]	[]
MO000044348	[]	[]
MO000044349	[]	[]
MO000044392	[]	[]
MO000044403	[]	[]
MO000044547	[]	[]
MO000044813	[]	[]
MO000044814	[]	[]
MO000044821	[]	[]
MO000044829	[]	[]
MO000044831	[]	[]
MO000044839	[]	[]
MO000044858	[]	[]
MO000045061	[]	[]
MO000045062	[]	[]
MO000045157	[]	[]
MO000045159	[]	[]
MO000045185	[]	[]
MO000045187	[]	[]
MO000045189	[]	[]
MO000045206	[]	[]
MO000045293	[]	[]
MO000045412	[]	[]
MO000045438	[]	[]
MO000045462	[]	[]
MO000045472	[]	[]
MO000045483	[]	[]
MO000045497	[]	[]
MO000045503	[]	[]
MO000045508	[]	[]
MO000045511	[]	[]
MO000045530	[]	[]
MO000045544	[]	[]
MO000045545	[]	[]
MO000045548	[]	[]
MO000045551	[]	[]
MO000045554	[]	[]
MO000045583	[]	[]
MO000045585	[]	[]
MO000045586	[]	[]
MO000045587	[]	[]
MO000045591	[]	[]
MO000045592	[]	[]
MO000045593	[]	[]
MO000045594	[]	[]
MO000045595	[]	[]
MO000045596	[]	[]
MO000045603	[]	[]
MO000045658	[]	[]
MO000045659	[]	[]
MO000045673	[]	[]
MO000045674	[]	[]
MO000045675	[]	[]
MO000045702	[]	[]
MO000045704	[]	[]
MO000045709	[]	[]
MO000045710	[]	[]
MO000045719	[]	[]
MO000046119	[]	[]
MO000046121	[]	[]
MO000046123	[]	[]
MO000046124	[]	[]
MO000046125	[]	[]
MO000046126	[]	[]
MO000046127	[]	[]
MO000046129	[]	[]
MO000046131	[]	[]
MO000046132	[]	[]
MO000046133	[]	[]
MO000046139	[]	[]
MO000046140	[]	[]
MO000046141	[]	[]
MO000046142	[]	[]
MO000046143	[]	[]
MO000046144	[]	[]
MO000046145	[]	[]
MO000046146	[]	[]
MO000046149	[]	[]
MO000054227	[]	[]
MO000054395	[]	[]
MO000054409	[]	[]
MO000054412	[]	[]
MO000054413	[]	[]
MO000054421	[]	[]
MO000054423	[]	[]
MO000054461	[]	[]
MO000054462	[]	[]
MO000054464	[]	[]
MO000054467	[]	[]
MO000055971	[]	[]
MO000055975	[]	[]
MO000055979	[]	[]
MO000055984	[]	[]
MO000055986	[]	[]
MO000056018	[]	[]
MO000056023	[]	[]
MO000056030	[]	[]
